0,0000000000000D+00 -1,1091226661250D-04 0,0000000000000D+00 0,0000000000000D+00 -1,1980784794140D-05 -3,0959806163181D-03 -3,2188736677247D-03
4,9335819925623D-01 5,6220994177542D-04 -1,5511409073997D-06 2,8160518302762D-03 -9,8942635281153D-06 -3,0025893520027D-03 3,6422701561337D-04
9,8695397069575D-01 1,4156122375363D-03 -3,4016483818435D-05 2,5450264683623D-03 -1,1194115375312D-04 -3,8928573794504D-03 -7,8176311123373D-05
1,4810254070369D+00 2,4506743037679D-03 -1,5668833104809D-04 3,7974924554985D-03 -3,6576829463139D-04 -5,6484920420714D-03 7,7218091515563D-05
1,9758112950446D+00 3,6321305016127D-03 -4,4310806090422D-04 4,4886204786552D-03 -8,3079679447809D-04 -6,9066448186092D-03 -5,9798693723514D-05
2,4715519136843D+00 4,7851532840632D-03 -9,5838366819074D-04 6,0942391875034D-03 -1,5216626212728D-03 -8,3190111622313D-03 8,0335019871678D-05
2,9684890688241D+00 5,8680803151134D-03 -1,7577093256124D-03 7,4134896002469D-03 -2,4276667080362D-03 -9,1410690848745D-03 -4,4875203162750D-05
3,4668670649002D+00 6,7909886385857D-03 -2,8786259142850D-03 9,4004827774601D-03 -3,4963125003253D-03 -9,7344453639068D-03 8,2087637528762D-05
3,9669327049170D+00 7,5277704932493D-03 -4,3419133781094D-03 1,1197306652207D-02 -4,6538452221027D-03 -9,7482182747355D-03 -1,8899729491232D-05
4,4689355680654D+00 8,0578849010174D-03 -6,1512288723763D-03 1,3432333507645D-02 -5,8086189644357D-03 -9,4465265381916D-03 8,3844033659223D-05
4,9731293978169D+00 8,3876181929729D-03 -8,2951955468998D-03 1,5499159272290D-02 -6,8681328825010D-03 -8,7100917203925D-03 1,3357315469987D-05
5,4797718243041D+00 8,5334284727834D-03 -1,0749664026179D-02 1,7802415628555D-02 -7,7469040460311D-03 -7,7478498561191D-03 9,1426173008587D-05
5,9891243643212D+00 8,5211202446679D-03 -1,3480481864891D-02 1,9931232700799D-02 -8,3752953204999D-03 -6,5476419249141D-03 4,8933835162092D-05
6,5014551975107D+00 8,3797601171585D-03 -1,6446101483314D-02 2,2140730877489D-02 -8,7030586284812D-03 -5,2640830192649D-03 1,0724786358760D-04
7,0170369454140D+00 8,1389520201370D-03 -1,9600452253775D-02 2,4165530857235D-02 -8,7008000240064D-03 -3,9162894079114D-03 8,6941191679960D-05
7,5361483371833D+00 7,8264321977738D-03 -2,2894961904060D-02 2,6164844643090D-02 -8,3588539961297D-03 -2,6058839137527D-03 1,3157702692202D-04
8,0590753200563D+00 7,4668139302675D-03 -2,6280706698770D-02 2,7975459574599D-02 -7,6848444683963D-03 -1,3496373129875D-03 1,2708502471253D-04
8,5861116145940D+00 7,0809705104243D-03 -2,9709999511669D-02 2,9697134817440D-02 -6,7005051152064D-03 -2,0481664972089D-04 1,6278405126867D-04
9,1175581594428D+00 6,6859047403880D-03 -3,3137438376730D-02 3,1234930876979D-02 -5,4382697151813D-03 8,2401287902053D-04 1,6914040447645D-04
9,6537253322841D+00 6,2949333457606D-03 -3,6521196108763D-02 3,2652737897912D-02 -3,9380459009383D-03 1,7107349062171D-03 1,9916414018832D-04
1,0194932949834D+01 5,9180496917675D-03 -3,9823387532375D-02 3,3899389950328D-02 -2,2442940085152D-03 2,4618677017198D-03 2,1162580292536D-04
1,0741509712608D+01 5,5623792681603D-03 -4,3010330548877D-02 3,5017501706456D-02 -4,0348956080880D-04 3,0720948830627D-03 2,3815574799257D-04
