0,0000000000000D+00 -3,5924917021237D-04 0,0000000000000D+00 -0,0000000000000D+00 -1,5217480172503D-05 -2,9981111526703D-04 -6,7427776565191D-04
4,9335819925623D-01 1,4368146147498D-03 -2,1786477646487D-06 8,8831853372878D-04 5,3065473968164D-07 -2,1474566446553D-03 1,7602851079831D-04
9,8695397069575D-01 3,0286318114515D-03 -4,7642588736518D-05 1,3243684761827D-03 -6,4721187696918D-05 -4,3006279516636D-03 -5,9991440462924D-05
1,4810254070369D+00 4,6070010618578D-03 -2,1881408613459D-04 2,6559628514393D-03 -2,7948088496801D-04 -6,6926678027101D-03 7,2001139484394D-05
1,9758112950446D+00 6,2132623314501D-03 -6,1680535064576D-04 3,5935333249538D-03 -7,5471152140523D-04 -8,5304191430059D-03 -9,5140358653044D-05
2,4715519136843D+00 7,5993389026049D-03 -1,3290522572757D-03 5,5358520351355D-03 -1,5407964743842D-03 -1,0166342679985D-02 9,8999526095494D-05
2,9684890688241D+00 8,7660532211697D-03 -2,4267061469946D-03 7,2223970504677D-03 -2,6339887006195D-03 -1,1033354450565D-02 -1,0559902654174D-04
3,4668670649002D+00 9,6229794842271D-03 -3,9534393508006D-03 9,7978282533573D-03 -3,9626649159189D-03 -1,1418166550527D-02 8,6536920337794D-05
3,9669327049170D+00 1,0171875712499D-02 -5,9268688591243D-03 1,2180877359587D-02 -5,4138454960163D-03 -1,1101058528338D-02 -8,9019811392659D-05
4,4689355680654D+00 1,0416666094785D-02 -8,3385339296387D-03 1,5179420347222D-02 -6,8501439173804D-03 -1,0347946042402D-02 5,9462552585335D-05
4,9731293978169D+00 1,0392020646693D-02 -1,1157904337408D-02 1,7975756937080D-02 -8,1368346716757D-03 -9,1397708547389D-03 -6,6732280049109D-05
5,4797718243041D+00 1,0140748147858D-02 -1,4336722883915D-02 2,1091440312199D-02 -9,1571615530969D-03 -7,7036592222314D-03 3,4644800813933D-05
5,9891243643212D+00 9,7122460351334D-03 -1,7814085714171D-02 2,3966737879203D-02 -9,8243166425341D-03 -6,0876178056363D-03 -4,7036248005205D-05
6,5014551975107D+00 9,1551891750067D-03 -2,1521344110959D-02 2,6923021081294D-02 -1,0084913401402D-02 -4,4540518569187D-03 1,7900887021497D-05
7,0170369454140D+00 8,5145538742656D-03 -2,5386657961720D-02 2,9607328077335D-02 -9,9183219256303D-03 -2,8476462657453D-03 -3,0744201495215D-05
7,5361483371833D+00 7,8293310363184D-03 -2,9338629970695D-02 3,2215464656469D-02 -9,3322936793206D-03 -1,3637451835800D-03 1,0126859192557D-05
8,0590753200563D+00 7,1316728645709D-03 -3,3309432686766D-02 3,4540800686667D-02 -8,3571580210897D-03 -2,2307703833344D-05 -1,6424860450808D-05
8,5861116145940D+00 6,4468176739822D-03 -3,7236577702251D-02 3,6704802333358D-02 -7,0394970931147D-03 1,1347562846869D-03 1,0301496661442D-05
9,1175581594428D+00 5,7935615160750D-03 -4,1064705347116D-02 3,8595827732229D-02 -5,4361965386194D-03 2,1092302375924D-03 -2,2823998382195D-06
9,6537253322841D+00 5,1850305528185D-03 -4,4745978098650D-02 4,0292280157952D-02 -3,6092890178381D-03 2,8941961579521D-03 1,6239752234249D-05
1,0194932949834D+01 4,6295847601178D-03 -4,8240565883329D-02 4,1740161792057D-02 -1,6218256475711D-03 3,5053805488401D-03 1,2735570115024D-05
1,0741509712608D+01 4,1317363373936D-03 -5,1516456520223D-02 4,2992693287448D-02 4,6535659566404D-04 3,9529939021586D-03 2,6323602440928D-05
1,1293797646815D+01 3,6930222820363D-03 -5,4548837648433D-02 4,4028771373625D-02 2,5958653210275D-03 4,2598494806483D-03 2,8670808904220D-05
1,1852147662465D+01 3,3127737759599D-03 -5,7320189176137D-02 4,4886321866719D-02 4,7192422152462D-03 4,4409396062490D-03 3,9088288036638D-05
1,2416926216211D+01 2,9887716122179D-03 -5,9818599765544D-02 4,5561787621570D-02 6,7917894164314D-03 4,5208014716572D-03 4,4550356332644D-05
1,2988511979931D+01 2,7177704048347D-03 -6,2037765040379D-02 4,6083298140710D-02 8,7768147881033D-03 4,5125117193053D-03 5,2630012574014D-05
1,3567296951195D+01 2,4959048948356D-03 -6,3975966971934D-02 4,6455837250045D-02 1,0644564064269D-02 4,4397411501126D-03 6,0080387328795D-05
1,4153690895173D+01 2,3189972869373D-03 -6,5636195150266D-02 4,6700865914195D-02 1,2371838299648D-02 4,3105746779581D-03 6,6081028472933D-05
1,4748120234153D+01 2,1827797343523D-03 -6,7023093458104D-02 4,6826794723354D-02 1,3941469451551D-02 4,1450428842959D-03 7,2993335449543D-05
1,5351026937070D+01 2,0830553994213D-03 -6,8145328512982D-02 4,6850226418750D-02 1,5341730142857D-02 3,9492133465523D-03 7,8896794598346D-05
1,5962875182352D+01 2,0158030738597D-03 -6,9014034640315D-02 4,6780299266019D-02 1,6565633685778D-02 3,7363142926684D-03 8,4015678010283D-05
1,6584148026499D+01 1,9772470400463D-03 -6,9640536005397D-02 4,6630009029800D-02 1,7610207371818D-02 3,5111974262788D-03 8,8124862546023D-05
1,7215351845978D+01 1,9638928600942D-03 -7,0038154311512D-02 4,6408059145281D-02 1,8475835494340D-02 3,2820934641606D-03 9,1726652362900D-05
