0,0000000000000D+00 -1,0329690689507D-05 0,0000000000000D+00 -1,2895212264152D-07 -5,2486282610960D-05 -6,2944925423109D-05
4,9335819925623D-01 -1,1678031838519D-04 -5,4943037127553D-05 2,8052751053828D-08 1,6871827128539D-04 -2,9770314762999D-06
9,8695397069575D-01 -3,8569468931043D-04 -1,2181189232682D-04 -4,0214808065705D-07 5,1294445557943D-04 5,0357258615275D-06
1,4810254070369D+00 -6,9412758210336D-04 -2,8121795297274D-04 -2,0963999034230D-06 9,6506816613258D-04 -1,2373768846944D-05
1,9758112950446D+00 -1,0511433132536D-03 -2,5234415741001D-04 -5,8932220391154D-06 1,3381513988189D-03 2,8770706116215D-05
2,4715519136843D+00 -1,3791565956902D-03 -3,4731418631145D-04 -1,1146555275326D-05 1,7093192562878D-03 -2,8298080989093D-05
2,9684890688241D+00 -1,7054844570773D-03 -1,9587793379660D-04 -1,5315716435948D-05 1,9637462092728D-03 4,7068101962897D-05
3,4668670649002D+00 -2,0099885625611D-03 -1,8223734700515D-04 -1,3777558129157D-05 2,1815736532785D-03 -2,4429814416932D-05
3,9669327049170D+00 -2,3063988850101D-03 5,2874355375059D-05 -3,7423632830464D-07 2,3078314604857D-03 5,3932694522357D-05
4,4689355680654D+00 -2,5964284062103D-03 1,5899588993070D-04 3,1912352360904D-05 2,3974749834776D-03 -8,0451804410969D-06
4,9731293978169D+00 -2,8883545262403D-03 4,2940842145671D-04 9,0064148483830D-05 2,4263736071262D-03 5,7491650826541D-05
5,4797718243041D+00 -3,1871643867408D-03 5,9123224520143D-04 1,8023584680212D-04 2,4285009530464D-03 1,2804658309178D-05
5,9891243643212D+00 -3,4977546302398D-03 8,5976492005444D-04 3,0704869247673D-04 2,3933261351636D-03 6,2385117454969D-05
6,5014551975107D+00 -3,8232206484379D-03 1,0439817439344D-03 4,7306848073748D-04 2,3403632075420D-03 3,4192783775984D-05
7,0170369454140D+00 -4,1654645206118D-03 1,2921237633763D-03 6,7848517006812D-04 2,2649617550469D-03 7,0106167879502D-05
7,5361483371833D+00 -4,5251054526392D-03 1,4814028294077D-03 9,2100633317117D-04 2,1774309367366D-03 5,4734646676262D-05
8,0590753200563D+00 -4,9017724517470D-03 1,7104408939378D-03 1,1959620071550D-03 2,0759531450428D-03 8,0583594388511D-05
8,5861116145940D+00 -5,2942949513889D-03 1,9063487351269D-03 1,4965767695960D-03 1,9655215041111D-03 7,4152057445081D-05
9,1175581594428D+00 -5,7009276554992D-03 2,1337892926609D-03 1,8143729413111D-03 1,8459968537470D-03 9,3231432219775D-05
9,6537253322841D+00 -6,1195355713285D-03 2,3529383776049D-03 2,1396502731264D-03 1,7194804286272D-03 9,2533508029990D-05
1,0194932949834D+01 -6,5477538045093D-03 2,6059069638258D-03 2,4620045146215D-03 1,5871057629671D-03 1,0726343690520D-04
1,0741509712608D+01 -6,9831084354675D-03 2,8727715229315D-03 2,7708433639827D-03 1,4496006692754D-03 1,1010712072217D-04
1,1293797646815D+01 -7,4231155280057D-03 3,1805178236753D-03 3,0558652055391D-03 1,3088449847185D-03 1,2211248592718D-04
1,1852147662465D+01 -7,8653440741178D-03 3,5198507679310D-03 3,3074708086163D-03 1,1648741208513D-03 1,2685162328076D-04
1,2416926216211D+01 -8,3074678430138D-03 3,9072751406174D-03 3,5170845548681D-03 1,0203460355060D-03 1,3723788797778D-04
1,2988511979931D+01 -8,7472917323933D-03 4,3382183958042D-03 3,6773823720034D-03 8,7484187123605D-04 1,4315090665026D-04
1,3567296951195D+01 -9,1827692901791D-03 4,8217075316824D-03 3,7824359083964D-03 7,3075267690474D-04 1,5212682680442D-04
1,4153690895173D+01 -9,6120097977703D-03 5,3545427559032D-03 3,8277693579200D-03 5,8843006302080D-04 1,5873237907372D-04
1,4748120234153D+01 -1,0033276445271D-02 5,9403696132217D-03 3,8103582049864D-03 4,4955515831484D-04 1,6700653125210D-04
1,5351026937070D+01 -1,0444981681265D-02 6,5757490521490D-03 3,7285631648606D-03 3,1409326818973D-04 1,7342380393454D-04
1,5962875182352D+01 -1,0845677696533D-02 7,2605141715163D-03 3,5820630786990D-03 1,8448173522424D-04 1,8138128890611D-04
1,6584148026499D+01 -1,1234047476788D-02 7,9903705940081D-03 3,3717462742271D-03 5,9363079757714D-05 1,8743247120521D-04
1,7215351845978D+01 -1,1608896365551D-02 8,7624240007849D-03 3,0996582737803D-03 -5,8187699795946D-05 1,9499820921830D-04
1,7857014116276D+01 -1,1969146413253D-02 9,5712871361206D-03 2,7688998477690D-03 -1,7034175516161D-04 2,0069881547454D-04
1,8509690074749D+01 -1,2313831903598D-02 1,0412014400961D-02 2,3835488272072D-03 -2,7417484316268D-04 2,0755648140697D-04
1,9173960499670D+01 -1,2642091151899D-02 1,1278128391658D-02 1,9485644524004D-03 -3,7171349339855D-04 2,1288819876071D-04
1,9850437262604D+01 -1,2953164111293D-02 1,2163213823199D-02 1,4696244632243D-03 -4,6045548955449D-04 2,1921868557651D-04
2,0539759996984D+01 -1,3246385309108D-02 1,3059984384432D-02 9,5301951688042D-04 -5,4248603860013D-04 2,2413255360389D-04
2,1242601650485D+01 -1,3521178745354D-02 1,3961187895321D-02 4,0543837639610D-04 -6,1597725599122D-04 2,2947027037175D-04
2,1959675147870D+01 -1,3777040547574D-02 1,4859222673179D-02 -1,6616815586466D-04 -6,8179663885457D-04 2,3421733088524D-04
2,2691728949093D+01 -1,4013530886916D-02 1,5746644038463D-02 -7,5471329900728D-04 -7,3976076672383D-04 2,3863908581612D-04
2,3439549270251D+01 -1,4230258516620D-02 1,6615958162820D-02 -1,3530648410895D-03 -7,8972084531282D-04 2,4291395979811D-04
2,4203971188324D+01 -1,4426874179298D-02 1,7459824125307D-02 -1,9540580117707D-03 -8,3235430878209D-04 2,4653762545583D-04
2,4985874199283D+01 -1,4603062209062D-02 1,8270939231834D-02 -2,5505206047778D-03 -8,6742317606256D-04 2,4993324193132D-04
2,5786184439036D+01 -1,4758540923942D-02 1,9042212401244D-02 -3,1353616161175D-03 -8,9522738592714D-04 2,5308247525795D-04
2,6605892451025D+01 -1,4893053992560D-02 1,9766811948882D-02 -3,7017108345464D-03 -9,1657663958284D-04 2,5547048219253D-04
2,7446035418628D+01 -1,5006376163524D-02 2,0438333511693D-02 -4,2430296664974D-03 -9,3117482191188D-04 2,5775285975918D-04
2,8307717153709D+01 -1,5098323703902D-02 2,1050823257384D-02 -4,7532059669736D-03 -9,3986542186826D-04 2,5942816464036D-04
