0,0000000000000D+00 -1,1084865737038D-04 0,0000000000000D+00 0,0000000000000D+00 -1,2090560065027D-05 -3,0934500673304D-03 -3,2163892847658D-03
4,9291618185410D-01 5,6242307443802D-04 -1,5576845481764D-06 2,8148693976904D-03 -1,0033082183066D-05 -3,0017023871157D-03 3,6399931828148D-04
9,8608088989202D-01 1,4166670465093D-03 -3,4149861245239D-05 2,5457361974415D-03 -1,1325799714004D-04 -3,8930953532173D-03 -7,8099967651736D-05
1,4797071465570D+00 2,4526382436863D-03 -1,5724762559799D-04 3,8007880020474D-03 -3,6978950895613D-04 -5,6491211870207D-03 7,7267924158925D-05
1,9740612299032D+00 3,6346372158314D-03 -4,4454179342792D-04 4,4960669967164D-03 -8,3920637476985D-04 -6,9066195437039D-03 -5,9663499353787D-05
2,4693561623738D+00 4,7875271788554D-03 -9,6117876766592D-04 6,1066641876018D-03 -1,5356494867922D-03 -8,3167742016935D-03 8,0588910305603D-05
2,9658582220229D+00 5,8696829897267D-03 -1,7623107155931D-03 7,4314639814885D-03 -2,4477088285062D-03 -9,1357475220170D-03 -4,4620094901103D-05
3,4637981831641D+00 6,7913409932971D-03 -2,8853622839742D-03 9,4241783487748D-03 -3,5220077329246D-03 -9,7256015581886D-03 8,2547766984511D-05
3,9634245719812D+00 7,5266808298548D-03 -4,3509830232174D-03 1,1226511475278D-02 -4,6841058113316D-03 -9,7366001653379D-03 -1,8496694754571D-05
4,4649859146580D+00 8,0554431632917D-03 -6,1626839649557D-03 1,3466702572137D-02 -5,8418704449771D-03 -9,4330190190969D-03 8,4572306398960D-05
4,9687307373782D+00 8,3841333245830D-03 -8,3090011616359D-03 1,5538002262841D-02 -6,9025913506288D-03 -8,6966697782219D-03 1,3873296936950D-05
5,4749253181961D+00 8,5293215948771D-03 -1,0765725578969D-02 1,7844897503303D-02 -7,7807471338310D-03 -7,7353298349352D-03 9,2416550445019D-05
5,9838181832954D+00 8,5168345630267D-03 -1,3498628073496D-02 1,9976113952439D-02 -8,4067382786527D-03 -6,5379689703964D-03 4,9613192920382D-05
6,4956933626004D+00 8,3757093708390D-03 -1,6466277697766D-02 2,2186549711519D-02 -8,7303166198467D-03 -5,2569991297524D-03 1,0866563499253D-04
7,0108348860356D+00 8,1355050728974D-03 -1,9622547690847D-02 2,4210450177962D-02 -8,7220532492936D-03 -3,9136983409790D-03 8,7655969740018D-05
7,5294735279144D+00 7,8239144473785D-03 -2,2918888167390D-02 2,6206886182312D-02 -8,3722820043488D-03 -2,6063243543968D-03 1,3330610355443D-04
8,0519465737721D+00 7,4655068740104D-03 -2,6306472938969D-02 2,8012486914443D-02 -7,6886953894437D-03 -1,3547060817798D-03 1,2811937826106D-04
8,5785203016627D+00 7,0811037148283D-03 -2,9737556827561D-02 2,9727094301131D-02 -6,6932499829383D-03 -2,1234282440757D-04 1,6504838105194D-04
9,1094964933808D+00 6,6876465988928D-03 -3,3166872184634D-02 3,1255881479892D-02 -5,4186999183345D-03 8,1226729170146D-04 1,7022326751764D-04
