5,4309999971325D+01 -1,7425676983641D-02 1,9091170077460D-02 -1,2603613798492D-03 -2,3952985821735D-04 1,6560185575266D-04
5,6130330093169D+01 -1,6823256180268D-02 1,8337673759750D-02 -1,1479303129173D-03 -2,0685912430008D-04 1,5962814226462D-04
5,8030378973501D+01 -1,6215141775121D-02 1,7573218622549D-02 -1,0328457253544D-03 -1,7238892515591D-04 1,5284219691814D-04
6,0014952746864D+01 -1,5601794630978D-02 1,6800958381195D-02 -9,1553210734636D-04 -1,3714960496305D-04 1,4648203790690D-04
6,2089097410341D+01 -1,4983100473964D-02 1,6023802372219D-02 -7,9430942694216D-04 -1,0678528124270D-04 1,3960719006965D-04
6,4258089939756D+01 -1,4359961565410D-02 1,5243821671885D-02 -6,6808769795082D-04 -8,2966919523363D-05 1,3280548900142D-04
6,6527398312580D+01 -1,3734658987720D-02 1,4461562378088D-02 -5,3798792650914D-04 -6,3186667085677D-05 1,2572879677367D-04
6,8902659298442D+01 -1,3108341130577D-02 1,3676400573983D-02 -4,0344453494571D-04 -4,5730108057235D-05 1,1888480040280D-04
7,1389651807732D+01 -1,2481891575931D-02 1,2888263901600D-02 -2,6530037687747D-04 -2,9607474471784D-05 1,1146447431976D-04
7,3994194727932D+01 -1,1857125834314D-02 1,2098864377836D-02 -1,2704723628040D-04 -1,0371541134353D-05 1,0431976610650D-04
7,6722120272219D+01 -1,1235016960355D-02 1,1311075842860D-02 1,0114452646545D-05 1,0926112819075D-05 9,7099447969964D-05
7,9579114071109D+01 -1,0617201362261D-02 1,0528267038057D-02 1,4429134188632D-04 3,4624443292991D-05 8,9981460974677D-05
8,2570652985872D+01 -1,0005483719664D-02 9,7534626631376D-03 2,7802129687302D-04 5,7623169762712D-05 8,3623410109465D-05
8,5701809664982D+01 -9,4023179385119D-03 8,9888082002048D-03 4,1766170343802D-04 7,2849794114960D-05 7,7001759245860D-05
8,8977061542472D+01 -8,8115901154960D-03 8,2361979263287D-03 5,6301784372421D-04 8,3863007890606D-05 7,1488662447511D-05
9,2400113161974D+01 -8,2368347353753D-03 7,4974380602943D-03 7,1301200003839D-04 9,2009874575587D-05 6,5625199533040D-05
9,5973647430388D+01 -7,6800201970874D-03 6,7760918908614D-03 8,6751886514467D-04 9,7227621747304D-05 6,0818180665954D-05
9,9699014684961D+01 -7,1443946728189D-03 6,0787712982840D-03 1,0170991922940D-03 1,0396225576846D-04 5,5438073527534D-05
1,0357601059835D+02 -6,6343278826357D-03 5,4139906313551D-03 1,1539571223086D-03 1,1792136283011D-04 5,1541233858035D-05
1,0760255636189D+02 -6,1514907680603D-03 4,7896522679150D-03 1,2812844153269D-03 1,2762133625368D-04 4,7067251435177D-05
1,1177441440409D+02 -5,7002386864392D-03 4,2112830599642D-03 1,4006972626285D-03 1,3138907399619D-04 4,3130710149748D-05
1,1608497517948D+02 -5,2871491354348D-03 3,6828442651029D-03 1,5075902484981D-03 1,3605419309619D-04 3,9339571262459D-05
1,2052504395746D+02 -4,9173303771387D-03 3,2070656901797D-03 1,5984984041698D-03 1,4758716453933D-04 3,5820881750092D-05
1,2508274310052D+02 -4,5928103019717D-03 2,7861209754691D-03 1,6795515203398D-03 1,6068498805521D-04 3,3547181892370D-05
1,2974354759947D+02 -4,3171600470974D-03 2,4250598199365D-03 1,7533399481860D-03 1,6950309024669D-04 3,0742811271799D-05
1,3449039167895D+02 -4,0959670243490D-03 2,1340963020708D-03 1,8158408843759D-03 1,7596177046666D-04 2,9931932564298D-05
1,3930396196281D+02 -3,9330619201440D-03 1,9220714054678D-03 1,8624612420332D-03 1,7644766968260D-04 2,7918397039633D-05
1,4416311501258D+02 -3,8339601757481D-03 1,7929467290389D-03 1,8896323987174D-03 1,7888941977769D-04 2,7508371785843D-05
1,4904539258770D+02 -3,8004242459679D-03 1,7486844707801D-03 1,8989907243758D-03 1,7959275820867D-04 2,6843707396711D-05
