0,0000000000000D+00 -1,1976249937121D-01 0,0000000000000D+00 -3,9730510503700D-04 -6,0697332781612D-06 1,1979257809571D-01 -3,7329611381849D-04
4,9291618185410D-01 -1,2584204916415D-01 2,4445428843292D-04 -5,0195380104228D-04 6,2752156233112D-04 1,2543798079438D-01 -3,4046320045028D-05
9,8608088989202D-01 -1,3263847084343D-01 1,5808891031518D-03 -7,6187547599375D-04 2,9698033975127D-03 1,2878558327799D-01 -6,4070540763794D-05
1,4797071465570D+00 -1,4041155069645D-01 4,5421379163371D-03 -1,1872116204865D-03 7,3792294985687D-03 1,2957436458047D-01 -1,0303032156400D-04
1,9740612299032D+00 -1,4839735933568D-01 9,8326331501396D-03 -1,7729394747812D-03 1,4093614009219D-02 1,2599143215924D-01 -2,5261949187136D-04
2,4693561623738D+00 -1,5595223359164D-01 1,8008172793489D-02 -2,5202802472858D-03 2,2782525256030D-02 1,1734959895758D-01 -3,3221683182603D-04
2,9658582220229D+00 -1,6248849333647D-01 2,9491147840900D-02 -3,4222418095154D-03 3,2785057957161D-02 1,0313364043970D-01 -5,0088890822754D-04
3,4637981831641D+00 -1,6767151477195D-01 4,4467445743923D-02 -4,4732082602739D-03 4,3010804089206D-02 8,4009666190389D-02 -6,5680700870693D-04
3,9634245719812D+00 -1,7143324228746D-01 6,2875204045414D-02 -5,6609130553871D-03 5,2280854682686D-02 6,1101971817955D-02 -8,3612479678679D-04
4,4649859146580D+00 -1,7391795989583D-01 8,4403975884078D-02 -6,9734534085900D-03 5,9462441582271D-02 3,5991110648675D-02 -1,0338851893960D-03
4,9687307373782D+00 -1,7539708076380D-01 1,0853244160291D-01 -8,3943190320936D-03 6,3685037258885D-02 1,0357178310567D-02 -1,2167426235367D-03
5,4749253181961D+00 -1,7618623837130D-01 1,3458295334290D-01 -9,9077419528657D-03 6,4418680453410D-02 -1,4339016354995D-02 -1,4313628828448D-03
5,9838181832954D+00 -1,7657949523779D-01 1,6178601571751D-01 -1,1495568017025D-02 6,1506258937373D-02 -3,6822278358329D-02 -1,6050669582663D-03
6,4956933626004D+00 -1,7681222077860D-01 1,8934419625394D-01 -1,3141059625086D-02 5,5124048884775D-02 -5,6333430037738D-02 -1,8184653027153D-03
7,0108348860356D+00 -1,7704537865985D-01 2,1648885372881D-01 -1,4826867093466D-02 4,5709475917565D-02 -7,2296485187542D-02 -1,9704012944821D-03
7,5294735279144D+00 -1,7736769309049D-01 2,4252371627830D-01 -1,6537502445050D-02 3,3873428062210D-02 -8,4659411409630D-02 -2,1674626046638D-03
8,0519465737721D+00 -1,7780717555122D-01 2,6685625018559D-01 -1,8257992705785D-02 2,0314230736720D-02 -9,3401865877884D-02 -2,2965532125784D-03
8,5785203016627D+00 -1,7834700492531D-01 2,8901365139322D-01 -1,9975349143295D-02 5,7443419068808D-03 -9,8898076768413D-02 -2,4624375369209D-03
9,1094964933808D+00 -1,7894145131428D-01 3,0864860678015D-01 -2,1677674594912D-02 -9,1656189147681D-03 -1,0143451367125D-01 -2,5706517150582D-03
9,6451769307212D+00 -1,7952974117534D-01 3,2553601240747D-01 -2,3354953139035D-02 -2,3824156852003D-02 -1,0153029344503D-01 -2,7031322039335D-03
1,0185916651089D+01 -1,8004690689462D-01 3,3956223329069D-01 -2,4998454585841D-02 -3,7740575997915D-02 -9,9560145093846D-02 -2,7838492815324D-03
1,0731999684409D+01 -1,8043148039798D-01 3,5070818591549D-01 -2,6601108594457D-02 -5,0533079472537D-02 -9,6029137486002D-02 -2,8866200354869D-03
1,1283798819957D+01 -1,8063029700661D-01 3,5903746360435D-01 -2,8157083199182D-02 -6,1926792978709D-02 -9,1270919450718D-02 -2,9476290308757D-03
1,1841651343267D+01 -1,8060102423926D-01 3,6467678434797D-01 -2,9661926879306D-02 -7,1745484707800D-02 -8,5682966139945D-02 -3,0146176183433D-03
1,2405930043617D+01 -1,8031279569303D-01 3,6779628677236D-01 -3,1112256005521D-02 -7,9898855659512D-02 -7,9534889952651D-02 -3,0625105383590D-03
1,2977007710280D+01 -1,7974575714735D-01 3,6860412812400D-01 -3,2505752472095D-02 -8,6368164625996D-02 -7,3080519238930D-02 -3,0960653603753D-03
1,3555292636274D+01 -1,7888983781559D-01 3,6732217665596D-01 -3,3840945856494D-02 -9,1191449834155D-02 -6,6534359006758D-02 -3,1344158570398D-03
1,4141157610875D+01 -1,7774307163470D-01 3,6418569023443D-01 -3,5117140016651D-02 -9,4449678856650D-02 -6,0019356803464D-02 -3,1435570770311D-03
1,4735064182709D+01 -1,7630992773447D-01 3,5942942805983D-01 -3,6334242607189D-02 -9,6254330610243D-02 -5,3698350314379D-02 -3,1674232064449D-03
1,5337438396662D+01 -1,7459972204742D-01 3,5328088758368D-01 -3,7492679837537D-02 -9,6736792434663D-02 -4,7615407400145D-02 -3,1637141360895D-03
1,5948741801363D+01 -1,7262529020807D-01 3,4595985941856D-01 -3,8593256769952D-02 -9,6039862923450D-02 -4,1872002902588D-02 -3,1705533855017D-03
1,6569471449179D+01 -1,7040187682728D-01 3,3766875147373D-01 -3,9637072077631D-02 -9,4310727307592D-02 -3,6483011383270D-02 -3,1639361220386D-03
