0,0000000000000D+00 -3,5948876513730D-04 0,0000000000000D+00 0,0000000000000D+00 -1,5483372073400D-05 -2,9935529671924D-04 -6,7432743392993D-04
4,9291618185410D-01 1,4382640085416D-03 -2,1878252708772D-06 8,8906152081989D-04 5,2621255573063D-07 -2,1494785086741D-03 1,7618540797224D-04
9,8608088989202D-01 3,0316919204857D-03 -4,7828792468198D-05 1,3259823285310D-03 -6,5942983220989D-05 -4,3039831003930D-03 -6,0080627065406D-05
1,4797071465570D+00 4,6109114538597D-03 -2,1959071846513D-04 2,6612521669094D-03 -2,8439083863631D-04 -6,6961126287913D-03 7,2069434876411D-05
1,9740612299032D+00 6,2169947232871D-03 -6,1878378828340D-04 3,6045566828512D-03 -7,6682906225036D-04 -8,5312427103494D-03 -9,5304154744826D-05
2,4693561623738D+00 7,6016629835242D-03 -1,3328813947489D-03 5,5563043532299D-03 -1,5631290713053D-03 -1,0162830054682D-02 9,9126816017930D-05
2,9658582220229D+00 8,7661913609444D-03 -2,4329587030509D-03 7,2539365009486D-03 -2,6682566490018D-03 -1,1024646707492D-02 -1,0573419765179D-04
3,4637981831641D+00 9,6206857989947D-03 -3,9625185863729D-03 9,8424037144579D-03 -4,0089665785948D-03 -1,1404839202426D-02 8,6765146058340D-05
3,9634245719812D+00 1,0167456211529D-02 -5,9389743287339D-03 1,2238596711388D-02 -5,4710661625610D-03 -1,1085009139012D-02 -8,8996707389743D-05
4,4649859146580D+00 1,0410833590260D-02 -8,3537046733021D-03 1,5250335002324D-02 -6,9164592073500D-03 -1,0331035754283D-02 5,9968957648777D-05
4,9687307373782D+00 1,0385705812590D-02 -1,1176066243744D-02 1,8058867910013D-02 -8,2102245248399D-03 -9,1247912504112D-03 -6,6508296392459D-05
5,4749253181961D+00 1,0134922061281D-02 -1,4357714000013D-02 2,1185597912648D-02 -9,2356670605679D-03 -7,6916861519700D-03 3,5452761378283D-05
5,9838181832954D+00 9,7077943322929D-03 -1,7837777103295D-02 2,4070166801436D-02 -9,9060956828576D-03 -6,0805765738427D-03 -4,6488226266863D-05
6,4956933626004D+00 9,1528394005158D-03 -2,1547595945723D-02 2,7033677115567D-02 -1,0168170449607D-02 -4,4516465151013D-03 1,9103605651430D-05
7,0108348860356D+00 8,5148459512065D-03 -2,5415392222484D-02 2,9722725105828D-02 -1,0001224353128D-02 -2,8508800812098D-03 -2,9925599787996D-05
7,5294735279144D+00 7,8326037241006D-03 -2,9369860478729D-02 3,2332883391591D-02 -9,4129616017304D-03 -1,3710357123726D-03 1,1629322860022D-05
8,0519465737721D+00 7,1380599981541D-03 -3,3343061411844D-02 3,4657314484598D-02 -8,4337032524483D-03 -3,3818894613711D-05 -1,5209076153832D-05
8,5785203016627D+00 6,4562584269401D-03 -3,7272573745625D-02 3,6817468865709D-02 -7,1100916183916D-03 1,1207731393340D-03 1,1835067966091D-05
