0,0000000000000D+00 -1,2014235794908D-01 0,0000000000000D+00 -4,0150889787781D-04 -6,0733773065953D-06 1,2017915075274D-01 -3,7078947152461D-04
4,9335819925623D-01 -1,2622445874086D-01 2,4495739923915D-04 -5,0614489738719D-04 6,2584590443147D-04 1,2582623190961D-01 -3,3568424970210D-05
9,8695397069575D-01 -1,3302161981378D-01 1,5837488521961D-03 -7,6525369935507D-04 2,9616351901067D-03 1,2917828747621D-01 -6,3201994618262D-05
1,4810254070369D+00 -1,4079511140306D-01 4,5496989683584D-03 -1,1889856442918D-03 7,3597399200078D-03 1,2997436670143D-01 -1,0029145755480D-04
1,9758112950446D+00 -1,4878199960216D-01 9,8484304976897D-03 -1,7724123412237D-03 1,4061306819095D-02 1,2639461053655D-01 -2,5006409004441D-04
2,4715519136843D+00 -1,5633668415442D-01 1,8037250525268D-02 -2,5168386505884D-03 2,2742500135287D-02 1,1774558061129D-01 -3,2819153317186D-04
2,9684890688241D+00 -1,6286803045869D-01 2,9540278260837D-02 -3,4154069558397D-03 3,2748496688046D-02 1,0349727170704D-01 -4,9739075860218D-04
3,4668670649002D+00 -1,6803774108507D-01 4,4544888000210D-02 -4,4626262366775D-03 4,2992078838264D-02 8,4313748685176D-02 -6,4965179809300D-04
3,9669327049170D+00 -1,7177559916756D-01 6,2989896976657D-02 -5,6463691315544D-03 5,2292883193823D-02 6,1307129665150D-02 -8,3205846348913D-04
4,4689355680654D+00 -1,7422575862387D-01 8,4564418021153D-02 -6,9548384216690D-03 5,9513001593696D-02 3,6080072330204D-02 -1,0231051004905D-03
4,9731293978169D+00 -1,7566116321777D-01 1,0874532026453D-01 -8,3716169550128D-03 6,3775053226931D-02 1,0297304942984D-02 -1,2151017383407D-03
5,4797718243041D+00 -1,7639992851163D-01 1,3485230773709D-01 -9,8810018562422D-03 6,4542723246329D-02 -1,4530080447756D-02 -1,4159798322180D-03
5,9891243643212D+00 -1,7673883538228D-01 1,6211258756241D-01 -1,1464902246988D-02 6,1654343319392D-02 -3,7168847853798D-02 -1,6056546012632D-03
6,5014551975107D+00 -1,7691590610728D-01 1,8972454006044D-01 -1,3106633969715D-02 5,5283812132476D-02 -5,6781214050425D-02 -1,7954019345071D-03
7,0170369454140D+00 -1,7709453310853D-01 2,1691643971072D-01 -1,4788903327197D-02 4,5868066434666D-02 -7,2878772576200D-02 -1,9777028665493D-03
7,5361483371833D+00 -1,7736552370436D-01 2,4298867817630D-01 -1,6496271794314D-02 3,4018745783990D-02 -8,5285292521005D-02 -2,1396640593912D-03
8,0590753200563D+00 -1,7775843717636D-01 2,6734663251641D-01 -1,8213804763561D-02 2,0436135575180D-02 -9,4111743538155D-02 -2,3012173864842D-03
8,5861116145940D+00 -1,7825747579688D-01 2,8951593879680D-01 -1,9928546713705D-02 5,8353790719861D-03 -9,9602910005805D-02 -2,4376146476048D-03
9,1175581594428D+00 -1,7881739407521D-01 3,0914888343660D-01 -2,1628608965487D-02 -9,1098378454004D-03 -1,0216340873346D-01 -2,5703661829564D-03
9,6537253322841D+00 -1,7937759143589D-01 3,2602053443424D-01 -2,3303982794588D-02 -2,3805178628506D-02 -1,0221218650332D-01 -2,6784049280731D-03
1,0194932949834D+01 -1,7987302567845D-01 3,4001802508529D-01 -2,4945925761467D-02 -3,7757506166243D-02 -1,0022548634107D-01 -2,7839188619349D-03
1,0741509712608D+01 -1,8024198578032D-01 3,5112473168835D-01 -2,6547357056559D-02 -5,0582912653148D-02 -9,6614404648229D-02 -2,8619284499062D-03
1,1293797646815D+01 -1,8043088564275D-01 3,5940457031755D-01 -2,8102427931164D-02 -6,2005047328841D-02 -9,1808755934048D-02 -2,9425465192483D-03
1,1852147662465D+01 -1,8039674151852D-01 3,6498698856963D-01 -2,9606670394448D-02 -7,1846397134828D-02 -8,6131243666967D-02 -2,9940641451287D-03
1,2416926216211D+01 -1,8010784095994D-01 3,6804458905226D-01 -3,1056692738628D-02 -8,0015767520598D-02 -7,9913681330998D-02 -3,0493934979030D-03
1,2988511979931D+01 -1,7954335703815D-01 3,6878564105051D-01 -3,2450165377359D-02 -8,6493784056570D-02 -7,3380994777615D-02 -3,0826601991889D-03
1,3567296951195D+01 -1,7869206436824D-01 3,6743526978275D-01 -3,3785606061171D-02 -9,1318228647052D-02 -6,6750660709859D-02 -3,1112900035684D-03
