2,5786184439036D+01 1,3455979251077D+01 1,0855885587466D+01 1,4788152594677D-01 1,5127119719306D-01
2,6605892451025D+01 1,3573862271221D+01 1,0976903706780D+01 1,3986138600990D-01 1,4409845821515D-01
2,7446035418628D+01 1,3688161943702D+01 1,1095084429455D+01 1,3234635152814D-01 1,3733088194612D-01
2,8307717153709D+01 1,3799123540919D+01 1,1210631890415D+01 1,2530813338659D-01 1,3094854041530D-01
2,9192112538509D+01 1,3906986864509D+01 1,1323742342929D+01 1,1871752688321D-01 1,2492844630558D-01
3,0100460862805D+01 1,4011977127416D+01 1,1434605734938D+01 1,1254644763569D-01 1,1925120951661D-01
3,1034085812452D+01 1,4114315895411D+01 1,1543405709058D+01 1,0677297787184D-01 1,1389591554458D-01
3,1994386585585D+01 1,4214214704541D+01 1,1650319602579D+01 1,0137045859171D-01 1,0884530114724D-01
3,2982853439264D+01 1,4311878708297D+01 1,1755520811962D+01 9,6316957121985D-02 1,0408076504849D-01
3,4001076573274D+01 1,4407504854032D+01 1,1859174852011D+01 9,1588758766806D-02 9,9582716599222D-02
3,5050743909174D+01 1,4501284618337D+01 1,1961440932204D+01 8,7168712299136D-02 9,5333306427791D-02
3,6133654415996D+01 1,4593405830634D+01 1,2062471956693D+01 8,3035067774015D-02 9,1317503861054D-02
3,7251722552138D+01 1,4684048114200D+01 1,2162416888802D+01 7,9170594185547D-02 8,7518673755381D-02
3,8406993812017D+01 1,4773391092317D+01 1,2261416810198D+01 7,5559775425509D-02 8,3922320708502D-02
3,9601646947015D+01 1,4861609829297D+01 1,2359611226214D+01 7,2187723275142D-02 8,0517391746248D-02
4,0838005070223D+01 1,4948881213040D+01 1,2457135701357D+01 6,9041500122485D-02 7,7291158052052D-02
4,2118546761197D+01 1,5035378484273D+01 1,2554122647470D+01 6,6104858582668D-02 7,4231988822507D-02
4,3445910507846D+01 1,5121273060136D+01 1,2650699747402D+01 6,3364510514492D-02 7,1327627189114D-02
4,4822912474035D+01 1,5206732710596D+01 1,2746989166842D+01 6,0803756223426D-02 6,8565335417523D-02
4,6252564267178D+01 1,5291918823066D+01 1,2843104401654D+01 5,8408415756553D-02 6,5931292594803D-02
4,7738064054441D+01 1,5376987314201D+01 1,2939148701551D+01 5,6160978709313D-02 6,3412386624821D-02
4,9282814330334D+01 1,5462083159134D+01 1,3035215070088D+01 5,4049407550222D-02 6,0997795013565D-02
5,0890448568109D+01 1,5547352244795D+01 1,3131387052833D+01 5,2063687190286D-02 5,8676584957451D-02
5,2564813452162D+01 1,5632931340176D+01 1,3227736372868D+01 5,0189772343034D-02 5,6439860855836D-02
5,4309999971325D+01 1,5718951743514D+01 1,3324326083452D+01 4,8419446490299D-02 5,4279943729547D-02
5,6130330093169D+01 1,5805542929457D+01 1,3421205839025D+01 4,6745752729386D-02 5,2187306671665D-02
5,8030378973501D+01 1,5892830725480D+01 1,3518410318881D+01 4,5158617493772D-02 5,0154849268918D-02
6,0014952746864D+01 1,5980928193951D+01 1,3615960015327D+01 4,3646406183946D-02 4,8175938576060D-02
6,2089097410341D+01 1,6069935632134D+01 1,3713859657360D+01 4,2199926721882D-02 4,6246291551747D-02
6,4258089939756D+01 1,6159935101425D+01 1,3812101363320D+01 4,0805320013682D-02 4,4362601907983D-02
6,6527398312580D+01 1,6250983133009D+01 1,3910663064568D+01 3,9455312709804D-02 4,2523932960520D-02
6,8902659298442D+01 1,6343121669378D+01 1,4009510081811D+01 3,8140938882569D-02 4,0726128645844D-02
7,1389651807732D+01 1,6436358004878D+01 1,4108579361791D+01 3,6852391107838D-02 3,8962902177482D-02
7,3994194727932D+01 1,6530672080057D+01 1,4207774748288D+01 3,5581978021905D-02 3,7224210974583D-02
7,6722120272219D+01 1,6626001892969D+01 1,4306944913481D+01 3,4321131205464D-02 3,5498316409359D-02
7,9579114071109D+01 1,6722252617113D+01 1,4405889663276D+01 3,3068470450099D-02 3,3780732014805D-02
8,2570652985872D+01 1,6819291130666D+01 1,4504361513630D+01 3,1814913410807D-02 3,2065725840813D-02
8,5701809664982D+01 1,6916913191931D+01 1,4602054656240D+01 3,0546628027166D-02 3,0346855152704D-02
8,8977061542472D+01 1,7014832497810D+01 1,4698595500548D+01 2,9250586892024D-02 2,8614442186961D-02
9,2400113161974D+01 1,7112666095120D+01 1,4793526910429D+01 2,7912485705904D-02 2,6860182904635D-02
9,5973647430388D+01 1,7209919791891D+01 1,4886312933186D+01 2,6516206150941D-02 2,5076262862657D-02
9,9699014684961D+01 1,7305966274336D+01 1,4976330917887D+01 2,5042818610220D-02 2,3257370891724D-02
1,0357601059835D+02 1,7400028694564D+01 1,5062893584015D+01 2,3473045525125D-02 2,1402948486188D-02
1,0760255636189D+02 1,7491173376238D+01 1,5145250597792D+01 2,1788626413814D-02 1,9508376898084D-02
1,1177441440409D+02 1,7578311638160D+01 1,5222577537860D+01 1,9972755183736D-02 1,7564141166598D-02
1,1608497517948D+02 1,7660208912204D+01 1,5293969589959D+01 1,8010584853822D-02 1,5560024332976D-02
1,2052504395746D+02 1,7735517567875D+01 1,5358469920888D+01 1,5896233069969D-02 1,3493169391216D-02
1,2508274310052D+02 1,7802835267080D+01 1,5415126426441D+01 1,3626671578067D-02 1,1368204280386D-02
1,2974354759947D+02 1,7860723199996D+01 1,5463040597684D+01 1,1194356526839D-02 9,1915592616168D-03
1,3449039167895D+02 1,7907749851143D+01 1,5501400623911D+01 8,6007850317807D-03 6,9696675384257D-03
1,3930396196281D+02 1,7942611356106D+01 1,5529505037620D+01 5,8691921735513D-03 4,7045450841978D-03
1,4416311501258D+02 1,7964271917698D+01 1,5546767443505D+01 3,0358561314956D-03 2,3968121059855D-03
1,4904539258770D+02 1,7972049514532D+01 1,5552773266390D+01 1,4633265129208D-04 6,2184635720013D-05
