0,0000000000000D+00 -2,2772249269227D-02 0,0000000000000D+00 -2,9055865786502D-04 2,2513770313003D-02 -5,4903761408886D-04
4,9291618185410D-01 -2,5325542676048D-02 1,7003252818437D-04 1,2177987088376D-03 2,3911376403482D-02 -2,6335035544424D-05
9,8608088989202D-01 -3,0079843424578D-02 9,2229744243583D-04 2,8747003701449D-03 2,6075527932275D-02 -2,0731767972252D-04
1,4797071465570D+00 -3,6489983602936D-02 2,3434228902623D-03 5,0168697736135D-03 2,8906339560850D-02 -2,2335137821014D-04
1,9740612299032D+00 -4,3866124222411D-02 4,6523157370424D-03 7,8028870354398D-03 3,1001240069302D-02 -4,0968138062625D-04
2,4693561623738D+00 -5,1591353544635D-02 8,0193452868178D-03 1,1052486347219D-02 3,2042940633693D-02 -4,7658127690481D-04
2,9658582220229D+00 -5,9151507008786D-02 1,2590453054881D-02 1,4655014158136D-02 3,1269763029632D-02 -6,3627676613651D-04
3,4637981831641D+00 -6,6169650359328D-02 1,8443771721157D-02 1,8298160991049D-02 2,8673989346463D-02 -7,5372830065987D-04
3,9634245719812D+00 -7,2425566534142D-02 2,5583329387609D-02 2,1670461498476D-02 2,4266443297072D-02 -9,0533235098514D-04
4,4649859146580D+00 -7,7831456687754D-02 3,3933287712025D-02 2,4432918682935D-02 1,8421796752394D-02 -1,0434535403997D-03
4,9687307373782D+00 -8,2401367086830D-02 4,3345164055753D-02 2,6304996033225D-02 1,1558061868799D-02 -1,1931451290524D-03
5,4749253181961D+00 -8,6214296227039D-02 5,3611346908266D-02 2,7083781905540D-02 4,1822823918122D-03 -1,3368850214209D-03
5,9838181832954D+00 -8,9380998594132D-02 6,4482737660618D-02 2,6667072140367D-02 -3,2500302840004D-03 -1,4812190771469D-03
6,4956933626004D+00 -9,2019639146057D-02 7,5688246754289D-02 2,5051733309105D-02 -1,0342764121947D-02 -1,6224232046094D-03
7,0108348860356D+00 -9,4239219250787D-02 8,6953313926191D-02 2,2321622133298D-02 -1,6792250116487D-02 -1,7565333077849D-03
7,5294735279144D+00 -9,6131125953888D-02 9,8015481079799D-02 1,8627639410867D-02 -2,2397513888534D-02 -1,8855193517564D-03
8,0519465737721D+00 -9,7766041134864D-02 1,0863664373883D-01 1,4164652797961D-02 -2,7046932189256D-02 -2,0116767873243D-03
8,5785203016627D+00 -9,9194700491749D-02 1,1861222363759D-01 9,1496837898177D-03 -3,0692315302498D-02 -2,1251083668344D-03
9,1094964933808D+00 -1,0045062629973D-01 1,2777554272765D-01 3,8028942518427D-03 -3,3364308894427D-02 -2,2364982146632D-03
9,6451769307212D+00 -1,0155377865292D-01 1,3600029108045D-01 -1,6669245275028D-03 -3,5117881149885D-02 -2,3382932498550D-03
1,0185916651089D+01 -1,0251423627052D-01 1,4319838371021D-01 -7,0728565839184D-03 -3,6040166194369D-02 -2,4288753385945D-03
1,0731999684409D+01 -1,0333553942437D-01 1,4931867224677D-01 -1,2256035417901D-02 -3,6247451909263D-02 -2,5203545047589D-03
1,1283798819957D+01 -1,0401744861820D-01 1,5434406569826D-01 -1,7088418236752D-02 -3,5827355514444D-02 -2,5891566711324D-03
1,1841651343267D+01 -1,0455799256238D-01 1,5828151574797D-01 -2,1473166489011D-02 -3,4920703676223D-02 -2,6703469796418D-03
1,2405930043617D+01 -1,0495492519251D-01 1,6116587372788D-01 -2,5342819697739D-02 -3,3590268870699D-02 -2,7221400330669D-03
1,2977007710280D+01 -1,0520664622290D-01 1,6304710984173D-01 -2,8656370945435D-02 -3,1971638968307D-02 -2,7875462949170D-03
1,3555292636274D+01 -1,0531275119303D-01 1,6398895548825D-01 -3,1395677081261D-02 -3,0109339710535D-02 -2,8288124965735D-03
1,4141157610875D+01 -1,0527418665978D-01 1,6406723906190D-01 -3,3561675824010D-02 -2,8109474355094D-02 -2,8780977769825D-03
1,4735064182709D+01 -1,0509327885090D-01 1,6336067036860D-01 -3,5170601349683D-02 -2,6006718889110D-02 -2,9099287210938D-03
1,5337438396662D+01 -1,0477355760377D-01 1,6195285805447D-01 -3,6250439398441D-02 -2,3872597296597D-02 -2,9437362443317D-03
1,5948741801363D+01 -1,0431958096663D-01 1,5992643384453D-01 -3,6837820857059D-02 -2,1739694981634D-02 -2,9706629607973D-03
1,6569471449179D+01 -1,0373674439661D-01 1,5736320449263D-01 -3,6975317860560D-02 -1,9645729607800D-02 -2,9945873723328D-03
1,7200106640606D+01 -1,0303106610741D-01 1,5434383822294D-01 -3,6709070633676D-02 -1,7615313026031D-02 -3,0116115441692D-03
1,7841215435494D+01 -1,0220899891734D-01 1,5094088453701D-01 -3,6086903489567D-02 -1,5674866678570D-02 -3,0298845484629D-03
1,8493312638081D+01 -1,0127723845354D-01 1,4722353057975D-01 -3,5156755520982D-02 -1,3830070688135D-02 -3,0405340829046D-03
1,9156984060086D+01 -1,0024254030002D-01 1,4325726685951D-01 -3,3965430862734D-02 -1,2105443036117D-02 -3,0561473393602D-03
1,9832868768838D+01 -9,9111516608023D-02 1,3909971573257D-01 -3,2557627500790D-02 -1,0490790215696D-02 -3,0602185919356D-03
2,0521588079796D+01 -9,7890616220828D-02 1,3480309379356D-01 -3,0975467746018D-02 -9,0110862840565D-03 -3,0740764573384D-03
2,1223798812162D+01 -9,6586182974338D-02 1,3041240971321D-01 -2,9258192499516D-02 -7,6485619386028D-03 -3,0805276992465D-03
2,1940246544487D+01 -9,5204603767415D-02 1,2597159952245D-01 -2,7442431605716D-02 -6,4143908271500D-03 -3,0898266778287D-03
2,2671641351580D+01 -9,3752270798978D-02 1,2151494332684D-01 -2,5561946125632D-02 -5,2999661050111D-03 -3,0992397027846D-03
2,3418799819476D+01 -9,2235441447770D-02 1,1707304697360D-01 -2,3647447408733D-02 -4,2988762818378D-03 -3,1087181647429D-03
2,4182556286076D+01 -9,0659962338184D-02 1,1267231294973D-01 -2,1726186391839D-02 -3,4056198236469D-03 -3,1194556039430D-03
2,4963762841154D+01 -8,9031025868938D-02 1,0833374003342D-01 -1,9821512797626D-02 -2,6172353440063D-03 -3,1360339771508D-03
2,5763360333835D+01 -8,7353135100202D-02 1,0407549963414D-01 -1,7952991980510D-02 -1,9159628447371D-03 -3,1465902913097D-03
2,6582342868852D+01 -8,5630259111493D-02 9,9912501959605D-02 -1,6136511854909D-02 -1,3128171723225D-03 -3,1670861791198D-03
2,7421740054683D+01 -8,3866068522920D-02 9,5853485543382D-02 -1,4384999374924D-02 -7,8274963798238D-04 -3,1803319924445D-03
2,8282670259155D+01 -8,2064180622776D-02 9,1907504869117D-02 -1,2708290703278D-02 -3,3886204243362D-04 -3,2038284993706D-03
2,9166269601964D+01 -8,0228359775910D-02 8,8080891884504D-02 -1,1114179661963D-02 4,3578568902307D-05 -3,2180689844674D-03
3,0073816217771D+01 -7,8362498211028D-02 8,4375488841365D-02 -9,6086192246294D-03 3,5298280593792D-04 -3,2426457883538D-03
3,1006623744976D+01 -7,6470441118834D-02 8,0795506292468D-02 -8,1958661970902D-03 6,1396380350996D-04 -3,2568372199462D-03
3,1966076829459D+01 -7,4555907813703D-02 7,7339768859496D-02 -6,8792921875147D-03 8,1685757794339D-04 -3,2785735637781D-03
3,2953666628324D+01 -7,2622314844302D-02 7,4008570998982D-02 -5,6606265308067D-03 9,8120583390104D-04 -3,2931645422260D-03
3,3970990809896D+01 -7,0672502378199D-02 7,0801276176543D-02 -4,5403670076416D-03 1,1014732872428D-03 -3,3101199220544D-03
3,5019718049979D+01 -6,8708905791174D-02 6,7714951572682D-02 -3,5178299287005D-03 1,1914948084342D-03 -3,3202893387581D-03
3,6101676791212D+01 -6,6734218174237D-02 6,4745527008377D-02 -2,5920002364866D-03 1,2486926620789D-03 -3,3319987402680D-03
3,7218748731845D+01 -6,4751610948462D-02 6,1890649073259D-02 -1,7614457187294D-03 1,2860931649138D-03 -3,3363144290183D-03
3,8373010840697D+01 -6,2763680478834D-02 5,9145416605612D-02 -1,0227633068029D-03 1,3025419005620D-03 -3,3384852794624D-03
3,9566593342204D+01 -6,0772028707311D-02 5,6503769018530D-02 -3,7012774256157D-04 1,3032998428293D-03 -3,3350875885126D-03
4,0801857235110D+01 -5,8778698805523D-02 5,3961735198459D-02 2,0305392332649D-04 1,2854710526008D-03 -3,3284386311371D-03
4,2081270029383D+01 -5,6786870144628D-02 5,1513376306683D-02 7,0234987154295D-04 1,2553856835451D-03 -3,3157582828567D-03
4,3407459001824D+01 -5,4799555806522D-02 4,9154771392966D-02 1,1331315938166D-03 1,2125840857196D-03 -3,2990687340196D-03
4,4783246699807D+01 -5,2819336918530D-02 4,6880335550707D-02 1,5008058683684D-03 1,1619763615936D-03 -3,2762191378611D-03
4,6211633189406D+01 -5,0849622741743D-02 4,4684924994950D-02 1,8095491559693D-03 1,1059869679294D-03 -3,2491616228946D-03
4,7695813807272D+01 -4,8893953713641D-02 4,2563673324097D-02 2,0627672419764D-03 1,0535654426612D-03 -3,2139477049068D-03
4,9239196912496D+01 -4,6953697911206D-02 4,0509405441808D-02 2,2660492864973D-03 1,0043439758919D-03 -3,1738992070094D-03
5,0845403886614D+01 -4,5028206740073D-02 3,8516739868727D-02 2,4273662211168D-03 9,5782057687075D-04 -3,1262800733587D-03
5,2518286885475D+01 -4,3117928717489D-02 3,6581870031834D-02 2,5540674464181D-03 9,0995477580969D-04 -3,0720364634269D-03
5,4261928839243D+01 -4,1225273381462D-02 3,4700332091973D-02 2,6512597316923D-03 8,6254296662697D-04 -3,0111385911704D-03
5,6080661204262D+01 -3,9352378642125D-02 3,2867938512957D-02 2,7230508765840D-03 8,1623390913053D-04 -2,9451553434540D-03
5,7979010707454D+01 -3,7500096483497D-02 3,1082241300587D-02 2,7747221160374D-03 7,6938218421085D-04 -2,8737508826618D-03
5,9961841361271D+01 -3,5669129825519D-02 2,9337005822843D-02 2,8120392438512D-03 7,2269062490872D-04 -2,7973941339158D-03
6,2034141441262D+01 -3,3861301224985D-02 2,7627018662580D-02 2,8389574185046D-03 6,7701861264049D-04 -2,7183065312597D-03
6,4201218756637D+01 -3,2079312385496D-02 2,5948168327703D-02 2,8590490984026D-03 6,3799446579134D-04 -2,6341004935989D-03
6,6468523131570D+01 -3,0325194553555D-02 2,4297010099382D-02 2,8796307527828D-03 6,0148288017335D-04 -2,5470708212173D-03
6,8841681908938D+01 -2,8602449078728D-02 2,2673893670220D-02 2,9070670290492D-03 5,6642372210808D-04 -2,4550646573508D-03
7,1326464446579D+01 -2,6914781031487D-02 2,1082127183294D-02 2,9428276805782D-03 5,3131475601093D-04 -2,3585114116040D-03
7,3928711109812D+01 -2,5263508469537D-02 1,9521971219381D-02 2,9876568877954D-03 4,9499836176304D-04 -2,2588820005975D-03
7,6654209008346D+01 -2,3651440753867D-02 1,7992768757977D-02 3,0400490249782D-03 4,5879022973803D-04 -2,1598327411731D-03
7,9508691996280D+01 -2,2082311774005D-02 1,6494184331566D-02 3,1011736825768D-03 4,2812851055396D-04 -2,0588252493079D-03
8,2497574394046D+01 -2,0560237354771D-02 1,5025702742540D-02 3,1737097483401D-03 4,0038744636909D-04 -1,9604374175223D-03
8,5625950988413D+01 -1,9088889441289D-02 1,3589338989409D-02 3,2575029360552D-03 3,8340161656156D-04 -1,8586458992629D-03
8,8898313002559D+01 -1,7669306513301D-02 1,2187317695350D-02 3,3576850825391D-03 3,6525401061687D-04 -1,7590497247949D-03
