2,4243389070034D-01 9,5398241281509D-01 4,4137828090238D-18 -4,2816504719667D-04 1,1388164758682D-01
2,4993541836739D-01 9,5990777015686D-01 1,5899867211147D-18 -4,2729239794426D-04 1,1482616513968D-01
2,5768655538559D-01 9,6574819087982D-01 2,7305165845926D-18 -4,2416853830218D-04 1,1576179414988D-01
2,6570191979408D-01 9,7151511907578D-01 -6,1674586471954D-19 -4,1876957402565D-04 1,1668983101845D-01
2,7399709820747D-01 9,7722011804581D-01 -1,7028009217772D-18 -4,1114629129879D-04 1,1761156469584D-01
2,8258872032166D-01 9,8287451267242D-01 -9,4645343943827D-19 -4,0139807970263D-04 1,1852823942900D-01
2,9149448871613D-01 9,8848950862885D-01 4,2123213164752D-18 -3,8961679092608D-04 1,1944107711315D-01
3,0073329806328D-01 9,9407607316971D-01 5,6542360904981D-18 -3,7584154051729D-04 1,2035121768713D-01
3,1032535433769D-01 9,9964475631714D-01 2,6124613675691D-18 -3,6005547735840D-04 1,2125973403454D-01
3,2029211521149D-01 1,0052057504654D+00 5,5952812738802D-19 -3,4221122041345D-04 1,2216760218143D-01
3,3065640926361D-01 1,0107685327530D+00 -1,4843458307244D-18 -3,2226552139036D-04 1,2307570129633D-01
3,4144261479378D-01 1,0163426399231D+00 -2,9983642843822D-19 -3,0023240833543D-04 1,2398481369019D-01
3,5267654061317D-01 1,0219370126724D+00 1,8138416472063D-18 -2,7626325027086D-04 1,2489562481642D-01
3,6438563466072D-01 1,0275602340698D+00 -1,7632314286078D-18 -2,5071442360058D-04 1,2580871582031D-01
3,7659889459610D-01 1,0332207679749D+00 -3,7320801051617D-18 -2,2411815007217D-04 1,2672455608845D-01
3,8934701681137D-01 1,0389268398285D+00 -8,9875489659602D-19 -1,9705668091774D-04 1,2764349579811D-01
4,0266224741936D-01 1,0446858406067D+00 8,0468129989159D-21 -1,7004371329676D-04 1,2856569886208D-01
4,1657844185829D-01 1,0505043268204D+00 2,1851332456793D-18 -1,4344727969728D-04 1,2949120998383D-01
4,3113100528717D-01 1,0563876628876D+00 7,6550602608107D-19 -1,1743094364647D-04 1,3041995465755D-01
4,4635662436485D-01 1,0623395442963D+00 3,3625090423628D-18 -9,1909125330858D-05 1,3135172426701D-01
4,6229311823845D-01 1,0683627128601D+00 -2,5997558733603D-18 -6,6545042500366D-05 1,3228619098663D-01
4,7897925972939D-01 1,0744576454163D+00 -2,5347460946585D-19 -4,0833288949216D-05 1,3322275876999D-01
4,9645408987999D-01 1,0806230306625D+00 2,4483487340386D-18 -1,4421499145101D-05 1,3416048884392D-01
5,1475673913956D-01 1,0868548154831D+00 -3,7184746384464D-19 1,2413103831932D-05 1,3509799540043D-01
5,3392535448074D-01 1,0931468009949D+00 -2,0930184126654D-18 3,8633468648186D-05 1,3603335618973D-01
5,5399668216705D-01 1,0994902849197D+00 2,7613274080490D-18 6,2737155531067D-05 1,3696423172951D-01
5,7500475645065D-01 1,1058719158173D+00 7,4327141121565D-19 8,3464641647879D-05 1,3788774609566D-01
5,9697961807251D-01 1,1122729778290D+00 -9,3088920903248D-19 1,0017641034210D-04 1,3880033791065D-01
6,1994612216949D-01 1,1186684370041D+00 1,1053779961669D-18 1,1229261144763D-04 1,3969771564007D-01
6,4392226934433D-01 1,1250259876251D+00 1,8367909461210D-18 1,1889916640939D-04 1,4057478308678D-01
6,6891711950302D-01 1,1313046216965D+00 5,8445273360547D-19 1,1903081758646D-04 1,4142566919327D-01
6,9492930173874D-01 1,1374535560608D+00 3,1763735522036D-20 1,1276076111244D-04 1,4224387705326D-01
7,2194486856461D-01 1,1434117555618D+00 2,0714190725104D-18 1,0229874169454D-04 1,4302231371403D-01
7,4993538856506D-01 1,1491080522537D+00 2,0697250066159D-18 9,1858761152253D-05 1,4375317096710D-01
7,7885651588440D-01 1,1544617414474D+00 5,5904174518784D-19 8,5419917013496D-05 1,4442789554596D-01
8,0864655971527D-01 1,1593847274780D+00 1,7165122676108D-18 8,3468425145838D-05 1,4503745734692D-01
8,3922582864761D-01 1,1637853384018D+00 1,1011428314306D-19 8,3422128227539D-05 1,4557284116745D-01
8,7049686908722D-01 1,1675695180893D+00 -2,0837010502456D-19 8,3481420006137D-05 1,4602552354336D-01
9,0234518051147D-01 1,1706436872482D+00 1,3954867806015D-19 8,3791055658367D-05 1,4638787508011D-01
9,3464118242264D-01 1,1729226112366D+00 -9,4137124175475D-19 8,4663362940773D-05 1,4665326476097D-01
9,6724301576614D-01 1,1743385791779D+00 4,2763914180011D-19 8,7177832028829D-05 1,4681613445282D-01
1,0000000000000D+00 1,1748470067978D+00 9,7064681799422D-19 9,3059054051992D-05 1,4687258005142D-01
1,0327569246292D+00 1,1744310855865D+00 -1,0173924487708D-18 1,0194886999670D-04 1,4682124555111D-01
1,0653587579727D+00 1,1731017827988D+00 -2,4076911525703D-19 1,1227460345253D-04 1,4666354656219D-01
1,0976548194885D+00 1,1708984375000D+00 1,6072450174150D-19 1,2342723493930D-04 1,4640313386917D-01
1,1295031309128D+00 1,1678849458694D+00 1,3171362329804D-19 1,3571446470451D-04 1,4604501426220D-01
1,1607742309570D+00 1,1641427278519D+00 -1,0160160202315D-18 1,4880053640809D-04 1,4559525251389D-01
1,1913534402847D+00 1,1597630977631D+00 7,3903624647938D-19 1,6079773195088D-04 1,4506125450134D-01
1,2211434841156D+00 1,1548413038254D+00 -1,2197274440462D-19 1,6900573973544D-04 1,4445148408413D-01
1,2500646114349D+00 1,1494730710983D+00 1,9541050093157D-18 1,7114289221354D-04 1,4377482235432D-01
1,2780551910400D+00 1,1437500715256D+00 1,8211208365967D-20 1,6658035747241D-04 1,4304029941559D-01
1,3050706386566D+00 1,1377562284470D+00 -2,1175823681358D-20 1,5647162217647D-04 1,4225684106350D-01
1,3310829401016D+00 1,1315649747849D+00 1,6559494118822D-18 1,4272911357693D-04 1,4143310487270D-01
1,3560777902603D+00 1,1252385377884D+00 1,3044307387716D-19 1,2743152910843D-04 1,4057716727257D-01
1,3800538778305D+00 1,1188284158707D+00 -6,1071075497035D-19 1,1291779810563D-04 1,3969598710537D-01
1,4030203819275D+00 1,1123777627945D+00 -2,6283432353301D-18 1,0042067879112D-04 1,3879537582397D-01
1,4249953031540D+00 1,1059206724167D+00 -5,4210108624275D-19 8,9053915871773D-05 1,3788004219532D-01
1,4460033178329D+00 1,0994839668274D+00 3,1823027828344D-18 7,7228120062500D-05 1,3695397973061D-01
1,4660745859146D+00 1,0930876731873D+00 -3,6236069483539D-18 6,4257845224347D-05 1,3602057099342D-01
1,4852433204651D+00 1,0867464542389D+00 1,8406025943836D-18 5,0970353186131D-05 1,3508261740208D-01
1,5035458803177D+00 1,0804702043533D+00 -1,1257067869010D-18 3,8995047361823D-05 1,3414239883423D-01
1,5210207700729D+00 1,0742654800415D+00 1,6940658945086D-19 2,9462267775671D-05 1,3320164382458D-01
1,5377068519592D+00 1,0681359767914D+00 -8,1230459641687D-19 2,2661330149276D-05 1,3226170837879D-01
1,5536433458328D+00 1,0620830059052D+00 1,6686549060910D-19 1,8436374375597D-05 1,3132357597351D-01
1,5688689947128D+00 1,0561052560806D+00 -3,4813054132152D-19 1,6561089069000D-05 1,3038809597492D-01
1,5834215879440D+00 1,0502005815506D+00 -8,9785492408956D-20 1,6916936147027D-05 1,2945595383644D-01
1,5973377227783D+00 1,0443646907806D+00 -1,0774259089075D-18 1,9468820028123D-05 1,2852759659290D-01
1,6106530427933D+00 1,0385925769806D+00 -1,4619788669609D-18 2,4115055566654D-05 1,2760315835476D-01
1,6234010457993D+00 1,0328773260117D+00 5,0821976835258D-20 3,0537328711944D-05 1,2668254971504D-01
1,6356143951416D+00 1,0272109508514D+00 7,4200086179477D-19 3,8183505239431D-05 1,2576541304588D-01
1,6473234891891D+00 1,0215843915939D+00 -1,0977546996416D-18 4,6416145778494D-05 1,2485125660896D-01
1,6585574150085D+00 1,0159879922867D+00 -1,7550522667109D-18 5,4708965762984D-05 1,2393949925900D-01
1,6693435907364D+00 1,0104120969772D+00 1,2569968937254D-18 6,2754195823800D-05 1,2302945554256D-01
1,6797078847885D+00 1,0048465728760D+00 3,3881317890172D-20 7,0440699346364D-05 1,2212036550045D-01
1,6896746158600D+00 9,9928104877472D-01 2,1700984108655D-18 7,7773678640369D-05 1,2121139466763D-01
1,6992666721344D+00 9,9370533227921D-01 4,9026266987079D-18 8,4812876593787D-05 1,2030160427094D-01
1,7085055112839D+00 9,8810905218124D-01 1,5229652391632D-18 9,1625523054972D-05 1,1938996613026D-01
1,7174112796783D+00 9,8248177766800D-01 -3,0831999280057D-18 9,8234930192120D-05 1,1847541481256D-01
1,7260029315948D+00 9,7681295871735D-01 4,5604253880172D-18 1,0458541510161D-04 1,1755681782961D-01
1,7342981100082D+00 9,7109204530716D-01 6,7254416011991D-19 1,1054734204663D-04 1,1663301289082D-01
1,7423133850098D+00 9,6530824899673D-01 -4,9348139507036D-18 1,1595504474826D-04 1,1570279300213D-01
1,7500646114349D+00 9,5945048332214D-01 2,5631216983915D-18 1,2064712063875D-04 1,1476489901543D-01
1,7575660943985D+00 9,5350754261017D-01 1,1841520602615D-18 1,2448735651560D-04 1,1381803452969D-01
1,7648317813873D+00 9,4746786355972D-01 -2,5410988417629D-20 1,2737208453473D-04 1,1286082118750D-01
1,7718743085861D+00 9,4131952524185D-01 -1,4992483166401D-19 1,2923844042234D-04 1,1189185827971D-01
1,7787059545517D+00 9,3505042791367D-01 2,1184294010830D-18 1,3007532106712D-04 1,1090969294310D-01
1,7853379249573D+00 9,2864799499512D-01 -6,9033185201225D-19 1,2992812844459D-04 1,0991282016039D-01
1,7917809486389D+00 9,2209923267365D-01 -2,9934144355967D-18 1,2889075151179D-04 1,0889968276024D-01
1,7980450391769D+00 9,1539090871811D-01 5,4972438276804D-19 1,2708717258647D-04 1,0786869376898D-01
1,8041394948959D+00 9,0850907564163D-01 -4,5739779151732D-19 1,2465099280234D-04 1,0681819915771D-01
1,8100731372833D+00 9,0143954753876D-01 -2,3928680759934D-18 1,2170917034382D-04 1,0574648529291D-01
1,8158545494080D+00 8,9416742324829D-01 1,6627256754602D-18 1,1837187048513D-04 1,0465179383755D-01
1,8214913606644D+00 8,8667726516724D-01 -1,7609814973417D-18 1,1472812911961D-04 1,0353226959705D-01
1,8269910812378D+00 8,7895303964615D-01 1,7262531465043D-18 1,1084672587458D-04 1,0238602757454D-01
1,8323606252670D+00 8,7097781896591D-01 -3,3881317890172D-21 1,0678057878977D-04 1,0121108591557D-01
1,8376066684723D+00 8,6273401975632D-01 -1,7669107279725D-18 1,0257215762977D-04 1,0000540316105D-01
1,8427355289459D+00 8,5420316457748D-01 -1,3823577699190D-18 9,8257733043283D-05 9,8766870796680D-02
1,8477529287338D+00 8,4536594152451D-01 -4,3452790194146D-19 9,3869552074466D-05 9,7493328154087D-02
1,8526644706726D+00 8,3620202541351D-01 -2,3547515933670D-19 8,9436187408864D-05 9,6182540059090D-02
1,8574756383896D+00 8,2669001817703D-01 1,4797665588533D-18 8,4981540567242D-05 9,4832234084606D-02
1,8621912002563D+00 8,1680762767792D-01 1,9896803931004D-18 8,0523604992777D-05 9,3440063297749D-02
1,8668161630630D+00 8,0653148889542D-01 -5,9969932665604D-19 7,6073665695731D-05 9,2003650963306D-02
1,8713549375534D+00 7,9583698511124D-01 8,4025668367627D-19 7,1636604843661D-05 9,0520590543747D-02
1,8758116960526D+00 7,8469848632813D-01 -1,4645199658027D-18 6,7212444264442D-05 8,8988423347473D-02
1,8801907300949D+00 7,7308923006058D-01 2,2772480786932D-18 6,2798884755466D-05 8,7404675781727D-02
1,8844959735870D+00 7,6098126173019D-01 -1,8931186371134D-19 5,8394343795953D-05 8,5766851902008D-02
1,8887308835983D+00 7,4834561347961D-01 1,9176825925837D-18 5,4000978707336D-05 8,4072485566139D-02
1,8928992748260D+00 7,3515224456787D-01 5,7471185471204D-19 4,9627280532150D-05 8,2319095730782D-02
1,8970043659210D+00 7,2137022018433D-01 1,1820344778934D-18 4,5289725676412D-05 8,0504253506660D-02
1,9010494947433D+00 7,0696794986725D-01 -3,1759500357300D-18 4,1013379814103D-05 7,8625597059727D-02
1,9050377607346D+00 6,9191306829453D-01 -1,2472560148320D-18 3,6831326724496D-05 7,6680853962898D-02
1,9089720249176D+00 6,7617321014404D-01 5,8911141481537D-19 3,2783122151159D-05 7,4667863547802D-02
1,9128553867340D+00 6,5971583127975D-01 -2,1980504981249D-19 2,8912358175148D-05 7,2584629058838D-02
1,9166903495789D+00 6,4250916242599D-01 -1,0871667878009D-18 2,5263731004088D-05 7,0429332554340D-02
1,9204796552658D+00 6,2452220916748D-01 -1,9312351197398D-19 2,1879830455873D-05 6,8200431764126D-02
1,9242258071899D+00 6,0572576522827D-01 -5,0229053772180D-19 1,8797954908223D-05 6,5896630287170D-02
1,9279313087463D+00 5,8609300851822D-01 -4,9043207646024D-19 1,6047179087764D-05 6,3517011702061D-02
1,9315984249115D+00 5,6560015678406D-01 -4,1737548475956D-19 1,3645894796355D-05 6,1061043292284D-02
1,9352296590805D+00 5,4422771930695D-01 7,6444723489701D-20 1,1600051038840D-05 5,8528635650873D-02
1,9388269186020D+00 5,2196127176285D-01 1,6495966647777D-19 9,9023118309560D-06 5,5920239537954D-02
1,9423925876617D+00 4,9879252910614D-01 4,1356383649691D-19 8,5322462837212D-06 5,3236857056618D-02
1,9459286928177D+00 4,7472059726715D-01 1,2303153558869D-19 7,4575600592652D-06 5,0480123609304D-02
1,9494372606277D+00 4,4975304603577D-01 -3,1551977285223D-19 6,6362740653858D-06 4,7652337700129D-02
1,9529200792313D+00 4,2390680313110D-01 2,1281702799764D-19 6,0196671256563D-06 4,4756501913071D-02
1,9563794136047D+00 3,9720907807350D-01 6,1716938119316D-19 5,5557520681759D-06 4,1796322911978D-02
1,9598168134689D+00 3,6969780921936D-01 1,7300647947669D-19 5,1929750952695D-06 3,8776200264692D-02
1,9632341861725D+00 3,4142193198204D-01 5,2685449319217D-19 4,8837996473594D-06 3,5701185464859D-02
1,9666334390640D+00 3,1244081258774D-01 1,1583175553703D-19 4,5878318815085D-06 3,2576907426119D-02
1,9700162410736D+00 2,8282314538956D-01 5,5904174518784D-20 4,2741926336021D-06 2,9409438371658D-02
1,9733843803406D+00 2,5264519453049D-01 3,7798845271223D-19 3,9228716559592D-06 2,6205141097307D-02
1,9767395257950D+00 2,2198791801929D-01 -1,6014216659027D-19 3,5248742733529D-06 2,2970464080572D-02
1,9800833463669D+00 1,9093357026577D-01 9,0314888000990D-20 3,0810369935352D-06 1,9711704924703D-02
1,9834175109863D+00 1,5956154465675D-01 -8,1209283818006D-20 2,5995575470006D-06 1,6434766352177D-02
1,9867435693741D+00 1,2794409692287D-01 -4,8360287332300D-20 2,0925338048983D-06 1,3144918717444D-02
1,9900633096695D+00 9,6141703426838D-02 -1,0190865146653D-21 1,5721772115285D-06 9,8465923219919D-03
1,9933781623840D+00 6,4200587570667D-02 1,1997427604469D-20 1,0476263696546D-06 6,5432810224593D-03
1,9966899156570D+00 3,2148215919733D-02 1,3737815613281D-20 5,2337384204293D-07 3,2374272122979D-03
2,0000000000000D+00 1,9450153323571D-27 0,0000000000000D+00 8,6230385549709D-27 -6,9319146859925D-05
