2,9192112538509D+01 -8,0080877147588D-02 8,7819009494145D-02 -1,1036310437903D-02 9,0039278958089D-05 -3,2081388123883D-03 -4,2256389352556D-02
3,0100460862805D+01 -7,8215253245213D-02 8,4119660341236D-02 -9,5210106131565D-03 3,8742660362606D-04 -3,2291769135078D-03 -4,0971774420238D-02
3,1034085812452D+01 -7,6324845190621D-02 8,0547486152461D-02 -8,1040091485380D-03 6,3428149202678D-04 -3,2470866946712D-03 -3,9692956842212D-02
3,1994386585585D+01 -7,4413127298849D-02 7,7102405614624D-02 -6,7896579482450D-03 8,3196650777509D-04 -3,2684131246952D-03 -3,8421924584926D-02
3,2982853439264D+01 -7,2483139017273D-02 7,3782996678191D-02 -5,5801899998125D-03 9,9324488856228D-04 -3,2870874503319D-03 -3,7160237356102D-02
3,4001076573274D+01 -7,0537010404361D-02 7,0588206577790D-02 -4,4746078319631D-03 1,1175791033020D-03 -3,3058325552320D-03 -3,5908529613118D-02
3,5050743909174D+01 -6,8576221860660D-02 6,7513975471499D-02 -3,4688871174254D-03 1,2105949467520D-03 -3,3205385598346D-03 -3,4666788138112D-02
3,6133654415996D+01 -6,6602755404585D-02 6,4556430365730D-02 -2,5579112311439D-03 1,2698721860290D-03 -3,3343640839699D-03 -3,3435515209841D-02
3,7251722552138D+01 -6,4619803149816D-02 6,1712657955851D-02 -1,7374266406741D-03 1,3021771745400D-03 -3,3423946601000D-03 -3,2216455586095D-02
3,8406993812017D+01 -6,2631384648202D-02 5,8976828385478D-02 -1,0045182558996D-03 1,3100772314376D-03 -3,3489972871863D-03 -3,1012205254977D-02
3,9601646947015D+01 -6,0641282851857D-02 5,6345838844999D-02 -3,5700184378411D-04 1,3030018937168D-03 -3,3494439569252D-03 -2,9825143431656D-02
4,0838005070223D+01 -5,8651988005989D-02 5,3815592138462D-02 2,0819746632442D-04 1,2816491029027D-03 -3,3465492982993D-03 -2,8656330188666D-02
4,2118546761197D+01 -5,6664935570416D-02 5,1381587468142D-02 6,9590575140850D-04 1,2506756243853D-03 -3,3367667264805D-03 -2,7505707367415D-02
4,3445910507846D+01 -5,4681614537297D-02 4,9038289578386D-02 1,1116601915267D-03 1,2104677107417D-03 -3,3211970566421D-03 -2,6373251175751D-02
4,4822912474035D+01 -5,2704197923151D-02 4,6778723243165D-02 1,4608279096962D-03 1,1647054131985D-03 -3,2999413570916D-03 -2,5259688596086D-02
4,6252564267178D+01 -5,0735263871969D-02 4,4596760055216D-02 1,7491854659190D-03 1,1181553883633D-03 -3,2711629624700D-03 -2,4166198661714D-02
4,7738064054441D+01 -4,8776633144246D-02 4,2485316456117D-02 1,9843005654318D-03 1,0713389780779D-03 -3,2356771446190D-03 -2,3093111819186D-02
4,9282814330334D+01 -4,6829683702101D-02 4,0438470314861D-02 2,1753114565405D-03 1,0236160375102D-03 -3,1922858931892D-03 -2,2040182216269D-02
5,0890448568109D+01 -4,4896581953122D-02 3,8450753114044D-02 2,3304902793591D-03 9,7273270256746D-04 -3,1426058571516D-03 -2,1007853973126D-02
5,2564813452162D+01 -4,2979796333044D-02 3,6517413299960D-02 2,4562256458407D-03 9,2114096959551D-04 -3,0850164176476D-03 -1,9996750972846D-02
5,4309999971325D+01 -4,1081637324152D-02 3,4633824200437D-02 2,5571313075668D-03 8,6773447242724D-04 -3,0229473437206D-03 -1,9007350380249D-02
5,6130330093169D+01 -3,9204510577337D-02 3,2796667488368D-02 2,6363083020465D-03 8,1642655274051D-04 -2,9551082341823D-03 -1,8040437336339D-02
5,8030378973501D+01 -3,7350076256071D-02 3,1001270166418D-02 2,6965422981594D-03 7,6855341243908D-04 -2,8837103790552D-03 -1,7096261658710D-02
6,0014952746864D+01 -3,5518902067530D-02 2,9244051402794D-02 2,7421355903768D-03 7,2435749624028D-04 -2,8083575781190D-03 -1,6174069929224D-02
6,2089097410341D+01 -3,3711214037153D-02 2,7524470288293D-02 2,7793647406593D-03 6,7943705834744D-04 -2,7279419498529D-03 -1,5272635530286D-02
6,4258089939756D+01 -3,1930731010426D-02 2,5841214115472D-02 2,8128932737877D-03 6,3413001729724D-04 -2,6424936038688D-03 -1,4394251760958D-02
6,6527398312580D+01 -3,0183642912141D-02 2,4194666663332D-02 2,8430087650987D-03 5,9298942334914D-04 -2,5529780603616D-03 -1,3543712739802D-02
6,8902659298442D+01 -2,8473090306320D-02 2,2583933868207D-02 2,8697410579367D-03 5,6030048548832D-04 -2,4591148946879D-03 -1,2722481684146D-02
7,1389651807732D+01 -2,6796963622180D-02 2,1006147669615D-02 2,8989791870215D-03 5,2736349665115D-04 -2,3644732688924D-03 -1,1926303764200D-02
7,3994194727932D+01 -2,5156420413991D-02 1,9459207708178D-02 2,9368329423058D-03 4,9329708736037D-04 -2,2670826761464D-03 -1,1154050174546D-02
7,6722120272219D+01 -2,3555698328320D-02 1,7939728647151D-02 2,9873019711746D-03 4,5965464754950D-04 -2,1690130624455D-03 -1,0407554232647D-02
7,9579114071109D+01 -2,1998364535688D-02 1,6447552184464D-02 3,0512980141141D-03 4,3048250780327D-04 -2,0690318293065D-03 -9,6881245068469D-03
8,2570652985872D+01 -2,0486574538945D-02 1,4984855402065D-02 3,1238384049033D-03 4,1088929682584D-04 -1,9669914351513D-03 -8,9956420363865D-03
8,5701809664982D+01 -1,9020131061501D-02 1,3552190326267D-02 3,2085268449909D-03 3,9579721979135D-04 -1,8636166704518D-03 -8,3271784039311D-03
8,8977061542472D+01 -1,7603816986735D-02 1,2151200518872D-02 3,3164084460714D-03 3,7361745613144D-04 -1,7625905656600D-03 -7,6845689096248D-03
9,2400113161974D+01 -1,6247102582351D-02 1,0784783196568D-02 3,4488008625760D-03 3,5126756923208D-04 -1,6622509539746D-03 -7,0739274755540D-03
9,5973647430388D+01 -1,4954103560142D-02 9,4571409770345D-03 3,5994585527532D-03 3,3269054659983D-04 -1,5648134837543D-03 -6,4959057423173D-03
9,9699014684961D+01 -1,3729505652201D-02 8,1752525241787D-03 3,7609798721076D-03 3,2616254100905D-04 -1,4671107149055D-03 -5,9519808059975D-03
1,0357601059835D+02 -1,2581727975754D-02 6,9480246423942D-03 3,9296766880031D-03 3,3003876828165D-04 -1,3739878770749D-03 -5,4471754541697D-03
1,0760255636189D+02 -1,1515867338403D-02 5,7842476160384D-03 4,1129822880511D-03 3,3635323026851D-04 -1,2822842040450D-03 -4,9823184467837D-03
1,1177441440409D+02 -1,0534743110122D-02 4,6925000613517D-03 4,3097543912186D-03 3,3403472939475D-04 -1,1984539281567D-03 -4,5552133056151D-03
1,1608497517948D+02 -9,6488933966440D-03 3,6828950399479D-03 4,5067017014731D-03 3,4080469182285D-04 -1,1184919634001D-03 -4,1725155546473D-03
1,2052504395746D+02 -8,8639671817590D-03 2,7681893880993D-03 4,6978618109148D-03 3,5293341424798D-04 -1,0449825684970D-03 -3,8365531898321D-03
1,2508274310052D+02 -8,1833581515453D-03 1,9625032691430D-03 4,8763189061025D-03 3,6654909383864D-04 -9,7798688246129D-04 -3,5461746049392D-03
1,2974354759947D+02 -7,6154528742438D-03 1,2799628361519D-03 5,0365068081462D-03 3,7667299887716D-04 -9,2231023106853D-04 -3,3049892676451D-03
1,3449039167895D+02 -7,1681394394729D-03 7,3300209606927D-04 5,1731105291440D-03 3,8610412593481D-04 -8,7592268832479D-04 -3,1169430402150D-03
1,3930396196281D+02 -6,8448331775604D-03 3,3180529613533D-04 5,2740742665906D-03 3,9609073836883D-04 -8,4286287646568D-04 -2,9820362530956D-03
1,4416311501258D+02 -6,6470590993392D-03 8,5156539713104D-05 5,3356569142040D-03 4,0467139807961D-04 -8,2157424734250D-04 -2,8994265980284D-03
1,4904539258770D+02 -6,5757743432441D-03 2,5578718842240D-08 5,3597309454125D-03 4,0074220055124D-04 -8,1527561856145D-04 -2,8684452511941D-03
