0,0000000000000D+00 2,5135892293939D-10 -0,0000000000000D+00 1,7061501990313D-10 -0,0000000000000D+00 3,8630672967788D-07 0,0000000000000D+00 1,3260402721731D+00
4,9291618185410D-01 3,0666687845509D-02 2,1944180854133D-06 7,4907794451616D-03 6,4572687565042D-05 1,8935858481697D-01 2,3954967845199D-04 1,4530659254349D+00
9,8608088989202D-01 1,2220421800949D-01 4,8161654159595D-05 2,6813232355612D-02 6,5804388137216D-04 3,9706776486971D-01 1,3009642438111D-03 1,5884307442712D+00
1,4797071465570D+00 2,7392354239485D-01 2,2223224502178D-04 5,4203202085941D-02 2,3064491016084D-03 6,2425869407596D-01 3,3131358396565D-03 1,7329661760780D+00
1,9740612299032D+00 4,8436535163222D-01 6,3042790093908D-04 8,6875910281286D-02 5,5756702125460D-03 8,7152751395275D-01 6,6016815049012D-03 1,8877063350818D+00
2,4693561623738D+00 7,5052427724344D-01 1,3701159558446D-03 1,2277909280624D-01 1,0944710255446D-02 1,1386726693656D+00 1,1440855700868D-02 2,0535104569330D+00
2,9658582220229D+00 1,0674358189246D+00 2,5300435273345D-03 1,6042265317392D-01 1,8807118352150D-02 1,4245255743921D+00 1,8094918433103D-02 2,2308590095182D+00
3,4637981831641D+00 1,4281362547728D+00 4,1813357327595D-03 1,9875374360353D-01 2,9416986723733D-02 1,7268702543552D+00 2,6762872386005D-02 2,4196646350396D+00
3,9634245719812D+00 1,8239820768185D+00 6,3802245812865D-03 2,3705628814957D-01 4,2886321632703D-02 2,0425159698075D+00 3,7571985638628D-02 2,6191991345434D+00
4,4649859146580D+00 2,2452091737737D+00 9,1680880441151D-03 2,7486738501748D-01 5,9184806723025D-02 2,3674933956039D+00 5,0567655549403D-02 2,8281151443870D+00
4,9687307373782D+00 2,6815904779750D+00 1,2574141048961D-02 3,1190839800147D-01 7,8158226679386D-02 2,6973221035235D+00 6,5716771004899D-02 3,0445326791327D+00
5,4749253181961D+00 3,1230775109194D+00 1,6617390163529D-02 3,4802884717611D-01 9,9552684152079D-02 3,0273102069402D+00 8,2915999040392D-02 3,2661783172918D+00
5,9838181832954D+00 3,5603327667224D+00 2,1308772063574D-02 3,8316288051744D-01 1,2304267829043D-01 3,3528327842001D+00 1,0200416982283D-01 3,4905382404514D+00
6,4956933626004D+00 3,9851175649833D+00 2,6652827209306D-02 4,1729625237420D-01 1,4825857265082D-01 3,6695661617070D+00 1,2277643302235D-01 3,7150109464392D+00
7,0108348860356D+00 4,3905223827711D+00 3,2649084839260D-02 4,5044279903987D-01 1,7481125218124D-01 3,9736584388095D+00 1,4499824028712D-01 3,9370392639055D+00
7,5294735279144D+00 4,7710583324466D+00 3,9293071013869D-02 4,8262820089344D-01 2,0231255017523D-01 4,2618398385295D+00 1,6841839044434D-01 4,1542182457223D+00
8,0519465737721D+00 5,1226370758398D+00 4,6577033519891D-02 5,1387961200198D-01 2,3039104266014D-01 4,5314717523306D+00 1,9278012941593D-01 4,3643707921517D+00
8,5785203016627D+00 5,4424727967031D+00 5,4490441628049D-02 5,4421962891578D-01 2,5870334667229D-01 4,7805531536648D+00 2,1783028716457D-01 4,5655968710970D+00
9,1094964933808D+00 5,7289337402848D+00 6,3020318696242D-02 5,7366347974481D-01 2,8694133859938D-01 5,0076889075067D+00 2,4332630429997D-01 4,7562999210196D+00
9,6451769307212D+00 5,9813684272994D+00 7,2151467316333D-02 6,0221820544314D-01 3,1483607037013D-01 5,2120346893060D+00 2,6904123087248D-01 4,9351901105580D+00
1,0185916651089D+01 6,1999288113605D+00 8,1866598944112D-02 6,2988336936246D-01 3,4215890201077D-01 5,3932313404516D+00 2,9476726325552D-01 5,1012768414035D+00
1,0731999684409D+01 6,3853982395444D+00 9,2146487408477D-02 6,5665220345390D-01 3,6872076480105D-01 5,5513305465839D+00 3,2031751258667D-01 5,2538485386604D+00
1,1283798819957D+01 6,5390360055907D+00 1,0297003713772D-01 6,8251368234749D-01 3,9436992345165D-01 5,6867212704426D+00 3,4552697151554D-01 5,3924465738917D+00
1,1841651343267D+01 6,6624428622208D+00 1,1431441961216D-01 7,0745416078342D-01 4,1898875582281D-01 5,8000599573884D+00 3,7025234914927D-01 5,5168372323926D+00
1,2405930043617D+01 6,7574470559282D+00 1,2615514841300D-01 7,3145912020523D-01 4,4249023244731D-01 5,8922097953441D+00 3,9437143441368D-01 5,6269791169981D+00
1,2977007710280D+01 6,8260108842388D+00 1,3846617473924D-01 7,5451496993411D-01 4,6481398669564D-01 5,9641833701420D+00 4,1778182277566D-01 5,7229970711276D+00
1,3555292636274D+01 6,8701582120910D+00 1,5122003068283D-01 7,7661013878973D-01 4,8592238494121D-01 6,0170970161628D+00 4,4039957222787D-01 5,8051505604783D+00
1,4141157610875D+01 6,8919177075548D+00 1,6438792474552D-01 7,9773638503515D-01 5,0579714253581D-01 6,0521319577886D+00 4,6215757632287D-01 5,8738111816518D+00
1,4735064182709D+01 6,8932813602414D+00 1,7793981006516D-01 8,1788950593035D-01 5,2443574875166D-01 6,0705033734717D+00 4,8300377215273D-01 5,9294372371232D+00
1,5337438396662D+01 6,8761739159219D+00 1,9184457544933D-01 8,3706999270467D-01 5,4184841024310D-01 6,0734321006762D+00 5,0289958412083D-01 5,9725554813733D+00
1,5948741801363D+01 6,8424332273526D+00 2,0607011360165D-01 8,5528313971893D-01 5,5805537657573D-01 6,0621280361100D+00 5,2181827339673D-01 6,0037422150962D+00
1,6569471449179D+01 6,7937967181775D+00 2,2058345757437D-01 8,7253904446541D-01 5,7308470240375D-01 6,0377735359576D+00 5,3974314589582D-01 6,0236076390271D+00
1,7200106640606D+01 6,7318926499618D+00 2,3535090357568D-01 8,8885244382473D-01 5,8696984590429D-01 6,0015109660537D+00 5,5666642047698D-01 6,0327847712362D+00
1,7841215435494D+01 6,6582388122474D+00 2,5033806555083D-01 9,0424205909338D-01 5,9974824967031D-01 5,9544370428716D+00 5,7258767271434D-01 6,0319170605755D+00
1,8493312638081D+01 6,5742412126073D+00 2,6551003892514D-01 9,1873010475436D-01 6,1145986702262D-01 5,8975952881746D+00 5,8751275025333D-01 6,0216499116687D+00
1,9156984060086D+01 6,4811953865912D+00 2,8083137331359D-01 9,3234196099097D-01 6,2214596122694D-01 5,8319722563411D+00 6,0145245237468D-01 6,0026235137486D+00
1,9832868768838D+01 6,3802920741530D+00 2,9626620897332D-01 9,4510442709351D-01 6,3184812303525D-01 5,7584967798299D+00 6,1442186977635D-01 5,9754656694944D+00
2,0521588079796D+01 6,2726211494861D+00 3,1177827680370D-01 9,5704588520244D-01 6,4060739738912D-01 5,6780384601102D+00 6,2643911129587D-01 5,9407885354130D+00
2,1223798812162D+01 6,1591764241546D+00 3,2733087105579D-01 9,6819471745821D-01 6,4846411967662D-01 5,5914084221968D+00 6,3752478516762D-01 5,8991807987518D+00
2,1940246544487D+01 6,0408635067632D+00 3,4288698578492D-01 9,7857810521841D-01 6,5545709701671D-01 5,4993589373825D+00 6,4770129164638D-01 5,8512076774994D+00
2,2671641351580D+01 5,9185063526815D+00 3,5840920568862D-01 9,8822235654398D-01 6,6162360825925D-01 5,4025879504474D+00 6,5699244573985D-01 5,7974070088424D+00
2,3418799819476D+01 5,7928542504175D+00 3,7385976068768D-01 9,9715105044394D-01 6,6699934940398D-01 5,3017405887288D+00 6,6542295846591D-01 5,7382872933931D+00
2,4182556286076D+01 5,6645870613970D+00 3,8920049863560D-01 1,0053855826857D+00 6,7161805153318D-01 5,1974125575283D+00 6,7301824821892D-01 5,6743303028858D+00
2,4963762841154D+01 5,5343235162821D+00 4,0439291260915D-01 1,0129449474709D+00 6,7551153539280D-01 5,0901535355187D+00 6,7980411066070D-01 5,6059884724809D+00
2,5763360333835D+01 5,4026225249153D+00 4,1939822277987D-01 1,0198451916252D+00 6,7870954764926D-01 4,9804683065463D+00 6,8580643576991D-01 5,5336868565367D+00
2,6582342868852D+01 5,2699897260450D+00 4,3417729454256D-01 1,0260998512462D+00 6,8123932424120D-01 4,8688201550382D+00 6,9105078341620D-01 5,4578247584187D+00
2,7421740054683D+01 5,1368787972702D+00 4,4869063851527D-01 1,0317195150557D+00 6,8312608160878D-01 4,7556308660020D+00 6,9556200609275D-01 5,3787724708807D+00
2,8282670259155D+01 5,0036962581718D+00 4,6289846512033D-01 1,0367117152371D+00 6,8439258004541D-01 4,6412822340960D+00 6,9936391880728D-01 5,2968742097220D+00
2,9166269601964D+01 4,8708067100926D+00 4,7676057542227D-01 1,0410811457597D+00 6,8505923285980D-01 4,5261194590356D+00 7,0247896897296D-01 5,2124451801300D+00
3,0073816217771D+01 4,7385345827302D+00 4,9023630654679D-01 1,0448293348926D+00 6,8514443386219D-01 4,4104526546636D+00 7,0492767050734D-01 5,1257738584138D+00
3,1006623744976D+01 4,6071689372691D+00 5,0328472271438D-01 1,0479545360426D+00 6,8466428445920D-01 4,2945587352876D+00 7,0672869814912D-01 5,0371200362324D+00
3,1966076829459D+01 4,4769669595665D+00 5,1586428775413D-01 1,0504517277540D+00 6,8363313946417D-01 4,1786863201561D+00 7,0789832155703D-01 4,9467190581002D+00
3,2953666628324D+01 4,3481543968011D+00 5,2793297426574D-01 1,0523121770607D+00 6,8206355251613D-01 4,0630553561918D+00 7,0845087689412D-01 4,8547801915768D+00
3,3970990809896D+01 4,2209307972526D+00 5,3944848194373D-01 1,0535238761338D+00 6,7996633066089D-01 3,9478623997355D+00 7,0839853103561D-01 4,7614898868870D+00
3,5019718049979D+01 4,0954712568954D+00 5,5036807383431D-01 1,0540717606066D+00 6,7735069809408D-01 3,8332813710810D+00 7,0775180031163D-01 4,6670114509583D+00
3,6101676791212D+01 3,9719299125844D+00 5,6064884924056D-01 1,0539388011948D+00 6,7422396867498D-01 3,7194650635451D+00 7,0651950334880D-01 4,5714866772306D+00
3,7218748731845D+01 3,8504434352421D+00 5,7024834411389D-01 1,0531064403450D+00 6,7059149134545D-01 3,6065504252116D+00 7,0470899686237D-01 4,4750368235423D+00
3,8373010840697D+01 3,7311340863966D+00 5,7912464021609D-01 1,0515537189381D+00 6,6645719594030D-01 3,4946596907340D+00 7,0232608133937D-01 4,3777681534831D+00
3,9566593342204D+01 3,6141088448851D+00 5,8723702009181D-01 1,0492543289132D+00 6,6182304737697D-01 3,3839015131374D+00 6,9937457661270D-01 4,2797735662032D+00
4,0801857235110D+01 3,4994580969086D+00 5,9454651287898D-01 1,0461763949433D+00 6,5668942772272D-01 3,2743698320167D+00 6,9585589743531D-01 4,1811303146804D+00
4,2081270029383D+01 3,3872486496592D+00 6,0101611263293D-01 1,0422822561112D+00 6,5105426289806D-01 3,1661374599893D+00 6,9176815746995D-01 4,0818960941764D+00
4,3407459001824D+01 3,2775195831612D+00 6,0661137871783D-01 1,0375310857995D+00 6,4491307725777D-01 3,0592553281610D+00 6,8710664087351D-01 3,9821093681992D+00
4,4783246699807D+01 3,1702820319466D+00 6,1130005373946D-01 1,0318783458802D+00 6,3825921191504D-01 2,9537511656891D+00 6,8186460399034D-01 3,8817887165787D+00
4,6211633189406D+01 3,0655239881867D+00 6,1505222728825D-01 1,0252768783352D+00 6,3108415222774D-01 2,8496340269924D+00 6,7603384125344D-01 3,7809338133532D+00
4,7695813807272D+01 2,9632157597961D+00 6,1783995387207D-01 1,0176777785534D+00 6,2337752779840D-01 2,7468999507628D+00 6,6960468518443D-01 3,6795335758168D+00
4,9239196912496D+01 2,8633123719985D+00 6,1963741665930D-01 1,0090324694096D+00 6,1512722163629D-01 2,6455419575523D+00 6,6256577060142D-01 3,5775827885788D+00
5,0845403886614D+01 2,7657531306780D+00 6,2042136412721D-01 9,9929619445171D-01 6,0631964306261D-01 2,5455564633204D+00 6,5490285565822D-01 3,4750889487635D+00
5,2518286885475D+01 2,6704605307588D+00 6,2017198335851D-01 9,8843511343529D-01 5,9693967312947D-01 2,4469438453343D+00 6,4659764288357D-01 3,3720683544675D+00
5,4261928839243D+01 2,5773474609022D+00 6,1887360959491D-01 9,7643055964490D-01 5,8697011880948D-01 2,3497063671989D+00 6,3762683601250D-01 3,2685373037874D+00
5,6080661204262D+01 2,4863246265278D+00 6,1651559953375D-01 9,6327041608979D-01 5,7639275003551D-01 2,2538493106583D+00 6,2796379053146D-01 3,1645143765531D+00
5,7979010707454D+01 2,3973090644558D+00 6,1309418708330D-01 9,4893459694750D-01 5,6518950048352D-01 2,1593794665267D+00 6,1758200340216D-01 3,0600223901000D+00
5,9961841361271D+01 2,3102167198857D+00 6,0861390246984D-01 9,3338140230398D-01 5,5334246757264D-01 2,0662940052982D+00 6,0645563180438D-01 2,9550835098393D+00
6,2034141441262D+01 2,2249445438152D+00 6,0308746307553D-01 9,1654762731568D-01 5,4083123799413D-01 1,9745736863329D+00 5,9455689942219D-01 2,8497166415630D+00
6,4201218756637D+01 2,1413739862268D+00 5,9653408142621D-01 8,9836531858864D-01 5,2763201441487D-01 1,8842011553282D+00 5,8185439874049D-01 2,7439494920353D+00
6,6468523131570D+01 2,0593773274886D+00 5,8897826440854D-01 8,7878109586639D-01 5,1371745173413D-01 1,7951769781852D+00 5,6831177060892D-01 2,6378425271944D+00
6,8841681908938D+01 1,9788102553326D+00 5,8045074114767D-01 8,5777356338151D-01 4,9905709373198D-01 1,7075054934796D+00 5,5388341282461D-01 2,5314824529140D+00
7,1326464446579D+01 1,8995245276558D+00 5,7098988211424D-01 8,3535871337853D-01 4,8361982921600D-01 1,6211838717056D+00 5,3851584772669D-01 2,4249701544117D+00
7,3928711109812D+01 1,8213823819152D+00 5,6064410069014D-01 8,1158075649931D-01 4,6737574777663D-01 1,5362103208427D+00 5,2215753114999D-01 2,3184127101820D+00
7,6654209008346D+01 1,7442363401423D+00 5,4947447305839D-01 7,8650944731210D-01 4,5029425674133D-01 1,4525776728094D+00 5,0476418132772D-01 2,2119048121658D+00
7,9508691996280D+01 1,6679042108279D+00 5,3755768557924D-01 7,6024679777942D-01 4,3234449053236D-01 1,3702639517769D+00 4,8629420452365D-01 2,1055499532762D+00
8,2497574394046D+01 1,5922110071599D+00 5,2498756305929D-01 7,3292243786968D-01 4,1349967714992D-01 1,2892572738205D+00 4,6670430929804D-01 1,9994891120486D+00
8,5625950988413D+01 1,5169932043445D+00 5,1187637869647D-01 7,0465993905593D-01 3,9373825708348D-01 1,2095699944491D+00 4,4595238317192D-01 1,8939346526809D+00
8,8898313002559D+01 1,4420748331108D+00 4,9835736480776D-01 6,7558740303747D-01 3,7304311917721D-01 1,1312353131983D+00 4,2400065224201D-01 1,7892127000854D+00
9,2318335073632D+01 1,3673409457901D+00 4,8458635026047D-01 6,4590727088917D-01 3,5140487549235D-01 1,0543067077289D+00 4,0081643571553D-01 1,6857113119410D+00
9,5888697734041D+01 1,2928266925717D+00 4,7073886767707D-01 6,1593436604591D-01 3,2882270731330D-01 9,7896498346564D-01 3,7638426562711D-01 1,5839303508691D+00
9,9610767877799D+01 1,2186707092954D+00 4,5700704231602D-01 5,8607569931797D-01 3,0530220919660D-01 9,0555430263870D-01 3,5070741948770D-01 1,4845308676660D+00
1,0348435023433D+02 1,1450881544184D+00 4,4359604430415D-01 5,5676186052463D-01 2,8086139288522D-01 8,3447975617113D-01 3,2380178968858D-01 1,3883331455315D+00
1,0750731457921D+02 1,0725306314599D+00 4,3071928550525D-01 5,2835226580988D-01 2,5553592708837D-01 7,6612785456415D-01 2,9568654613199D-01 1,2962331723237D+00
1,1167548922291D+02 1,0018015733191D+00 4,1858632981982D-01 5,0117811292037D-01 2,2937449809313D-01 7,0100795603196D-01 2,6638408907269D-01 1,2091869943867D+00
1,1598223496596D+02 9,3395428489280D-01 4,0739083077543D-01 4,7565083373060D-01 2,0243717233328D-01 6,3988647939664D-01 2,3593796932179D-01 1,1283256996214D+00
1,2041837409142D+02 8,7019386094849D-01 3,9731203250522D-01 4,5225592658540D-01 1,7479303575937D-01 5,8368994635383D-01 2,0441765124830D-01 1,0548233214133D+00
1,2497203059809D+02 8,1195179840468D-01 3,8851719860422D-01 4,3149177095489D-01 1,4652023477444D-01 5,3341321116583D-01 1,7191628454323D-01 9,8985641935293D-01
1,2962871895982D+02 7,6088495929128D-01 3,8114946784809D-01 4,1385824728780D-01 1,1771233492517D-01 4,9012276175174D-01 1,3855196570763D-01 9,3469184448550D-01
1,3437136187741D+02 7,1881373043205D-01 3,7531923038886D-01 3,9977857696309D-01 8,8473326736748D-02 4,5493823358251D-01 1,0445308357014D-01 8,9047657535622D-01
1,3918068081974D+02 6,8759725118868D-01 3,7110652932072D-01 3,8951660472489D-01 5,8910045771034D-02 4,2903387159230D-01 6,9785093486260D-02 8,5816788066635D-01
1,4403553330932D+02 6,6877792715161D-01 3,6857315038018D-01 3,8322772279216D-01 2,9129146790193D-02 4,1342674166445D-01 3,4748377524482D-02 8,3855858132286D-01
1,4891348098213D+02 6,6327845079072D-01 3,6776076619079D-01 3,8109764315124D-01 -7,6886002137392D-04 4,0869854304644D-01 -4,6499249251300D-04 8,3218504768345D-01
