0,0000000000000D+00 -2,5398052958621D-01 -0,0000000000000D+00 1,2887019163127D-08 2,3138518617707D-04 2,5146436584319D-01 -2,2847656698219D-03
4,9335819925623D-01 -2,5235431870913D-01 1,2887826682253D-04 1,2365216116888D-03 1,5389044335036D-04 2,5096939484535D-01 1,3436645808163D-04
9,8695397069575D-01 -2,5203042569568D-01 1,3081759513514D-03 1,4519150790210D-03 1,8445157835257D-03 2,4745061797484D-01 2,4799093060274D-05
1,4810254070369D+00 -2,5215608484427D-01 4,5624697408504D-03 9,0277849134701D-04 6,0545218780682D-03 2,4070470847723D-01 6,8393743228451D-05
1,9758112950446D+00 -2,5132681153764D-01 1,0957130834061D-02 -2,0701395778882D-04 1,3688848797523D-02 2,2689985486083D-01 1,2008996981727D-05
2,4715519136843D+00 -2,4891644727225D-01 2,1320472882486D-02 -1,7217553596834D-03 2,4557893364007D-02 2,0484427549019D-01 8,4439104755252D-05
2,9684890688241D+00 -2,4464045878475D-01 3,6220656277940D-02 -3,5234512596098D-03 3,7709999772981D-02 1,7427833339070D-01 4,5079397265918D-05
3,4668670649002D+00 -2,3869763378521D-01 5,5840668335770D-02 -5,5262512928442D-03 5,1448418911004D-02 1,3702190550743D-01 8,7107676152526D-05
3,9669327049170D+00 -2,3159001057830D-01 7,9974934713921D-02 -7,6629371228671D-03 6,3863338727837D-02 9,5488486855151D-02 7,3812595737244D-05
4,4689355680654D+00 -2,2396966469462D-01 1,0804947355295D-01 -9,8849514314817D-03 7,3175568701362D-02 5,2732501491274D-02 1,0292761948077D-04
4,9731293978169D+00 -2,1647613926976D-01 1,3919906778584D-01 -1,2152197663428D-02 7,8083231198587D-02 1,1448241651471D-02 1,0220370270449D-04
5,4797718243041D+00 -2,0963014791105D-01 1,7236595546732D-01 -1,4435613171400D-02 7,7890825391673D-02 -2,6061540077437D-02 1,2947969909947D-04
5,9891243643212D+00 -2,0377837013306D-01 2,0640671685535D-01 -1,6710136840410D-02 7,2522844210087D-02 -5,8299319657621D-02 1,4173443433985D-04
6,5014551975107D+00 -1,9908809818369D-01 2,4019109628917D-01 -1,8957503061140D-02 6,2422014269507D-02 -8,4403989014755D-02 1,6352029909381D-04
7,0170369454140D+00 -1,9557110619658D-01 2,7268368026119D-01 -2,1161555527392D-02 4,8401204640295D-02 -1,0416413783183D-01 1,8808534567834D-04
7,5361483371833D+00 -1,9312339395513D-01 3,0299947513692D-01 -2,3310480776469D-02 3,1484094126297D-02 -1,1783350062375D-01 2,1619390786339D-04
8,0590753200563D+00 -1,9156760047415D-01 3,3043931257069D-01 -2,5393841512367D-02 1,2762561333778D-02 -1,2600430422566D-01 2,3612769228695D-04
