0,0000000000000D+00 -7,2009441114246D-05 0,0000000000000D+00 0,0000000000000D+00 -1,1843780726120D-05 -3,8506571410463D-03 -3,9345103628867D-03
4,9291618185410D-01 4,3459282238242D-04 -1,5575994815251D-06 3,3795718181720D-03 -1,1713133515088D-05 -3,3714406786569D-03 4,2945322890088D-04
9,8608088989202D-01 1,1839290099001D-03 -3,4143421440045D-05 2,9333550043242D-03 -1,2204627359325D-04 -4,0507723524431D-03 -8,9678033252090D-05
1,4797071465570D+00 2,1392830337179D-03 -1,5718767812201D-04 4,2401591551220D-03 -3,8919585697174D-04 -5,7479138229529D-03 8,5144830793384D-05
1,9740612299032D+00 3,2547110050412D-03 -4,4427312078476D-04 4,8802121864111D-03 -8,6767789545317D-04 -6,8857797419959D-03 -6,2807566781518D-05
2,4693561623738D+00 4,3616372103576D-03 -9,6036810708684D-04 6,4973855339914D-03 -1,5674982278146D-03 -8,2484934861485D-03 8,2662923299056D-05
2,9658582220229D+00 5,4127610452984D-03 -1,7604055180175D-03 7,7820946744085D-03 -2,4751966131201D-03 -9,0032880705836D-03 -4,4034482014264D-05
3,4637981831641D+00 6,3184513532364D-03 -2,8815891146594D-03 9,7557064695877D-03 -3,5366790862527D-03 -9,5730147937113D-03 8,2874828200614D-05
3,9634245719812D+00 7,0501298734014D-03 -4,3443907543219D-03 1,1516749231064D-02 -4,6783671899507D-03 -9,5610312451943D-03 -1,6910085001398D-05
4,4649859146580D+00 7,5857205753521D-03 -6,1522205447353D-03 1,3722527322033D-02 -5,8097420395054D-03 -9,2615936833866D-03 8,4691629757756D-05
4,9687307373782D+00 7,9294183653417D-03 -8,2935938314252D-03 1,5749654854115D-02 -6,8401820813410D-03 -8,5296928095669D-03 1,5604497123572D-05
5,4749253181961D+00 8,0957424730090D-03 -1,0744375983855D-02 1,8015372985300D-02 -7,6862993422537D-03 -7,5877325610078D-03 9,2707571191859D-05
5,9838181832954D+00 8,1085817874310D-03 -1,3470507737399D-02 2,0102429903695D-02 -8,2804434140519D-03 -6,4089233955126D-03 5,1137144161946D-05
6,4956933626004D+00 7,9953203250394D-03 -1,6430724633857D-02 2,2271396393388D-02 -8,5739758443640D-03 -5,1529075312764D-03 1,0910870892984D-04
7,0108348860356D+00 7,7841393043720D-03 -1,9579176394206D-02 2,4254575393169D-02 -8,5386758370818D-03 -3,8316497905389D-03 8,9212675714362D-05
7,5294735279144D+00 7,5016524961886D-03 -2,2867628935095D-02 2,6213588974150D-02 -8,1656883183599D-03 -2,5482466190136D-03 1,3367759787012D-04
8,0519465737721D+00 7,1716188296402D-03 -2,6247376284280D-02 2,7984492514435D-02 -7,4631954101475D-03 -1,3158945451352D-03 1,2964510451235D-04
8,5785203016627D+00 6,8142870072321D-03 -2,9670954083691D-02 2,9668251865908D-02 -6,4533167045754D-03 -1,9313141189902D-04 1,6513667297451D-04
9,1094964933808D+00 6,4462265341279D-03 -3,3093238511341D-02 3,1169838951777D-02 -5,1687635513735D-03 8,1789524721701D-04 1,7195867040764D-04
9,6451769307212D+00 6,0804747672154D-03 -3,6472553017548D-02 3,2553877978133D-02 -3,6496017362294D-03 1,6892524115682D-03 2,0145040313847D-04
1,0185916651089D+01 5,7268686795165D-03 -3,9770917974994D-02 3,3769393571977D-02 -1,9403561033626D-03 2,4296578800613D-03 2,1464605319844D-04
1,0731999684409D+01 5,3924669027877D-03 -4,2954851393943D-02 3,4859555346950D-02 -8,7540413498128D-05 3,0308925979055D-03 2,4052304020156D-04
1,1283798819957D+01 5,0820043759839D-03 -4,5995871486468D-02 3,5800510398728D-02 1,8624254789119D-03 3,5074729398718D-03 2,5654170702750D-04
1,1841651343267D+01 4,7983455083786D-03 -4,8868993403110D-02 3,6622724153893D-02 3,8648189618151D-03 3,8624902700659D-03 2,7938549104306D-04
1,2405930043617D+01 4,5428999632314D-03 -5,1555216592905D-02 3,7318267741323D-02 5,8778270986553D-03 4,1126702188419D-03 2,9644842914597D-04
1,2977007710280D+01 4,3159800520663D-03 -5,4038994449493D-02 3,7909770050297D-02 7,8634586924288D-03 4,2659364169965D-03 3,1615076229611D-04
1,3555292636274D+01 4,1170968610675D-03 -5,6308898655666D-02 3,8397974486470D-02 9,7880459564961D-03 4,3380852427120D-03 3,3230389107991D-04
1,4141157610875D+01 3,9451899774706D-03 -5,8358175500881D-02 3,8800256381337D-02 1,1622504695744D-02 4,3390278644879D-03 3,4880341815829D-04
1,4735064182709D+01 3,7988054030557D-03 -6,0182483726677D-02 3,9121471546984D-02 1,3342462952603D-02 4,2826315153269D-03 3,6288769129299D-04
1,5337438396662D+01 3,6762419783440D-03 -6,1781274587019D-02 3,9375164645012D-02 1,4928142101515D-02 4,1768020723664D-03 3,7507621021829D-04
1,5948741801363D+01 3,5756694316012D-03 -6,3156198374818D-02 3,9567621477999D-02 1,6364195223403D-02 4,0355771020567D-03 3,8686486024098D-04
1,6569471449179D+01 3,4952138936825D-03 -6,4311552644834D-02 3,9709405982330D-02 1,7639455317705D-02 3,8628799887679D-03 3,9540253765197D-04
1,7200106640606D+01 3,4330139518462D-03 -6,5254451231283D-02 3,9806773182642D-02 1,8746568471372D-02 3,6711410274164D-03 4,0304540199384D-04
1,7841215435494D+01 3,3872442513592D-03 -6,5992075708514D-02 3,9867855557978D-02 1,9681582635149D-02 3,4625516533143D-03 4,0715838928707D-04
1,8493312638081D+01 3,3561301235752D-03 -6,6533577897792D-02 3,9898150522118D-02 2,0443483645165D-02 3,2476167649386D-03 4,1180315800442D-04
1,9156984060086D+01 3,3379661476145D-03 -6,6889967495291D-02 3,9903818398341D-02 2,1033806567980D-02 3,0261496747608D-03 4,1177329340450D-04
1,9832868768838D+01 3,3311491352467D-03 -6,7072068030971D-02 3,9889366971246D-02 2,1456269722684D-02 2,8071541764179D-03 4,1187197462363D-04
2,0521588079796D+01 3,3341972662201D-03 -6,7091398881248D-02 3,9859360846245D-02 2,1716475907020D-02 2,5896700405525D-03 4,0830517879013D-04
2,1223798812162D+01 3,3457693465164D-03 -6,6958977377932D-02 3,9817218742331D-02 2,1821697142053D-02 2,3794177805887D-03 4,0512563355721D-04
2,1940246544487D+01 3,3646515324475D-03 -6,6688182672855D-02 3,9766070539356D-02 2,1780493485638D-02 2,1752410453208D-03 3,9827392990789D-04
2,2671641351580D+01 3,3897358597505D-03 -6,6290068629366D-02 3,9708170129619D-02 2,1602345534493D-02 1,9809847486431D-03 3,9116764314008D-04
2,3418799819476D+01 3,4199728355013D-03 -6,5776061327119D-02 3,9645269488227D-02 2,1297487259124D-02 1,7952208322353D-03 3,8188908796817D-04
2,4182556286076D+01 3,4543448453335D-03 -6,5157401747294D-02 3,9578294320945D-02 2,0876493776405D-02 1,6204654862104D-03 3,7219668159903D-04
2,4963762841154D+01 3,4918518531596D-03 -6,4444147922816D-02 3,9507573714989D-02 2,0350151149450D-02 1,4556162555334D-03 3,6104505031610D-04
2,5763360333835D+01 3,5315365598276D-03 -6,3646354575957D-02 3,9432792788347D-02 1,9729271142089D-02 1,3027620924669D-03 3,5000800677406D-04
2,6582342868852D+01 3,5725064476755D-03 -6,2773591800812D-02 3,9353201032764D-02 1,9024409863354D-02 1,1607085998901D-03 3,3723414287149D-04
2,7421740054683D+01 3,6139573411626D-03 -6,1832821884523D-02 3,9267569698132D-02 1,8246002269145D-02 1,0311108699381D-03 3,2581829385475D-04
2,8282670259155D+01 3,6551797579955D-03 -6,0832195932427D-02 3,9174153911945D-02 1,7404119202890D-02 9,1208071546264D-04 3,1333765586575D-04
2,9166269601964D+01 3,6955870179850D-03 -5,9779009128142D-02 3,9070597977945D-02 1,6508721177478D-02 8,0586788785979D-04 3,0176493312560D-04
