0,0000000000000E+00	-4,2405066594042E-02	0,0000000000000E+00	-8,3787559493544E-05	4,2231208318089E-02	-2,5764583544654E-04	-4,0135923594988E-02
4,9311971748633E-01	-4,7663526314559E-02	1,1267657849319E-04	5,1275857715102E-04	4,6995251977656E-02	-4,2839181258691E-05	-4,4854430016167E-02
9,8647689231721E-01	-5,3103132446686E-02	6,7603835695016E-04	1,5778142289530E-03	5,0726726589060E-02	-1,2255327172322E-04	-4,9633360247598E-02
1,4803095021206E+00	-5,8688683612272E-02	1,8517439636286E-03	3,3194666424184E-03	5,3362801413681E-02	-1,5467159254372E-04	-5,4422674744691E-02
1,9748562182356E+00	-6,4130499538367E-02	3,8885939196302E-03	5,8837575485150E-03	5,4077815911261E-02	-2,8033215896087E-04	-5,8920980665682E-02
2,4703572034805E+00	-6,9211050193921E-02	6,9900445349632E-03	9,1730566045452E-03	5,2710835347831E-02	-3,3711370658120E-04	-6,2904647893293E-02
2,9670541468381E+00	-7,3750672262612E-02	1,1325807530946E-02	1,3026244354902E-02	4,8949988476042E-02	-4,4863190072261E-04	-6,6194657836436E-02
3,4651912346517E+00	-7,7644837110566E-02	1,6992137978749E-02	1,7101173566703E-02	4,3014604082041E-02	-5,3692148307385E-04	-6,8694387527021E-02
3,9650151506248E+00	-8,0874892219245E-02	2,4004400358331E-02	2,1013704444820E-02	3,5219890009921E-02	-6,3689740617199E-04	-7,0399760650452E-02
4,4667753533057E+00	-8,3489222890463E-02	3,2291630262522E-02	2,4358729359024E-02	2,6108535268038E-02	-7,3032800087923E-04	-7,1379125711806E-02
4,9707254635101E+00	-8,5581671885242E-02	4,1704372857804E-02	2,6792105067630E-02	1,6263684989432E-02	-8,2150897037555E-04	-7,1750070340068E-02
5,4771229868361E+00	-8,7266899652556E-02	5,2028850748633E-02	2,8062323246302E-02	6,2774601493513E-03	-8,9826550827016E-04	-7,1653044511238E-02
5,9862293136649E+00	-8,8658912758809E-02	6,3006192016495E-02	2,8034383706381E-02	-3,3591799089183E-03	-9,7751694485068E-04	-7,1228333876538E-02
6,4983124940049E+00	-8,9857462554701E-02	7,4353601657271E-02	2,6688185296940E-02	-1,2213465201520E-02	-1,0291408020107E-03	-7,0601132711828E-02
7,0136450176165E+00	-9,0939871756969E-02	8,5783383571185E-02	2,4104351731134E-02	-2,0031094397858E-02	-1,0832308525078E-03	-6,9872400038955E-02
7,5325054789184E+00	-9,1959098165820E-02	9,7020864938077E-02	2,0441142710258E-02	-2,6614459688768E-02	-1,1115502062528E-03	-6,9116246331743E-02
8,0551796869261E+00	-9,2945166253431E-02	1,0781743347655E-01	1,5908164214033E-02	-3,1913482011856E-02	-1,1330505747008E-03	-6,8380993675835E-02
8,5819612202203E+00	-9,3909097789396E-02	1,1795927742101E-01	1,0741558707627E-02	-3,5922429889505E-02	-1,1306915502624E-03	-6,7692960539334E-02
9,1131508719784E+00	-9,4847590292978E-02	1,2727376244572E-01	5,1822454827773E-03	-3,8728521407517E-02	-1,1201037719952E-03	-6,7061174183303E-02
9,6490588698500E+00	-9,5747814753353E-02	1,3562957078281E-01	-5,4064409301965E-04	-4,0428686308831E-02	-1,0875743723933E-03	-6,6482332209831E-02
1,0190004875957E+01	-9,6591559032443E-02	1,4293752044817E-01	-6,2215524461832E-03	-4,1165894322528E-02	-1,0414853529869E-03	-6,5945196924582E-02
1,0736317431925E+01	-9,7358599587343E-02	1,4914590013268E-01	-1,1685562930670E-02	-4,1083971038013E-02	-9,8223342334188E-04	-6,5434247587454E-02
1,1288338398635E+01	-9,8029144890283E-02	1,5423805925596E-01	-1,6791623431645E-02	-4,0319414960323E-02	-9,0212402629376E-04	-6,4932452730571E-02
1,1846418516469E+01	-9,8585520088883E-02	1,5822525538445E-01	-2,1432845317606E-02	-3,9020735573942E-02	-8,1384559598391E-04	-6,4423242055586E-02
1,2410924064944E+01	-9,9013156433449E-02	1,6114287636527E-01	-2,5534619927339E-02	-3,7302619377386E-02	-7,0751937290190E-04	-6,3891810430292E-02
1,2982233532891E+01	-9,9301005567568E-02	1,6304491884884E-01	-2,9051533915370E-02	-3,5285074204760E-02	-5,9269483886145E-04	-6,3325791090121E-02
1,3560738728398E+01	-9,9441625997392E-02	1,6399755470298E-01	-3,1963356351135E-02	-3,3054875330306E-02	-4,6230297585614E-04	-6,2715589588493E-02
1,4146849218557E+01	-9,9430930309776E-02	1,6408024417990E-01	-3,4270727992958E-02	-3,0699807914101E-02	-3,2122203693545E-04	-6,2054320187228E-02
1,4740991219532E+01	-9,9267779495489E-02	1,6337336427607E-01	-3,5991018507045E-02	-2,8291765807712E-02	-1,7719953417200E-04	-6,1337593824577E-02
1,5343606486616E+01	-9,8953540995079E-02	1,6196333118640E-01	-3,7154350909108E-02	-2,5865437162431E-02	-9,9978802212339E-06	-6,0563205368066E-02
1,5955158973861E+01	-9,8491677389981E-02	1,5993394058038E-01	-3,7800109285671E-02	-2,3494059961297E-02	1,4809394343480E-04	-5,9730842070540E-02
1,6576131504265E+01	-9,7887277281794E-02	1,5736882710194E-01	-3,7973952696886E-02	-2,1178305066756E-02	3,2929205650198E-04	-5,8841723115821E-02
1,7207030209520E+01	-9,7146739397770E-02	1,5434819933038E-01	-3,7725344316422E-02	-1,8975906105514E-02	5,0020951067284E-04	-5,7898345180337E-02
1,7848382310140E+01	-9,6277376190424E-02	1,5094533511046E-01	-3,7105367094818E-02	-1,6864346510018E-02	6,9824531520190E-04	-5,6904153783579E-02
1,8500742775087E+01	-9,5287073261190E-02	1,4723194291845E-01	-3,6165135126270E-02	-1,4904436758591E-02	8,7529777239518E-04	-5,5863235841741E-02
1,9164692101896E+01	-9,4183934869467E-02	1,4327105440901E-01	-3,4954298934121E-02	-1,3049317105302E-02	1,0835035001176E-03	-5,4779985717372E-02
1,9840841866361E+01	-9,2976042083658E-02	1,3912017023611E-01	-3,3520203940314E-02	-1,1356336363834E-02	1,2675878483011E-03	-5,3658887886609E-02
2,0529831392727E+01	-9,1671317942091E-02	1,3483128917935E-01	-3,1907238367076E-02	-9,7728481465253E-03	1,4798847236604E-03	-5,2504389719993E-02
2,1232333303376E+01	-9,0277422099629E-02	1,3045159848730E-01	-3,0156535229154E-02	-8,3486720972842E-03	1,6689690612283E-03	-5,1320800767285E-02
2,1949060178455E+01	-8,8801608368700E-02	1,2602095699289E-01	-2,8305659729205E-02	-7,0292400747590E-03	1,8844488202262E-03	-5,0112149635888E-02
2,2680760116124E+01	-8,7250709479492E-02	1,2157430863260E-01	-2,6388479542898E-02	-5,8616400963954E-03	2,0734795138110E-03	-4,8882152186053E-02
2,3428218952433E+01	-8,5631118527156E-02	1,1714256384583E-01	-2,4435171941137E-02	-4,7891163829972E-03	2,2871569945349E-03	-4,7634200929278E-02
2,4192271360701E+01	-8,3948842973705E-02	1,1275032927069E-01	-2,2472285845382E-02	-3,8498995236002E-03	2,4793009279991E-03	-4,6371418036298E-02
2,4973796411763E+01	-8,2209521544302E-02	1,0842021449453E-01	-2,0522933415316E-02	-3,0036667620449E-03	2,6840927728625E-03	-4,5096660637892E-02
2,5773719793849E+01	-8,0418489162058E-02	1,0416818425248E-01	-1,8606934939208E-02	-2,2668239786335E-03	2,8759361725830E-03	-4,3812571182469E-02
2,6593031571585E+01	-7,8580802458123E-02	1,0000885476331E-01	-1,6741028285629E-02	-1,6149473025530E-03	3,0720767170067E-03	-4,2521609240863E-02
2,7432768426992E+01	-7,6701288804083E-02	9,5953528378632E-02	-1,4938754845215E-02	-1,0558842652839E-03	3,2576004640508E-03	-4,1226070059135E-02
2,8294033638367E+01	-7,4784621848345E-02	9,2009377540164E-02	-1,3211130485455E-02	-5,7012122942561E-04	3,4435039769387E-03	-3,9928166720957E-02
2,9178001520032E+01	-7,2835498761614E-02	8,8182544342185E-02	-1,1566650169492E-02	-1,6278212657718E-04	3,6176132845028E-03	-3,8630191821990E-02
3,0085910762711E+01	-7,0858765136972E-02	8,4477112235334E-02	-1,0011667248563E-02	1,8380588314217E-04	3,7904857329415E-03	-3,7334639388264E-02
3,1019084412409E+01	-6,8859421615879E-02	8,0895078581655E-02	-8,5511530495384E-03	4,6641668128418E-04	3,9509205975214E-03	-3,6044181022583E-02
3,1978920990909E+01	-6,6842355203911E-02	7,7437207171341E-02	-7,1879651392238E-03	6,9939640956362E-04	4,1062832377699E-03	-3,4761403514965E-02
3,2966910034905E+01	-6,4812282287169E-02	7,4101795752141E-02	-5,9234692911992E-03	8,8415476012303E-04	4,2501989338960E-03	-3,3488724029852E-02
3,3984640975503E+01	-6,2773818867869E-02	7,0888926966342E-02	-4,7577633574036E-03	1,0276640619679E-03	4,3850088030374E-03	-3,2228493471694E-02
3,5033800918349E+01	-6,0731451741248E-02	6,7796131369261E-02	-3,6895855417827E-03	1,1334672850510E-03	4,5085613712814E-03	-3,0982977932158E-02
3,6116187962877E+01	-5,8689623639647E-02	6,4819097695781E-02	-2,7175362562962E-03	1,2089465648319E-03	4,6208843646701E-03	-2,9754483258900E-02
3,7233715642068E+01	-5,6652917766587E-02	6,1957255733373E-02	-1,8404415924071E-03	1,2552697962664E-03	4,7191661706456E-03	-2,8545559136344E-02
3,8388428461579E+01	-5,4625642346631E-02	5,9206180476022E-02	-1,0572477474433E-03	1,2838711278794E-03	4,8071615098268E-03	-2,7358522013747E-02
3,9582504119614E+01	-5,2611013308401E-02	5,6560447440784E-02	-3,6550120766167E-04	1,2946136475968E-03	4,8785465723178E-03	-2,6194577822930E-02
