0,0000000000000D+00 1,9975097874109D-02
-5,5220907517340D-03 1,9938981245440D-02
-4,9693906591002D-02 1,9653077862898D-02
-1,3801133766457D-01 1,9097003042580D-02
-2,7042201528020D-01 1,8300494020113D-02
-4,4684741132979D-01 1,7304067849649D-02
-6,6718285346432D-01 1,6154952375426D-02
-9,3129771586438D-01 1,4902792192259D-02
-1,2390353585405D+00 1,3595715188620D-02
-1,5902133354465D+00 1,2277218167627D-02
-1,9846232557372D+00 1,0984083376438D-02
-2,4220313387373D+00 9,7453391246227D-03
-2,9021779977151D+00 8,5821270370559D-03
-3,4247783948509D+00 7,5082509302627D-03
-3,9895231349484D+00 6,5311554693076D-03
-4,5960767392702D+00 5,6531114770973D-03
-5,2440798654135D+00 4,8724370195013D-03
-5,9331476424033D+00 4,1846229313818D-03
-6,6628724455371D+00 3,5833095905435D-03
-7,4328202890868D+00 3,0610758686435D-03
-8,2425349885657D+00 2,6100473200796D-03
-9,0915370507908D+00 2,2223414967644D-03
-9,9793220089758D+00 1,8903727486705D-03
-1,0905363197576D+01 1,6070465194684D-03
-1,1869113417195D+01 1,3658703221687D-03
-1,2869998829926D+01 1,1610009302494D-03
-1,3907425618980D+01 9,8725049720361D-04
-1,4980781098623D+01 8,4006166645589D-04
-1,6089425944612D+01 7,1546738241046D-04
-1,7232705293570D+01 6,1003910966334D-04
-1,8409938753552D+01 5,2083199244090D-04
-1,9620428173603D+01 4,4532969040840D-04
-2,0863458753699D+01 3,8139106799547D-04
-2,2138289055309D+01 3,2720073785962D-04
-2,3444166540520D+01 2,8122422343154D-04
-2,4780314252785D+01 2,4216743162241D-04
-2,6145941916303D+01 2,0894112708466D-04
-2,7540239276389D+01 1,8062986373936D-04
-2,8962376099477D+01 1,5646507936126D-04
-3,0411513272495D+01 1,3580185306611D-04
-3,1886789483617D+01 1,1809925950335D-04
-3,3387330101756D+01 1,0290351803439D-04
-3,4912244956700D+01 8,9833811857829D-05
-3,6460628339102D+01 7,8570321057506D-05
-3,8031565660112D+01 6,8844219495815D-05
-3,9624122352000D+01 6,0429253080472D-05
-4,1237354967530D+01 5,3134682425623D-05
-4,2870304520336D+01 4,6799531065492D-05
-4,4522007584300D+01 4,1287620677149D-05
-4,6191478534547D+01 3,6483510996025D-05
-4,7877731746199D+01 3,2289270871906D-05
-4,9579768275126D+01 2,8621429527954D-05
-5,1296571418189D+01 2,5408961228914D-05
-5,3027128912003D+01 2,2590966546270D-05
-5,4770415173925D+01 2,0115484489321D-05
-5,6525391302059D+01 1,7937749316733D-05
-5,8291022834261D+01 1,6019335491571D-05
-6,0066257549378D+01 1,4327088415392D-05
-6,1850043226259D+01 1,2832416487786D-05
-6,3641327643752D+01 1,1510490306194D-05
-6,5439040821699D+01 1,0339931907639D-05
-6,7242117219694D+01 9,3020231625682D-06
-6,9049495737080D+01 8,3806202703648D-06
-7,0860097514197D+01 7,5615708577207D-06
-7,2672848131134D+01 6,8326119248844D-06
-7,4486673167982D+01 6,1829818575136D-06
-7,6300498204829D+01 5,6032999848581D-06
-7,8113248821766D+01 5,0853541976225D-06
-7,9923850598883D+01 4,6220076285424D-06
-8,1731229116269D+01 4,2068773209694D-06
-8,3534309954015D+01 3,8344719094987D-06
-8,5332018692211D+01 3,4999748706674D-06
-8,7123298669953D+01 3,1990500691795D-06
-8,8907084346834D+01 2,9280497728774D-06
-9,0682327941454D+01 2,6835296675598D-06
-9,2447955033904D+01 2,4627876272504D-06
-9,4202935601790D+01 2,2630652125276D-06
-9,5946212984209D+01 2,0822068826119D-06
-9,7676774917774D+01 1,9182525848270D-06
-9,9393582500589D+01 1,7693650068225D-06
-1,0109561458976D+02 1,6340215019901D-06
-1,0278186780142D+02 1,5109312282504D-06
-1,0445133875166D+02 1,3987451912728D-06
-1,0610304181563D+02 1,2964797445688D-06
-1,0773599136843D+02 1,2031491729933D-06
-1,0934921954421D+02 1,1179909465252D-06
-1,1094177623610D+02 1,0399900440425D-06
-1,1251272021674D+02 9,6902395507019D-07
-1,1406110137926D+02 9,0370259944716D-07
-1,1558601401433D+02 8,4434403321460D-07
-1,1708656129210D+02 7,8975285983706D-07
-1,1856182862372D+02 7,4011761443123D-07
-1,2001097245636D+02 6,9450268932564D-07
-1,2143310483970D+02 6,5297071886262D-07
-1,2282739997991D+02 6,1497063575499D-07
-1,2419303208318D+02 5,8049364820976D-07
-1,2552917535569D+02 5,4881273815423D-07
-1,2683505728065D+02 5,2026463700682D-07
-1,2810988758226D+02 4,9417002073533D-07
-1,2935292038224D+02 4,7053877292405D-07
-1,3056340980229D+02 4,4935425812152D-07
-1,3174064548214D+02 4,3005690456106D-07
-1,3288391706154D+02 4,1272638427537D-07
-1,3399256745722D+02 3,9718180468677D-07
-1,3506592182692D+02 3,8363606509650D-07
-1,3610334972591D+02 3,7073577527715D-07
-1,3710422958895D+02 3,6044118902441D-07
-1,3806798424833D+02 3,5044469052476D-07
-1,3899402765680D+02 3,4205315395046D-07
-1,3988180928517D+02 3,3474769112602D-07
-1,4073081412224D+02 3,2839903970914D-07
-1,4154052715681D+02 3,2281306196994D-07
-1,4231047777521D+02 3,1825940162531D-07
-1,4304019536375D+02 3,1418239437213D-07
-1,4372926258577D+02 3,1083073877337D-07
-1,4437727098412D+02 3,0853599460452D-07
-1,4498382098114D+02 3,0573529136753D-07
-1,4554856627621D+02 3,0443695040612D-07
-1,4607116944819D+02 3,0273996196769D-07
-1,4655131083496D+02 3,0154853035851D-07
-1,4698872405142D+02 3,0138553741169D-07
-1,4738313383297D+02 2,9913808504443D-07
-1,4773430931252D+02 3,0081019213403D-07
-1,4804204626148D+02 2,9916101266149D-07
-1,4830616708980D+02 2,9985648371223D-07
-1,4852650308690D+02 2,9553465662829D-07
-1,4870292106024D+02 3,0794809372705D-07
-1,4883533221478D+02 2,8682920132722D-07
-1,4892365663500D+02 3,0881704466724D-07
-1,4896782328486D+02 5,1843887465905D-07
-1,4897334633596D+02 5,6871557617818D-07
