0,0000000000000E+00	2,5258568027872E-10	-0,0000000000000E+00	1,7214404889361E-10	-0,0000000000000E+00	2,2133590277541E-07	0,0000000000000E+00	1,0418803867654E+00
4,9323402070664E-01	3,0608548120058E-02	2,2158269572858E-06	7,5632647351500E-03	6,4841859948910E-05	1,4297065872957E-01	1,8087234117035E-04	1,1400098928563E+00
9,8670555379950E-01	1,2197052782865E-01	4,8636918018649E-05	2,7070682778878E-02	6,6105886729274E-04	3,1040804608768E-01	1,0537732535816E-03	1,2515134035664E+00
1,4806526320688E+00	2,7340125254093E-01	2,2445290948907E-04	5,4718956687635E-02	2,3179755315717E-03	5,0349258568733E-01	2,8215248807723E-03	1,3777889402229E+00
1,9753139821768E+00	4,8345269181261E-01	6,3679473387026E-04	8,7693890532468E-02	5,6056970179429E-03	7,2289734075779E-01	5,8431102884217E-03	1,5202844098187E+00
2,4709298226106E+00	7,4913424066675E-01	1,3840758401347E-03	1,2392108650709E-01	1,1007579126712E-02	9,6826439221005E-01	1,0420347964554E-02	1,6796671554014E+00
2,9677418983755E+00	1,0654945280934E+00	2,5560011339661E-03	1,6189403992615E-01	1,8921266840978E-02	1,2381276080545E+00	1,6839369027206E-02	1,8560190155465E+00
3,4659944524162E+00	1,4255755452799E+00	4,2244513252839E-03	2,0054816050508E-01	2,9603951595944E-02	1,5298103370357E+00	2,5317154706550E-02	2,0486531657131E+00
3,9659342256165E+00	1,8207291962543E+00	6,4462173870930E-03	2,3915976179668E-01	4,3169236205459E-02	1,8395175574205E+00	3,5991107005202E-02	2,2561023804396E+00
4,4678107343484E+00	2,2411752817631E+00	9,2630294617003E-03	2,7726186755102E-01	5,9586590594700E-02	2,1626080812168E+00	4,8914992148334E-02	2,4762528769113E+00
4,9718776582157E+00	2,6766624016304E+00	1,2704269041017E-02	3,1457496796579E-01	7,8699684835840E-02	2,4938831142136E+00	6,4056958707171E-02	2,7064414778903E+00
5,4783925625055E+00	3,1171159923057E+00	1,6788950133672E-02	3,5095043632701E-01	1,0025085818023E-01	2,8279513631470E+00	8,1312408380749E-02	2,9436664031076E+00
5,9876168981880E+00	3,5531754871948E+00	2,1527898463665E-02	3,8632637436445E-01	1,2390958449474E-01	3,1595290023928E+00	1,0051428319433E-01	3,1847485010381E+00
6,4998187774048E+00	3,9765877836023E+00	2,6925461355566E-02	4,2069370584563E-01	1,4930049478890E-01	3,4837060805895E+00	1,2144974537265E-01	3,4265120436829E+00
7,0152707530782E+00	4,3804407717412E+00	3,2980926747591E-02	4,5407186426534E-01	1,7602845950600E-01	3,7961292156260E+00	1,4387417641408E-01	3,6659188961865E+00
7,5342514842041E+00	4,7592553508315E+00	3,9689557214337E-02	4,8649167610690E-01	2,0369958923519E-01	4,0931150955527E+00	1,6752562394658E-01	3,9001796999215E+00
8,0570468460473E+00	5,1089666770042E+00	4,7043353133475E-02	5,1798440394886E-01	2,3193731572406E-01	4,3717010072254E+00	1,9213645583907E-01	4,1268220169601E+00
8,5839504852389E+00	5,4268199365353E+00	5,5031538182424E-02	5,4857512326839E-01	2,6039408468257E-01	4,6296391801148E+00	2,1744330567160E-01	4,3437340207881E+00
9,1152632646791E+00	5,7112212012689E+00	6,3640913665739E-02	5,7827991507800E-01	2,8875853772686E-01	4,8653590783616E+00	2,4319450827056E-01	4,5491759080582E+00
9,6512954839269E+00	5,9615608100388E+00	7,2856049306791E-02	6,0710515727078E-01	3,1675961440016E-01	5,0778991493993E+00	2,6915539060447E-01	4,7417750078388E+00
1,0192366879201E+01	6,1780310808526E+00	8,2659422934526E-02	6,3504839681093E-01	3,4416757427112E-01	5,2668298997479E+00	2,9511186582245E-01	4,9205065446574E+00
1,0738806068281E+01	6,3614531810746E+00	9,3031546542251E-02	6,6209993057904E-01	3,7079323376706E-01	5,4321690521410E+00	3,2087233043510E-01	5,0846607074408E+00
1,1290954991290E+01	6,5131214414209E+00	1,0395102420653E-01	6,8824542194359E-01	3,9648540411436E-01	5,5742989651288E+00	3,4626834777098E-01	5,2338113487050E+00
1,1849164469911E+01	6,6346642415726E+00	1,1539464748303E-01	7,1346780867777E-01	4,2112772964787E-01	5,6938904630312E+00	3,7115450657182E-01	5,3677762064426E+00
1,2413800868563E+01	6,7279328058857E+00	1,2733749761633E-01	7,3774959245946E-01	4,4463481746554E-01	5,7918319450042E+00	3,9540757256383E-01	5,4865813646619E+00
1,2985242763808E+01	6,7949065707215E+00	1,3975303412180E-01	7,6107480129996E-01	4,6694828531515E-01	5,8691724460440E+00	4,1892512154466E-01	5,5904250618251E+00
1,3563882054554E+01	6,8376212287289E+00	1,5261325150730E-01	7,8343018880593E-01	4,8803261868938E-01	5,9270677146280E+00	4,4162384252600E-01	5,6796473681893E+00
1,4150128402831E+01	6,8581133447472E+00	1,6588871334313E-01	8,0480648795318E-01	5,0787151852809E-01	5,9667406193735E+00	4,6343788801100E-01	5,7546988849962E+00
1,4744408123596E+01	6,8583784906621E+00	1,7954878393765E-01	8,2519868364629E-01	5,2646438520032E-01	5,9894449494114E+00	4,8431687075976E-01	5,8161156386143E+00
1,5347163074540E+01	6,8403428992135E+00	1,9356164196525E-01	8,4460628527811E-01	5,4382332034937E-01	5,9964420354619E+00	5,0422421406680E-01	5,8644982133327E+00
1,5958857317258E+01	6,8058438397094E+00	2,0789451214194E-01	8,6303321770592E-01	5,5997012873798E-01	5,9889769938289E+00	5,2313536063372E-01	5,9004908841539E+00
1,6579973786664E+01	6,7566169712636E+00	2,2251370610929E-01	8,8048760320385E-01	5,7493413777203E-01	5,9682647744616E+00	5,4103593430696E-01	5,9247666184897E+00
1,7211018731770E+01	6,6942893652714E+00	2,3738477234219E-01	8,9698132536757E-01	5,8875012604809E-01	5,9354784714914E+00	5,5792046743465E-01	5,9380127299561E+00
1,7852519495296E+01	6,6203760166476E+00	2,5247257791667E-01	9,1252964753101E-01	6,0145663348428E-01	5,8917398962460E+00	5,7379075114415E-01	5,9409217489711E+00
1,8505031174846E+01	6,5362794077312E+00	2,6774144478971E-01	9,2715094020678E-01	6,1309448949883E-01	5,8381161835351E+00	5,8865460983377E-01	5,9341816412511E+00
1,9169134402509E+01	6,4432938692384E+00	2,8315517705517E-01	9,4086624499091E-01	6,2370566826000E-01	5,7756133812988E+00	6,0252500560920E-01	5,9184686347087E+00
1,9845440895843E+01	6,3426047080712E+00	2,9867714271166E-01	9,5369878395571E-01	6,3333241649559E-01	5,7051760735294E+00	6,1541876564036E-01	5,8944400463507E+00
2,0534590127284E+01	6,2352973653187E+00	3,1427032817443E-01	9,6567352355451E-01	6,4201654483815E-01	5,6276854948733E+00	6,2735582800253E-01	5,8627316738771E+00
2,1237254875126E+01	6,1223604689233E+00	3,2989731101944E-01	9,7681619340735E-01	6,4979893721781E-01	5,5439617931079E+00	6,3835862892226E-01	5,8239512746790E+00
2,1954147884689E+01	6,0046928112049E+00	3,4552045077502E-01	9,8715350434857E-01	6,5671906025511E-01	5,4547647833009E+00	6,4845139575346E-01	5,7786785658388E+00
2,2686017427540E+01	5,8831098902899E+00	3,6110167087424E-01	9,9671173111727E-01	6,6281479972530E-01	5,3607954561272E+00	6,5765948708830E-01	5,7274645720298E+00
2,3433649521881E+01	5,7583504515395E+00	3,7660264944659E-01	1,0055167123573E+00	6,6812224251072E-01	5,2627005028230E+00	6,6600910994774E-01	5,6708270608149E+00
2,4197879034507E+01	5,6310839011700E+00	3,9198471029418E-01	1,0135931964743E+00	6,7267529501741E-01	5,1610742005824E+00	6,7352680129722E-01	5,6092538031475E+00
2,4979585240017E+01	5,5019155393946E+00	4,0720893191552E-01	1,0209647326121E+00	6,7650584671089E-01	5,0564629375111E+00	6,8023919237204E-01	5,5432019212714E+00
2,5779694041211E+01	5,3713944101392E+00	4,2223587494602E-01	1,0276531255335E+00	6,7964366109226E-01	4,9493674751026E+00	6,8617244305821E-01	5,4730939761195E+00
2,6599195732210E+01	5,2400180980893E+00	4,3702574569368E-01	1,0336784356200E+00	6,8211626667451E-01	4,8402474731918E+00	6,9135210048766E-01	5,3993225320153E+00
2,7439127235334E+01	5,1082362174526E+00	4,5153817809149E-01	1,0390583247296E+00	6,8394901149429E-01	4,7295233753520E+00	6,9580267482384E-01	5,3222501566728E+00
2,8300592084613E+01	4,9764552090063E+00	4,6573239723314E-01	1,0438075110771E+00	6,8516511762393E-01	4,6175782942922E+00	6,9954749785698E-01	5,2422087690964E+00
2,9184764866574E+01	4,8450374679073E+00	4,7956708309324E-01	1,0479364609486E+00	6,8578568117137E-01	4,5047614055718E+00	7,0260867586913E-01	5,1595051824326E+00
3,0092884559061E+01	4,7143043963581E+00	4,9300067034283E-01	1,0514500804158E+00	6,8582934520874E-01	4,3913849309655E+00	7,0500657114994E-01	5,0744188216193E+00
3,1026274514758E+01	4,5845324787502E+00	5,0599140286127E-01	1,0543476063118E+00	6,8531246330811E-01	4,2777248926219E+00	7,0675984913158E-01	4,9872053099370E+00
3,1986333579620E+01	4,4559585148071E+00	5,1849768806365E-01	1,0566228242794E+00	6,8424904502952E-01	4,1640229984606E+00	7,0788561979356E-01	4,8980961429584E+00
