-1,4900787777452E+02	-1,0582371945005E+02
-1,4900235344319E+02	-1,0581979537248E+02
-1,4895817655568E+02	-1,0578840906075E+02
-1,4886983166221E+02	-1,0572566167252E+02
-1,4873738981528E+02	-1,0563158475182E+02
-1,4856093094894E+02	-1,0550623507790E+02
-1,4834054387882E+02	-1,0534968835645E+02
-1,4807636182833E+02	-1,0516203921955E+02
-1,4776855354714E+02	-1,0494339491693E+02
-1,4741729666649E+02	-1,0469388793350E+02
-1,4702279546230E+02	-1,0441366337182E+02
-1,4658528085517E+02	-1,0410289156966E+02
-1,4610502817350E+02	-1,0376175548241E+02
-1,4558230386415E+02	-1,0339045068305E+02
-1,4501742766333E+02	-1,0298921059744E+02
-1,4441073707040E+02	-1,0255826234259E+02
-1,4376257846624E+02	-1,0209786457958E+02
-1,4307335152113E+02	-1,0160829489587E+02
-1,4234346478691E+02	-1,0108984349657E+02
-1,4157333569698E+02	-1,0054280689557E+02
-1,4076343497410E+02	-9,9967525768418E+01
-1,3991423334103E+02	-9,9364328173045E+01
-1,3902624592835E+02	-9,8733580020222E+01
-1,3809998786664E+02	-9,8075647220717E+01
-1,3713600981271E+02	-9,7390927229333E+01
-1,3613489794963E+02	-9,6679830118485E+01
-1,3509722957891E+02	-9,5942765960587E+01
-1,3402362640987E+02	-9,5180182680891E+01
-1,3291471903337E+02	-9,4392528204651E+01
-1,3177118244810E+02	-9,3580269383538E+01
-1,3059367388962E+02	-9,2743885686837E+01
-1,2938290388286E+02	-9,1883881819059E+01
-1,2813958295275E+02	-9,1000762484713E+01
-1,2686445715046E+02	-9,0095045005923E+01
-1,2555827252718E+02	-8,9167278248843E+01
-1,2422181954189E+02	-8,8218011079628E+01
-1,2285587089044E+02	-8,7247798673240E+01
-1,2146125255808E+02	-8,6257221439865E+01
-1,2003879053002E+02	-8,5246872407303E+01
-1,1858931079151E+02	-8,4217338294546E+01
-1,1711370149870E+02	-8,3169243673427E+01
-1,1561280639994E+02	-8,2103200498163E+01
-1,1408754029610E+02	-8,1019845958200E+01
-1,1253880022488E+02	-7,9919823551787E+01
-1,1096749210557E+02	-7,8803776777174E+01
-1,0937456626528E+02	-7,7672380676646E+01
-1,0776096414952E+02	-7,6526297674870E+01
-1,0612763608540E+02	-7,5366209122936E+01
-1,0447555016313E+02	-7,4192808989545E+01
-1,0280569223606E+02	-7,3006784934593E+01
-1,0111904815751E+02	-7,1808846698796E+01
-9,9416621543958E+01	-7,0599700868470E+01
-9,7699416011865E+01	-6,9380069801945E+01
-9,5968452940818E+01	-6,8150669548743E+01
-9,4224771473525E+01	-6,6912235084809E+01
-9,2469384108013E+01	-6,5665501386086E+01
-9,0703347750115E+01	-6,4411203428515E+01
-8,8927692660978E+01	-6,3150088805654E+01
-8,7143493509559E+01	-6,1882905111057E+01
-8,5351798320130E+01	-6,0610403092685E+01
-8,3553672880086E+01	-5,9333336652898E+01
-8,1750174095259E+01	-5,8052466002865E+01
-7,9942376634607E+01	-5,6768548199352E+01
-7,8131355167086E+01	-5,5482346607930E+01
-7,6318184361651E+01	-5,4194624594171E+01
-7,4503938887260E+01	-5,2906142369244E+01
-7,2689693412869E+01	-5,1617669607526E+01
-7,0876522607435E+01	-5,0329966520186E+01
-6,9065501139913E+01	-4,9043796472797E+01
-6,7257703679261E+01	-4,7759925985331E+01
-6,5454209335215E+01	-4,6479112114556E+01
-6,3656079454390E+01	-4,5202116648841E+01
-6,1864379824180E+01	-4,3929696644951E+01
-6,0080180672762E+01	-4,2662607582450E+01
-5,8304534465186E+01	-4,1401598632095E+01
-5,6538493666507E+01	-4,0147420541846E+01
-5,4783110741776E+01	-3,8900814596451E+01
-5,3039420392922E+01	-3,7662522080661E+01
-5,1308461762655E+01	-3,6433276393216E+01
-4,9591260671343E+01	-3,5213804624051E+01
-4,7888829617011E+01	-3,4004832285901E+01
-4,6202185538465E+01	-3,2807076216889E+01
-4,4532327611387E+01	-3,1621246157732E+01
-4,2880241689117E+01	-3,0448043963142E+01
-4,1246913624997E+01	-2,9288167544822E+01
-3,9633307068461E+01	-2,8142302985467E+01
-3,8040381228166E+01	-2,7011130058964E+01
-3,6469079770034E+01	-2,5895319470290E+01
-3,4920337478425E+01	-2,4795533249816E+01
-3,3395069154187E+01	-2,3712423176100E+01
-3,1894180716605E+01	-2,2646631170190E+01
-3,0418562542233E+01	-2,1598789689927E+01
-2,8969089464890E+01	-2,0569519561287E+01
-2,7546622996053E+01	-1,9559431112000E+01
-2,6152002443297E+01	-1,8569123136510E+01
-2,4786058232632E+01	-1,7599182895972E+01
-2,3449600806557E+01	-1,6650185231080E+01
-2,2143420624057E+01	-1,5722692907078E+01
-2,0868294821773E+01	-1,4817255381570E+01
-1,9624976112053E+01	-1,3934409691701E+01
-1,8414206105293E+01	-1,3074679468400E+01
-1,7236699767204E+01	-1,2238573359179E+01
-1,6093155410567E+01	-1,1426587393942E+01
-1,4984253585043E+01	-1,0639203407776E+01
-1,3910649305801E+01	-9,8768874637501E+00
