8,0593886306684D+00 4,7106463950791D-03 7,4041709518806D-03 -9,4375390887598D-04 5,7751446945008D-03 5,8266785456306D-05 -4,4358303619602D-04 -1,5386450518655D-02
8,5864454146615D+00 4,2743009030990D-03 7,5650697030789D-03 -8,8450414661703D-04 5,9436820372998D-03 1,3194107986799D-04 -3,5413087933325D-04 -1,5437654470393D-02
9,1179126204218D+00 3,8472048176160D-03 7,6654853720812D-03 -7,9368520920108D-04 6,1290322197793D-03 1,8026090677299D-04 -3,9086204543526D-04 -1,5409713501921D-02
9,6541006376973D+00 3,4401991576401D-03 7,7077156438142D-03 -6,7784039055763D-04 6,3249618959454D-03 1,9932503734508D-04 -4,0225970485428D-04 -1,5319778351452D-02
1,0195329295638D+01 3,0605020449610D-03 7,6954413080990D-03 -5,4430612748783D-04 6,5258698016499D-03 1,8949974206061D-04 -4,6590742354211D-04 -1,5184784987481D-02
1,0741927307537D+01 2,7123436705599D-03 7,6333793697544D-03 -4,0049233451098D-04 6,7270670830454D-03 1,5412637845953D-04 -5,0006647730866D-04 -1,5016988195298D-02
1,1294236712901D+01 2,3975952228616D-03 7,5269128842644D-03 -2,5332646634869D-04 6,9248471979340D-03 9,8427421196706D-05 -5,4722625756992D-04 -1,4827121986904D-02
1,1852608435382D+01 2,1163651144786D-03 7,3817824273178D-03 -1,0886583196310D-04 7,1164315453440D-03 2,8457465373540D-05 -5,6627148638948D-04 -1,4622513116861D-02
1,2417408945879D+01 1,8675143715213D-03 7,2038154075071D-03 2,7921996851232D-05 7,2998425634669D-03 -4,9647495308664D-05 -5,8286779633011D-04 -1,4409059867371D-02
1,2989016930992D+01 1,6490821041721D-03 6,9987189106419D-03 1,5324309144267D-04 7,4737423588923D-03 -1,3023172974250D-04 -5,7758922263695D-04 -1,4190521562311D-02
1,3567824403532D+01 1,4586222584252D-03 6,7719183796454D-03 2,6445415123367D-04 7,6372650179536D-03 -2,0850004055928D-04 -5,6736822030991D-04 -1,3969775460240D-02
1,4154241144598D+01 1,2934574650761D-03 6,5284478831254D-03 3,5996600721035D-04 7,7898652750879D-03 -2,8074005353815D-04 -5,4292702883581D-04 -1,3748610262480D-02
1,4748693593055D+01 1,1508606967788D-03 6,2728844477874D-03 4,3910330601142D-04 7,9312019971235D-03 -3,4437230834833D-04 -5,1553097426191D-04 -1,3528436931486D-02
1,5351623735022D+01 1,0281816844990D-03 6,0093078769816D-03 5,0194199377325D-04 8,0610524142404D-03 -3,9788934942971D-04 -4,8032228521239D-04 -1,3310172538975D-02
1,5963495766972D+01 9,2292883965605D-04 5,7412940540575D-03 5,4914445849533D-04 8,1792565986124D-03 -4,4067997778338D-04 -4,4419900461782D-04 -1,3094560644581D-02
1,6584792764185D+01 8,3281262007135D-04 5,4719234546841D-03 5,8180191173814D-04 8,2856912510204D-03 -4,7281338152429D-04 -4,0455208407674D-04 -1,2882045316779D-02
1,7216021122813D+01 7,5576628424138D-04 5,2038073787336D-03 6,0129445393038D-04 8,3802679252541D-03 -4,9479422951312D-04 -3,6549315680821D-04 -1,2672857342077D-02
1,7857708338852D+01 6,8994696423222D-04 4,9391199320654D-03 6,0917135426764D-04 8,4629113691992D-03 -5,0742000045380D-04 -3,2588975283320D-04 -1,2466976336935D-02
1,8510409671241D+01 6,3372644856967D-04 4,6796424727555D-03 6,0705332598135D-04 8,5335296288846D-03 -5,1171104138652D-04 -2,8826632114445D-04 -1,2264291483940D-02
1,9174705920833D+01 5,8567657701757D-04 4,4268015276237D-03 5,9655671501935D-04 8,5920061504592D-03 -5,0880850755866D-04 -2,5178380574975D-04 -1,2064599977043D-02
1,9851208982982D+01 5,4455279971201D-04 4,1817127408141D-03 5,7923623336230D-04 8,6382171039311D-03 -4,9984702392665D-04 -2,1815992107105D-04 -1,1867605563291D-02
2,0540558515986D+01 5,0927605672408D-04 3,9452164915328D-03 5,5654442272287D-04 8,6720153731175D-03 -4,8590569324195D-04 -1,8634585672019D-04 -1,1672955342572D-02
2,1243427493682D+01 4,7891578239717D-04 3,7179186929921D-03 5,2980497419444D-04 8,6931949631551D-03 -4,6802858117651D-04 -1,5768281975911D-04 -1,1480334619172D-02
2,1960528868550D+01 4,5267444797312D-04 3,5002269933609D-03 5,0019656962088D-04 8,7014902133475D-03 -4,4718524185997D-04 -1,3067490490607D-04 -1,1289433747688D-02
2,2692611129642D+01 4,2987281854261D-04 3,2923850573258D-03 4,6874640290609D-04 8,6966354460472D-03 -4,2419525896066D-04 -1,0627270601171D-04 -1,1099856573300D-02
2,3440460523619D+01 4,0994059760874D-04 3,0944998177348D-03 4,3633048992525D-04 8,6784239661105D-03 -3,9974137510256D-04 -8,3202872073299D-05 -1,0911126640110D-02
2,4204912159928D+01 3,9240300881948D-04 2,9065653880190D-03 4,0368037281948D-04 8,6467456217995D-03 -3,7447392435333D-04 -6,2418432794150D-05 -1,0722801718557D-02
2,4986845568730D+01 3,7686707379121D-04 2,7284803214224D-03 3,7139291462928D-04 8,6016424087755D-03 -3,4895425429281D-04 -4,2719327707255D-05 -1,0534409545258D-02
2,5787186921940D+01 3,6300762362173D-04 2,5600627421182D-03 3,3994407336643D-04 8,5433149230647D-03 -3,2347334552242D-04 -2,5406893991987D-05 -1,0345252190329D-02
2,6606926801508D+01 3,5055407592827D-04 2,4010650026681D-03 3,0970217701246D-04 8,4720127400932D-03 -2,9813139724617D-04 -1,0307708071036D-05 -1,0154519115815D-02
2,7447102431135D+01 3,3927801518867D-04 2,2511868730662D-03 2,8094259059768D-04 8,3879065843013D-03 -2,7311045976271D-04 1,9389101177243D-06 -9,9616322697881D-03
2,8308817665596D+01 3,2898101617157D-04 2,1100925468083D-03 2,5385996517219D-04 8,2910907615865D-03 -2,4867881817187D-04 1,2206549979443D-05 -9,7662559725299D-03
2,9193247432809D+01 3,1949087649437D-04 1,9774217914205D-03 2,2857911181652D-04 8,1816941744739D-03 -2,2501598811921D-04 2,0696567493520D-05 -9,5680713358138D-03
3,0101631070732D+01 3,1066101517379D-04 1,8527992506631D-03 2,0516473098356D-04 8,0599200378917D-03 -2,0226326345812D-04 2,8015081952658D-05 -9,3667848194885D-03
3,1035292316677D+01 3,0236806991072D-04 1,7358366442098D-03 1,8363079295155D-04 7,9259631633981D-03 -1,8070779437882D-04 3,5009123307551D-05 -9,1623339755031D-03
3,1995630423178D+01 2,9450930618387D-04 1,6261377257442D-03 1,6394948490865D-04 7,7801051592348D-03 -1,6056386906228D-04 4,2419617439059D-05 -8,9546375055881D-03
3,2984135705230D+01 2,8700620574845D-04 1,5233051465459D-03 1,4606082618492D-04 7,6230241663389D-03 -1,4152847224768D-04 4,9432911383494D-05 -8,7429653336982D-03
3,4002398424441D+01 2,7980520156592D-04 1,4269425192741D-03 1,2988239241143D-04 7,4556931724808D-03 -1,2309758990709D-04 5,4433536208453D-05 -8,5263351897366D-03
3,5052106567990D+01 2,7286697787739D-04 1,3366547789052D-03 1,1531707282111D-04 7,2789437976955D-03 -1,0530689099786D-04 5,7226800022405D-05 -8,3044467140190D-03
3,6135059174846D+01 2,6616100838722D-04 1,2520478167192D-03 1,0225726265848D-04 7,0933629663096D-03 -8,8674052382097D-05 5,8942918478701D-05 -8,0777118020513D-03
3,7253170777838D+01 2,5967039904427D-04 1,1727347595585D-03 9,0589676476401D-05 6,8996075883556D-03 -7,3305856074601D-05 6,0202302982934D-05 -7,8463957293792D-03
3,8408486950903D+01 2,5338598081776D-04 1,0983468053679D-03 8,0202533919508D-05 6,6984798381721D-03 -5,8818752481103D-05 6,0458355205479D-05 -7,6104812970547D-03
3,9603186530125D+01 2,4728438449440D-04 1,0285439374265D-03 7,0989387746443D-05 6,4906274463917D-03 -4,5243710995884D-05 6,0311009687091D-05 -7,3704127826430D-03
4,0839592718912D+01 2,4132073000493D-04 9,6301895728845D-04 6,2845159712627D-05 6,2765980286501D-03 -3,2776555522081D-05 6,0592540480324D-05 -7,1265988005539D-03
4,2120184193178D+01 2,3545322065417D-04 9,0149208508264D-04 5,5662153240077D-05 6,0571915358145D-03 -2,1315705055411D-05 6,0799612108411D-05 -6,8789455285956D-03
4,3447599543408D+01 2,2966896136217D-04 8,4369712143887D-04 4,9336059127865D-05 5,8335980180810D-03 -1,0742028428942D-05 6,0226541889414D-05 -6,6274455038827D-03
4,4824655042951D+01 2,2397342925699D-04 7,8936856353551D-04 4,3776775228681D-05 5,6069852082993D-03 -1,1102722332538D-06 5,8598649300168D-05 -6,3726212784950D-03
4,6254362416302D+01 2,1835790272542D-04 7,3824517422998D-04 3,8910633918506D-05 5,3781774249379D-03 7,4241147210010D-06 5,6574057988581D-05 -6,1152951208439D-03
4,7739919954960D+01 2,1278186724188D-04 6,9008327873604D-04 3,4674310209374D-05 5,1479858167357D-03 1,5117262163647D-05 5,3582356155445D-05 -5,8556579564091D-03
4,9284730285715D+01 2,0716676319154D-04 6,4466385101831D-04 3,1006082954185D-05 4,9168702383022D-03 2,1722982991447D-05 5,0248063976508D-05 -5,5943948909192D-03
5,0892427023076D+01 2,0141758519259D-04 6,0178570458705D-04 2,7836117267037D-05 4,6851097065222D-03 2,6908950463530D-05 4,8060225748303D-05 -5,3325222492458D-03
5,2566857000985D+01 1,9547265491470D-04 5,6124795552259D-04 2,5088358491607D-05 4,4533837035663D-03 3,1222971303407D-05 4,5735721853540D-05 -5,0701898037748D-03
5,4312111367318D+01 1,8931166532560D-04 5,2285398411526D-04 2,2693578747422D-05 4,2224368620893D-03 3,4725419824955D-05 4,3632958931565D-05 -4,8082610189019D-03
5,6132512257671D+01 1,8293092531370D-04 4,8643342042490D-04 2,0591518918610D-05 3,9931993923438D-03 3,7444537501877D-05 4,1887137284226D-05 -4,5477091577935D-03
5,8032635005717D+01 1,7634748002754D-04 4,5185091056900D-04 1,8725635077839D-05 3,7666355375952D-03 3,9593128899826D-05 4,0050557914602D-05 -4,2895318452182D-03
6,0017285932848D+01 1,6960906952725D-04 4,1898584521824D-04 1,7055828400379D-05 3,5436823986052D-03 4,1446604271402D-05 3,8163979070937D-05 -4,0347169698821D-03
6,2091511232318D+01 1,6274877876828D-04 3,8769821317269D-04 1,5574267802976D-05 3,3250546580450D-03 4,3482102281880D-05 3,4786625640222D-05 -3,7836250448973D-03
6,4260588085101D+01 1,5573419092634D-04 3,5783327241322D-04 1,4288890293267D-05 3,1108426860434D-03 4,5464476659649D-05 3,1589545127682D-05 -3,5374521048426D-03
6,6529984681246D+01 1,4851096017773D-04 3,2926277663847D-04 1,3183067219800D-05 2,9013722138313D-03 4,6882312022421D-05 2,9322863666790D-05 -3,2970972343790D-03
6,8905338009522D+01 1,4107412335613D-04 3,0191606759421D-04 1,2221230217623D-05 2,6975313924347D-03 4,7735984561943D-05 2,7650446828288D-05 -3,0633592195637D-03
7,1392427204985D+01 1,3343121339494D-04 2,7576948511093D-04 1,1382991955628D-05 2,5000256684457D-03 4,8682488192123D-05 2,5680722131443D-05 -2,8367950639851D-03
7,3997071381335D+01 1,2555985021798D-04 2,5079704777557D-04 1,0664476238541D-05 2,3091736145514D-03 4,9775978207697D-05 2,2865648845798D-05 -2,6177115715716D-03
7,6725102978487D+01 1,1742630880997D-04 2,2697317904008D-04 1,0054647881677D-05 2,1248455548456D-03 5,0616276580551D-05 2,1242670262413D-05 -2,4073952214950D-03
7,9582207847994D+01 1,0904802866895D-04 2,0427647740651D-04 9,5219793257607D-06 1,9474558564069D-03 5,1820448184511D-05 1,9903316609110D-05 -2,2062279290498D-03
8,2573863064051D+01 1,0049671301846D-04 1,8267720639447D-04 9,0552329844406D-06 1,7776162998235D-03 5,3651816351149D-05 1,7993950407557D-05 -2,0143601743090D-03
8,5705141472340D+01 9,1828986803117D-05 1,6216606895314D-04 8,6692027298330D-06 1,6157021339149D-03 5,5457750772319D-05 1,6486198948626D-05 -1,8321378234008D-03
8,8980520680960D+01 8,3082280692089D-05 1,4276116242270D-04 8,3658444865582D-06 1,4622724095001D-03 5,6717354840432D-05 1,5134266043645D-05 -1,6599950318159D-03
9,2403705377566D+01 7,4306434757407D-05 1,2448127436052D-04 8,1258470520519D-06 1,3179569682679D-03 5,7941033733431D-05 1,4385119008776D-05 -1,4986320776717D-03
9,5977378573358D+01 6,5590250270217D-05 1,0732275440925D-04 7,9271739588646D-06 1,1834618246630D-03 5,9196976342170D-05 1,2928750123553D-05 -1,3480465752038D-03
9,9702890658082D+01 5,7041724772947D-05 9,1270444041372D-05 7,7695062790429D-06 1,0591839584586D-03 6,0294544162588D-05 1,2112483266514D-05 -1,2086533900606D-03
1,0358003729645D+02 4,8734783772855D-05 7,6351040108110D-05 7,6692084363608D-06 9,4528957670102D-04 6,1342738198730D-05 1,0781630581899D-05 -1,0805659291462D-03
1,0760673959898D+02 4,0723034403898D-05 6,2608769406221D-05 7,6185341396130D-06 8,4174817638621D-04 6,2265980269276D-05 1,0362620379252D-05 -9,6400585945179D-04
1,1177875982944D+02 3,3110263423522D-05 5,0063896504791D-05 7,5923874588931D-06 7,4869613747054D-04 6,2949755655142D-05 9,2914807153114D-06 -8,5858012496749D-04
1,1608948818540D+02 2,6018901626923D-05 3,8753654283102D-05 7,5878410361397D-06 6,6587679908443D-04 6,3633526813591D-05 9,2891485479927D-06 -7,6485779749619D-04
1,2052972957880D+02 1,9562215403347D-05 2,8741008326519D-05 7,6044244479106D-06 5,9359992478473D-04 6,4702821464703D-05 8,5510548695763D-06 -6,8267778165392D-04
1,2508760591037D+02 1,3862948378864D-05 2,0099916271224D-05 7,6413523192195D-06 5,3227130877200D-04 6,5737274663588D-05 8,2199059691965D-06 -6,1259840526225D-04
1,2974859160622D+02 9,0200429548604D-06 1,2920871699324D-05 7,6954498186804D-06 4,8216873052106D-04 6,6479737331140D-05 7,6220636573095D-06 -5,5494491233132D-04
1,3449562022755D+02 5,1314980717140D-06 7,2891656211983D-06 7,7269705078188D-06 4,4310773118814D-04 6,7065620198703D-05 7,6692684801551D-06 -5,0992123477724D-04
1,3930937764735D+02 2,2954267182836D-06 3,2521209131012D-06 7,7430991415110D-06 4,1524569703561D-04 6,7494522521499D-05 7,5025656749030D-06 -4,7751090546504D-04
1,4416871960516D+02 5,7055160859945D-07 8,2184268056805D-07 7,7731509404551D-06 3,9853474834819D-04 6,7767841569171D-05 7,4497174435548D-06 -4,5791100997147D-04
1,4905118698735D+02 9,6665859668101D-11 2,5974772980198D-11 7,7798116581491D-06 3,9290095835392D-04 6,7927168924728D-05 7,3108305118397D-06 -4,5117366250314D-04
