0,0000000000000E+00	1,6819756686863E-10	0,0000000000000E+00	1,3859620781567E-10	0,0000000000000E+00	1,7916752669243E-07	0,0000000000000E+00	1,0966433243487E+00
4,9320378887642E-01	3,1263681709555E-02	2,0022635658977E-06	7,3396964477694E-03	6,3971385253989E-05	1,4888502447962E-01	1,8398767628311E-04	1,1984309616900E+00
9,8665624894687E-01	1,2472540084764E-01	4,4133183802962E-05	2,6309646289025E-02	6,4944237362136E-04	3,2278882684878E-01	1,0612161278742E-03	1,3137367807121E+00
1,4805705269491E+00	2,7978054921428E-01	2,0465290652033E-04	5,3247288743103E-02	2,2719873479397E-03	5,2283969592977E-01	2,8174643563564E-03	1,4439178403240E+00
1,9752130563051E+00	4,9493600763601E-01	5,8320937471189E-04	8,5427336410725E-02	5,4854305841251E-03	7,4963173070423E-01	5,7938879573180E-03	1,5903833627088E+00
2,4707969837529E+00	7,6707013698569E-01	1,2729097611312E-03	1,2083054142098E-01	1,0758851513794E-02	1,0027208640841E+00	1,0274416946700E-02	1,7537628064092E+00
2,9675887427144E+00	1,0910510780062E+00	2,3598685466464E-03	1,5798146527506E-01	1,8478340880684E-02	1,2805610917035E+00	1,6528956141609E-02	1,9341144380467E+00
3,4658192421556E+00	1,4597252208799E+00	3,9144533213464E-03	1,9582918966169E-01	2,8894546269518E-02	1,5804185880201E+00	2,4762447892995E-02	2,1307528924179E+00
3,9657371532705E+00	1,8642600379057E+00	5,9933555806380E-03	2,3365176789708E-01	4,2120188369867E-02	1,8984730149336E+00	3,5106453433970E-02	2,3422433132816E+00
4,4675911472531E+00	2,2947185333539E+00	8,6392907730605E-03	2,7097699751176E-01	5,8129887627862E-02	2,2300897033311E+00	4,7615459704392E-02	2,5665351387290E+00
4,9716298952974E+00	2,7407216844068E+00	1,1883249911542E-02	3,0751709477479E-01	7,6777919030414E-02	2,5700997000623E+00	6,2265166883164E-02	2,8010512914321E+00
5,4781198308256E+00	3,1920902200045E+00	1,5746177474192E-02	3,4311518586455E-01	9,7821492739152E-02	2,9131511218640E+00	7,8963921520286E-02	3,0428864153601E+00
5,9873096250317E+00	3,6393716950780E+00	2,0240895272279E-02	3,7770306951230E-01	1,2094757665175E-01	3,2539940063700E+00	9,7561594581733E-02	3,2889531933576E+00
6,4994834735659E+00	4,0742232027052E+00	2,5373688139944E-02	4,1126864285500E-01	1,4579921126996E-01	3,5877357737315E+00	1,1786431146821E-01	3,5361527525983E+00
7,0149255720787E+00	4,4896383845689E+00	3,1145648128879E-02	4,4383177748534E-01	1,7199910210492E-01	3,9100156790212E+00	1,3964679473467E-01	3,7814981963329E+00
7,5338668295359E+00	4,8800383659819E+00	3,7553739301310E-02	4,7542728276390E-01	1,9916932090302E-01	4,2171174715615E+00	1,6266531614524E-01	4,0222233248473E+00
8,0566447282722E+00	5,2412492947174E+00	4,4591584824980E-02	5,0609348442366E-01	2,2694664547954E-01	4,5060208263566E+00	1,8666841744216E-01	4,2558496909042E+00
8,5835257017098E+00	5,5704079168706E+00	5,2250056442546E-02	5,3586494649689E-01	2,5499369489790E-01	4,7744020976671E+00	2,1140619461431E-01	4,4802334734498E+00
9,1148117077271E+00	5,8658106726927E+00	6,0517668019068E-02	5,6476870961452E-01	2,8300626206008E-01	5,0206004081749E+00	2,3663743330187E-01	4,6935830552532E+00
9,6508047042026E+00	6,1267427300206E+00	6,9380875387715E-02	5,9282276451893E-01	3,1071737525299E-01	5,2435566094817E+00	2,6213510753241E-01	4,8944570698362E+00
1,0191859935699E+01	6,3532991672019E+00	7,8824243309306E-02	6,2003577947687E-01	3,3789887915311E-01	5,4427409389944E+00	2,8769007694380E-01	5,0817497534391E+00
1,0738261597867E+01	6,5462148788032E+00	8,8830571543800E-02	6,4640862676676E-01	3,6436086239377E-01	5,6180723874974E+00	3,1311335928109E-01	5,2546662061206E+00
1,1290382697497E+01	6,7067088739124E+00	9,9380997070423E-02	6,7193541850930E-01	3,8994974945613E-01	5,7698403274452E+00	3,3823737850363E-01	5,4126895150606E+00
1,1848560716925E+01	6,8363490729849E+00	1,1045506223442E-01	6,9660590543307E-01	4,1454562931652E-01	5,8986291555530E+00	3,6291596478508E-01	5,5555465758155E+00
1,2413168662940E+01	6,9369367309521E+00	1,2203079652316E-01	7,2040689432701E-01	4,3805857552186E-01	6,0052523550625E+00	3,8702397772634E-01	5,6831752156219E+00
1,2984579542335E+01	7,0104157202670E+00	1,3408475745417E-01	7,4332410163204E-01	4,6042518433468E-01	6,0906910794529E+00	4,1045622309279E-01	5,7956890381158E+00
