0,0000000000000E+00	-1,4710645614377E-04	-0,0000000000000E+00	-0,0000000000000E+00	-1,1569701776375E-05	-2,9147047762296E-03	-3,0733809341497E-03
4,9337737941689E-01	6,9141874171606E-04	-1,4382982857121E-06	2,6014654646669E-03	-6,0960439748152E-06	-2,9297763121470E-03	3,5557355197543E-04
9,8699234025311E-01	1,5880158720717E-03	-3,1671954202156E-05	2,3331355027409E-03	-8,7615529223030E-05	-3,8567072839257E-03	-5,4843392538387E-05
1,4810829844832E+00	2,6121660225664E-03	-1,4658202938824E-04	3,5029458886448E-03	-3,0334582317698E-04	-5,6235539407251E-03	4,1630117920877E-05
1,9758881081555E+00	3,7876033183336E-03	-4,1633831588340E-04	4,1086809339788E-03	-7,1779710673547E-04	-6,8018226822309E-03	-3,9673852537372E-05
2,4716479995765E+00	4,8854418520323E-03	-9,0416663029071E-04	5,6145551015647E-03	-1,3514927981227E-03	-8,1770003485383E-03	6,7337176645416E-05
2,9686044740151E+00	5,9255674258265E-03	-1,6646133345628E-03	6,8362848082505E-03	-2,1964629361115E-03	-8,9539613396101E-03	-5,3185376207453E-05
3,4670018454053E+00	6,7977167019968E-03	-2,7359189920676E-03	8,7312394265345E-03	-3,2029389796441E-03	-9,5098163298429E-03	8,0281826976761E-05
3,9670869263462E+00	7,4889889234932E-03	-4,1405009166189E-03	1,0447423038080E-02	-4,2981774542126E-03	-9,5349224631318E-03	-3,7188872390516E-05
4,4691093057317E+00	7,9783980945299E-03	-5,8844213652610E-03	1,2611163666776E-02	-5,3915374540878E-03	-9,2354570007438E-03	7,8145941213477E-05
4,9733227368979E+00	8,2698627607152E-03	-7,9589554811519E-03	1,4619124504157E-02	-6,3908648493519E-03	-8,5467179934149E-03	-7,5510590465278E-06
5,4799848599932E+00	8,3798697617561E-03	-1,0342749617392E-02	1,6868842956975E-02	-7,2105713350476E-03	-7,6177231670718E-03	7,7668599220438E-05
5,9893572019789E+00	8,3309178898763E-03	-1,3004193516975E-02	1,8951917870959E-02	-7,7802795030306E-03	-6,4741315080074E-03	2,4231232822316E-05
6,5017079529233E+00	8,1513447704046E-03	-1,5904143458211E-02	2,1115328115241E-02	-8,0485468137211E-03	-5,2294523807170E-03	8,4530232996233E-05
7,0173097449665E+00	7,8692729459429E-03	-1,8998381840810E-02	2,3096853479677E-02	-7,9845722553208E-03	-3,9279965713930E-03	5,5175758096062E-05
