-5,6554926607447D+01 3,2628957080759D-05
-5,8321480706752D+01 2,8945340119400D-05
-6,0097643006769D+01 2,5724371562211D-05
-6,1882360736547D+01 2,2903563247128D-05
-6,3674581125133D+01 2,0429363315829D-05
-6,5473233633291D+01 1,8255750811845D-05
-6,7277252163853D+01 1,6343204075278D-05
-6,9085575061725D+01 1,4657591263217D-05
-7,0897122903525D+01 1,3169567511120D-05
-7,2710820707944D+01 1,1853760459368D-05
-7,4525593493673D+01 1,0688241624266D-05
-7,6340366279402D+01 9,6540976313647D-06
-7,8154064083821D+01 8,7348411193695D-06
-7,9965611925621D+01 7,9162476622154D-06
-8,1773934823493D+01 7,1859558616877D-06
-8,3577957796127D+01 6,5332726616987D-06
-8,5376605862213D+01 5,9488439858524D-06
-8,7168821808728D+01 5,4244376056028D-06
-8,8953539538506D+01 4,9532491404020D-06
-9,0729710722666D+01 4,5288021978856D-06
-9,2496260379899D+01 4,1459456228588D-06
-9,4252157949611D+01 3,7999792438791D-06
-9,5996346218778D+01 3,4865617983604D-06
-9,7727812395092D+01 3,2023641604357D-06
-9,9445517033815D+01 2,9442718166173D-06
-1,0114843845850D+02 2,7092804226328D-06
-1,0283557276097D+02 2,4952456870225D-06
-1,0450591603308D+02 2,2999087973129D-06
-1,0615848213493D+02 2,1213490070627D-06
-1,0779228492666D+02 1,9582612348003D-06
-1,0940635603666D+02 1,8086650686365D-06
-1,1099974486163D+02 1,6719422096185D-06
-1,1257150968241D+02 1,5462379899300D-06
-1,1412069989569D+02 1,4314244895988D-06
-1,1564640931888D+02 1,3256667384229D-06
-1,1714774065353D+02 1,2288037198571D-06
-1,1862377883291D+02 1,1402417569667D-06
-1,2007367986342D+02 1,0585655990648D-06
-1,2149655533076D+02 9,8411583164590D-07
-1,2289157900963D+02 9,1587963086533D-07
-1,2425792467472D+02 8,5339438908835D-07
-1,2559476610073D+02 7,9649800182012D-07
-1,2690133036721D+02 7,4433167597918D-07
-1,2817682678544D+02 6,9721721561393D-07
-1,2942050908739D+02 6,5432182391302D-07
-1,3063163100504D+02 6,1535289968653D-07
-1,3180948180696D+02 5,7994414747227D-07
-1,3295335076170D+02 5,4902982969969D-07
-1,3406258044268D+02 5,1950339209169D-07
-1,3513649565501D+02 4,9481163085697D-07
-1,3617446562455D+02 4,7224563730810D-07
-1,3717586846128D+02 4,5146499773197D-07
-1,3814012669591D+02 4,3445370279953D-07
-1,3906665397498D+02 4,1861304166874D-07
-1,3995489948164D+02 4,0490152659371D-07
-1,4080434793557D+02 3,9267079685558D-07
-1,4161448405650D+02 3,8462120069601D-07
-1,4238483698483D+02 3,7214754325766D-07
-1,4311493586099D+02 3,6909704701673D-07
-1,4380436313024D+02 3,5982207601098D-07
-1,4445271012202D+02 3,5625050915789D-07
-1,4505957704988D+02 3,5256868719890D-07
-1,4562461743224D+02 3,4688875985404D-07
-1,4614749367166D+02 3,4689626098043D-07
-1,4662788593901D+02 3,4427908362495D-07
-1,4706552770998D+02 3,4102843328240D-07
-1,4746014357614D+02 3,4150383864037D-07
-1,4781150254977D+02 3,4323911829989D-07
-1,4811940029558D+02 3,3596394186496D-07
-1,4838365913072D+02 3,4314503928716D-07
-1,4860411025645D+02 3,4404557527810D-07
-1,4878062041064D+02 3,1888141486202D-07
-1,4891310075186D+02 3,3863949630715D-07
-1,4900147132282D+02 3,9381652233677D-07
-1,4904566105037D+02 2,9757383547177D-07
-1,4905118698735D+02 2,6643886433613D-07
