0,0000000000000E+00	-1,3485515434894E-26	0,0000000000000E+00
4,9320378887642E-01	4,9250547422462E-01	3,5016953354111E-01
9,8665624894687E-01	9,8354627994093E-01	7,0029179010572E-01
1,4805705269491E+00	1,4728926328119E+00	1,0502233628652E+00
1,9752130563051E+00	1,9601355269782E+00	1,3997294428363E+00
2,4707969837529E+00	2,4445845263469E+00	1,7484586044937E+00
2,9675887427144E+00	2,9253346306363E+00	2,0959585647626E+00
3,4658192421556E+00	3,4013043542491E+00	2,4416824866147E+00
3,9657371532705E+00	3,8713029913472E+00	2,7850220729527E+00
4,4675911472531E+00	4,3340958287722E+00	3,1253185979042E+00
4,9716298952974E+00	4,7884643425875E+00	3,4618991525039E+00
5,4781198308256E+00	5,2332579579827E+00	3,7940939795848E+00
5,9873096250317E+00	5,6674355484056E+00	4,1212616881660E+00
6,4994834735659E+00	6,0900937096949E+00	4,4428018606461E+00
7,0149255720787E+00	6,5004836333535E+00	4,7581755394931E+00
7,5338668295359E+00	6,8980179470645E+00	5,0669036513454E+00
8,0566447282722E+00	7,2822698026225E+00	5,3685859178019E+00
8,5835257017098E+00	7,6529651233485E+00	5,6628898241281E+00
9,1148117077271E+00	8,0099725713333E+00	5,9495553469533E+00
9,6508047042026E+00	8,3532871301983E+00	6,2283981060692E+00
1,0191859935699E+01	8,6830164240637E+00	6,4992936054377E+00
1,0738261597867E+01	8,9993601960000E+00	6,7621803849894E+00
1,1290382697497E+01	9,3025993632022E+00	7,0170568688251E+00
1,1848560716925E+01	9,5930786876824E+00	7,2639624544252E+00
1,2413168662940E+01	9,8711912710998E+00	7,5029822403472E+00
1,2984579542335E+01	1,0137368522004E+01	7,7342422985287E+00
1,3563201886356E+01	1,0392068298940E+01	7,9578970670927E+00
1,4149408701795E+01	1,0635763965623E+01	8,1741261985498E+00
1,4743661806583E+01	1,0868938918525E+01	8,3831282562014E+00
1,5346387494196E+01	1,1092078378255E+01	8,5851270177361E+00
1,5958047582565E+01	1,1305665741286E+01	8,7803557162380E+00
1,6579139414079E+01	1,1510175283401E+01	8,9690507365894E+00
1,7210142568897E+01	1,1706071247626E+01	9,1514642226649E+00
1,7851625438320E+01	1,1893805108027E+01	9,3278483183393E+00
1,8504103126965E+01	1,2073811921426E+01	9,4984583192854E+00
1,9168161788359E+01	1,2246513063617E+01	9,6635526729747E+00
1,9844440862716E+01	1,2412310756948E+01	9,8233835232819E+00
2,0533562028022E+01	1,2571593542733E+01	9,9782030140815E+00
2,1236182486717E+01	1,2724728072636E+01	1,0128263289248E+01
2,1953048252383E+01	1,2872070053494E+01	1,0273810189060E+01
2,2684869814147E+01	1,3013956038702E+01	1,0415083250197E+01
2,3432464234503E+01	1,3150706164412E+01	1,0552318857542E+01
2,4196666338174E+01	1,3282628709884E+01	1,0685747092380E+01
2,4978328712110E+01	1,3410014625070E+01	1,0815591732401E+01
2,5778392754403E+01	1,3533143003028E+01	1,0942076555293E+01
2,6597853149830E+01	1,3652279255782E+01	1,1065406427954E+01
2,7437740107622E+01	1,3767677850533E+01	1,1185792520880E+01
2,8299172648153E+01	1,3879580485515E+01	1,1303430245572E+01
2,9183287554024E+01	1,3988219738278E+01	1,1418511861735E+01
3,0091363705662E+01	1,4093815417405E+01	1,1531226477276E+01
3,1024715507948E+01	1,4196583683205E+01	1,1641753744705E+01
3,1984728414679E+01	1,4296730663231E+01	1,1750263861137E+01
3,2972894453018E+01	1,4394455188484E+01	1,1856927023687E+01
3,3990812223499E+01	1,4489954265829E+01	1,1961910277673E+01
3,5040151375566E+01	1,4583418517647E+01	1,2065371213016E+01
3,6122741418719E+01	1,4675036742184E+01	1,2167464267839E+01
3,7240465149141E+01	1,4764992265271E+01	1,2268340728468E+01
3,8395400747525E+01	1,4853465676533E+01	1,2368142425831E+01
3,9589679681248E+01	1,4940635741459E+01	1,2467008039060E+01
4,0825664326653E+01	1,5026674841054E+01	1,2565073095486E+01
4,2105823633452E+01	1,5111753532188E+01	1,2662466818847E+01
4,3432786411412E+01	1,5196037811383E+01	1,2759308977482E+01
4,4809376854805E+01	1,5279689114820E+01	1,2855722491530E+01
4,6238596780190E+01	1,5362865230405E+01	1,2951808218541E+01
4,7723643388631E+01	1,5445719385699E+01	1,3047676471461E+01
4,9267927027933E+01	1,5528409368605E+01	1,3143421804241E+01
5,0875071192637E+01	1,5611090230824E+01	1,3239135619037E+01
5,2548930286250E+01	1,5693915199915E+01	1,3334906166205E+01
5,4293589621245E+01	1,5777039327577E+01	1,3430824847900E+01
5,6113383181289E+01	1,5860606720684E+01	1,3526964155484E+01
5,8012840334560E+01	1,5944754189557E+01	1,3623393428524E+01
5,9996827931568E+01	1,6029603951418E+01	1,3720159943997E+01
6,2070337158423E+01	1,6115272751074E+01	1,3817292068088E+01
6,4238678921338E+01	1,6201853619545E+01	1,3914786648998E+01
6,6507306224355E+01	1,6289426818888E+01	1,4012624775938E+01
6,8881849693795E+01	1,6378047073229E+01	1,4110749716535E+01
7,1368082053805E+01	1,6467739920498E+01	1,4209066916836E+01
7,3971847077445E+01	1,6558498064142E+01	1,4307453456703E+01
7,6698935251089E+01	1,6650285021409E+01	1,4405758049811E+01
7,9555083774427E+01	1,6743015057832E+01	1,4503797891850E+01
8,2545710127044E+01	1,6836547714811E+01	1,4601342901535E+01
8,5675912068418E+01	1,6930645854456E+01	1,4698109417008E+01
8,8950183442268E+01	1,7024997549231E+01	1,4793712918859E+01
9,2372201029820E+01	1,7119208785409E+01	1,4887699548114E+01
9,5944646927524E+01	1,7212812583756E+01	1,4979558713428E+01
9,9668888826948E+01	1,7305217923680E+01	1,5068691573097E+01
1,0354473134358E+02	1,7395673260478E+01	1,5154395276072E+01
1,0757004301005E+02	1,7483261052921E+01	1,5235859810155E+01
1,1174064970273E+02	1,7566906883946E+01	1,5312193216390E+01
1,1604990834831E+02	1,7645388581340E+01	1,5382500384022E+01
1,2048863587483E+02	1,7717365403945E+01	1,5445898809491E+01
1,2504494935166E+02	1,7781449183025E+01	1,5501540659017E+01
1,2970435480064E+02	1,7836233508468E+01	1,5548609616807E+01
1,3444976495830E+02	1,7880403177041E+01	1,5586301974260E+01
1,3926189004486E+02	1,7912829047553E+01	1,5613886514141E+01
1,4411957524661E+02	1,7932642830490E+01	1,5630767546545E+01
1,4900036910718E+02	1,7939293636289E+01	1,5636541641273E+01
