0,0000000000000E+000	-3,7071508437761E-026	0,0000000000000E+000
4,9364879134138E-001	4,9295235989151E-001	3,5045795467419E-001
9,8754647824507E-001	9,8443829615097E-001	7,0074945024147E-001
1,4819063997645E+000	1,4742179800571E+000	1,0506417595145E+000
1,9769952297164E+000	1,9618634104606E+000	1,3998414095654E+000
2,4730263071542E+000	2,4466568667380E+000	1,7479539475343E+000
2,9702663058947E+000	2,9276599926768E+000	2,0945005076491E+000
3,4689463432457E+000	3,4037521827392E+000	2,4389209668488E+000
3,9693153147696E+000	3,8737039374158E+000	2,7805952452375E+000
4,4716221160286E+000	4,3362413339242E+000	3,1188685510676E+000
4,9761156425851E+000	4,7901123194011E+000	3,4530742590059E+000
5,4830625682558E+000	5,2341391075830E+000	3,7825567883990E+000
5,9927117886031E+000	5,6672623742677E+000	4,1066929037283E+000
6,5053477556982E+000	6,0885681390899E+000	4,4249074927239E+000
7,0212549216122E+000	6,4973069017003E+000	4,7366853999508E+000
7,5406644036531E+000	6,8928981979982E+000	5,0415801047714E+000
8,0639139886555E+000	7,2749296888858E+000	5,3392176658745E+000
8,5912703504360E+000	7,6431475921778E+000	5,6292951434637E+000
9,1230357193203E+000	7,9974430139025E+000	5,9115853326916E+000
9,6595123256342E+000	8,3378391908488E+000	6,1859280856971E+000
1,0201055734467E+001	8,6644700762707E+000	6,4522259726238E+000
1,0747950397889E+001	8,9775653043177E+000	6,7104434927143E+000
1,1300569659244E+001	9,2774337875960E+000	6,9605964240830E+000
1,1859251305367E+001	9,5644445809889E+000	7,2027470902818E+000
1,2424368679602E+001	9,8390186804372E+000	7,4369996268656E+000
1,2996295125291E+001	1,0101608975514E+001	7,6634924867884E+000
1,3575439542287E+001	1,0352696604437E+001	7,8823941014213E+000
1,4162175273934E+001	1,0592774551632E+001	8,0938973582129E+000
1,4756964554847E+001	1,0822344002741E+001	8,2982152617074E+000
1,5360234063134E+001	1,1041908877149E+001	8,4955769890167E+000
1,5972446033409E+001	1,1251963981774E+001	8,6862235508381E+000
1,6594098256798E+001	1,1453000478547E+001	8,8704054247376E+000
1,7225670746170E+001	1,1645494038205E+001	9,0483786106214E+000
1,7867732405669E+001	1,1829906662789E+001	9,2204034473771E+000
1,8520798804672E+001	1,2006685774391E+001	9,3867422461565E+000
1,9185456625578E+001	1,2176260570173E+001	9,5476561347529E+000
1,9862345885546E+001	1,2339042933608E+001	9,7034054520539E+000
2,0552088823482E+001	1,2495426523239E+001	9,8542471840977E+000
2,1255343234801E+001	1,2645786772675E+001	1,0000434964073E+001
2,1972855806189E+001	1,2790483624335E+001	1,0142217494509E+001
2,2705337667826E+001	1,2929858795701E+001	1,0279838941725E+001
2,3453606619415E+001	1,3064238513067E+001	1,0413538146928E+001
2,4218498238915E+001	1,3193933511531E+001	1,0543548034532E+001
2,5000865882541E+001	1,3319242679986E+001	1,0670096401063E+001
2,5801651797778E+001	1,3440448504887E+001	1,0793404140123E+001
2,6621851566876E+001	1,3557824360222E+001	1,0913686622974E+001
2,7462496328592E+001	1,3671629040031E+001	1,1031153106858E+001
2,8324706112958E+001	1,3782114048383E+001	1,1146006143318E+001
2,9209618728257E+001	1,3889520865634E+001	1,1258442662945E+001
3,0118514208811E+001	1,3994081859675E+001	1,1368653876762E+001
3,1052708145448E+001	1,4096020285927E+001	1,1476825079001E+001
3,2013587242017E+001	1,4195552109841E+001	1,1583136238778E+001
3,3002644871890E+001	1,4292886918141E+001	1,1687762887617E+001
3,4021481077969E+001	1,4388227007578E+001	1,1790875330540E+001
3,5071767016172E+001	1,4481766473683E+001	1,1892639139135E+001
3,6155333846707E+001	1,4573694855754E+001	1,1993212982065E+001
3,7274066064546E+001	1,4664192580623E+001	1,2092748575760E+001
3,8430043725460E+001	1,4753435518889E+001	1,2191389057303E+001
3,9625400219983E+001	1,4841594073671E+001	1,2289269329572E+001
4,0862500055957E+001	1,4928833180607E+001	1,2386516209161E+001
4,2143814410751E+001	1,5015316864091E+001	1,2483248944100E+001
4,3471974466023E+001	1,5101204592282E+001	1,2579579485042E+001
4,4849806964231E+001	1,5186656744586E+001	1,2675613274167E+001
4,6280316430378E+001	1,5271829144176E+001	1,2771449084936E+001
4,7766702950264E+001	1,5356873057992E+001	1,2867178072939E+001
4,9312379948744E+001	1,5441932463000E+001	1,2962883122585E+001
5,0920974189726E+001	1,5527150424922E+001	1,3058639857883E+001
5,2596343554427E+001	1,5612663630749E+001	1,3154518811933E+001
5,4342577041369E+001	1,5698603299998E+001	1,3250585661138E+001
5,6164012544639E+001	1,5785095184702E+001	1,3346897539529E+001
5,8065183519122E+001	1,5872259569415E+001	1,3443498847706E+001
6,0050961206537E+001	1,5960198513760E+001	1,3540420106459E+001
6,2126341296385E+001	1,6049006787385E+001	1,3637677537662E+001
6,4296639486748E+001	1,6138755467528E+001	1,3735268281531E+001
6,6567313701740E+001	1,6229508341453E+001	1,3833162014504E+001
6,8943999648025E+001	1,6321305504010E+001	1,3931295772042E+001
7,1432475258297E+001	1,6414157890159E+001	1,4029580013346E+001
7,4038589578271E+001	1,6508054564941E+001	1,4127907743077E+001
7,6768138318899E+001	1,6602948143532E+001	1,4226149679312E+001
7,9626863856368E+001	1,6698747501268E+001	1,4324139954622E+001
8,2620188558286E+001	1,6795308661183E+001	1,4421658661538E+001
8,5753214783680E+001	1,6892425681540E+001	1,4518416567500E+001
8,9030440430926E+001	1,6989830655830E+001	1,4614051860623E+001
9,2455545598695E+001	1,7087177310336E+001	1,4708147407007E+001
9,6031214803410E+001	1,7184033714158E+001	1,4800239921769E+001
9,9758816970664E+001	1,7279827604415E+001	1,4889801232528E+001
1,0363815653966E+002	1,7373804468900E+001	1,4976205539822E+001
1,0766710011986E+002	1,7465036658549E+001	1,5058687802329E+001
1,1184146982146E+002	1,7552423387439E+001	1,5136339989567E+001
1,1615461657731E+002	1,7634696200267E+001	1,5208171827629E+001
1,2059734902986E+002	1,7710442664763E+001	1,5273177856177E+001
1,2515777352687E+002	1,7778164691475E+001	1,5330355770492E+001
1,2982138301272E+002	1,7836349611005E+001	1,5378709379876E+001
1,3457107480661E+002	1,7883572233630E+001	1,5417312114563E+001
1,3938754172423E+002	1,7918593263940E+001	1,5445417866967E+001
1,4424960986451E+002	1,7940423088100E+001	1,5462514242824E+001
1,4913480751383E+002	1,7948380093634E+001	1,5468310135921E+001
