0,0000000000000E+000	-2,5106138680365E-028	0,0000000000000E+000	-8,9425272215854E-027	-1,2239119410515E-001
3,3101204317063E-003	3,2120238989592E-002	-1,4185475421037E-020	-1,3312632290763E-005	-1,1908141523600E-001
6,6218348219991E-003	6,4144641160965E-002	-1,5117617498504E-020	-2,6628447812982E-005	-1,1577322334051E-001
9,9367406219244E-003	9,6057854592800E-002	2,8548691276196E-020	-3,9942417060956E-005	-1,1246878653765E-001
1,3256439939141E-002	1,2783254683018E-001	-3,6729300739192E-020	-5,3241568821250E-005	-1,0917084664106E-001
1,6582544893026E-002	1,5942269563675E-001	3,3471036306346E-020	-6,6505315771792E-005	-1,0588305443525E-001
1,9916677847505E-002	1,9076803326607E-001	-5,9358480756805E-021	-7,9704899690114E-005	-1,0260988026857E-001
2,3260477930307E-002	2,2179652750492E-001	2,5675686213646E-020	-9,2801688879263E-005	-9,9356532096863E-002
2,6615601032972E-002	2,5242900848389E-001	-7,8813768764052E-021	-1,0574560292298E-004	-9,6128784120083E-002
2,9983721673489E-002	2,8258341550827E-001	3,7534147475206E-020	-1,1847486166516E-004	-9,2932738363743E-002
3,3366542309523E-002	3,1217885017395E-001	1,6613757167005E-019	-1,3091776054353E-004	-8,9774623513222E-002
3,6765791475773E-002	3,4113916754723E-001	7,2580135667853E-020	-1,4299666509032E-004	-8,6660556495190E-002
4,0183223783970E-002	3,6939573287964E-001	-2,1726395097073E-019	-1,5463351155631E-004	-8,3596386015415E-002
4,3620638549328E-002	3,9688909053802E-001	2,0334084690024E-019	-1,6575559857301E-004	-8,0587506294250E-002
4,7079864889383E-002	4,2357033491135E-001	3,3828378330969E-020	-1,7630084767006E-004	-7,7638752758503E-002
5,0562772899866E-002	4,4940146803856E-001	7,5597690542446E-020	-1,8622158677317E-004	-7,4754349887371E-002
5,4071281105280E-002	4,7435513138771E-001	-3,6284773878006E-019	-1,9548667478375E-004	-7,1937851607800E-002
5,7607360184193E-002	4,9841433763504E-001	7,9324635510365E-019	-2,0408186537679E-004	-6,9192104041576E-002
6,1173029243946E-002	5,2157145738602E-001	4,3113977015244E-019	-2,1200854098424E-004	-6,6519312560558E-002
6,4770370721817E-002	5,4382729530334E-001	-5,9715822781428E-020	-2,1928150090389E-004	-6,3921011984348E-002
6,8401530385017E-002	5,6519001722336E-001	1,4240741425713E-019	-2,2592570167035E-004	-6,1398152261972E-002
7,2068713605404E-002	5,8567398786545E-001	-2,7803856493622E-019	-2,3197267728392E-004	-5,8951120823622E-002
7,5774215161800E-002	6,0529881715775E-001	-2,4734420851010E-018	-2,3745674116071E-004	-5,6579802185297E-002
7,9520389437675E-002	6,2408804893494E-001	3,2695471764016E-019	-2,4241120263468E-004	-5,4283641278744E-002
8,3309695124626E-002	6,4206856489182E-001	-2,0900537973500E-018	-2,4686512188055E-004	-5,2061695605516E-002
8,7144672870636E-002	6,5926963090897E-001	4,4215119846674E-019	-2,5084044318646E-004	-4,9912691116333E-002
9,1027952730656E-002	6,7572206258774E-001	-7,3098943348046E-019	-2,5435013230890E-004	-4,7835063189268E-002
9,4962283968925E-002	6,9145780801773E-001	2,5665098301805E-019	-2,5739707052708E-004	-4,5827023684978E-002
9,8950527608395E-002	7,0650923252106E-001	7,5047119126731E-019	-2,5997395277955E-004	-4,3886587023735E-002
1,0299564898014E-001	7,2090882062912E-001	-7,5809448779260E-019	-2,6206433540210E-004	-4,2011607438326E-002
1,0710076242685E-001	7,3468881845474E-001	-1,3027366728771E-018	-2,6364449877292E-004	-4,0199838578701E-002
1,1126910895109E-001	7,4788099527359E-001	-1,4153920548619E-018	-2,6468592113815E-004	-3,8448929786682E-002
1,1550408601761E-001	7,6051622629166E-001	3,0408482806429E-019	-2,6515833451413E-004	-3,6756470799446E-002
1,1980923265219E-001	7,7262467145920E-001	8,3178635420372E-019	-2,6503225672059E-004	-3,5120017826557E-002
1,2418827414513E-001	7,8423541784286E-001	-3,4558944247975E-019	-2,6428126147948E-004	-3,3537101000547E-002
1,2864510715008E-001	7,9537659883499E-001	-1,1477296435296E-019	-2,6288314256817E-004	-3,2005246728659E-002
1,3318383693695E-001	8,0607503652573E-001	-2,6385076306971E-019	-2,6081936084665E-004	-3,0522003769875E-002
1,3780875504017E-001	8,1635659933090E-001	1,9964566566784E-018	-2,5807329802774E-004	-2,9084932059050E-002
1,4252437651157E-001	8,2624596357346E-001	3,3991432173315E-018	-2,5462714256719E-004	-2,7691634371877E-002
1,4733548462391E-001	8,3576667308807E-001	2,3344228026329E-018	-2,5045825168490E-004	-2,6339754462242E-002
1,5224710106850E-001	8,4494113922119E-001	-5,1478427369380E-018	-2,4553597904742E-004	-2,5026990100741E-002
1,5726450085640E-001	8,5379076004028E-001	-4,4685223132401E-018	-2,3981949198060E-004	-2,3751093074679E-002
1,6239328682423E-001	8,6233574151993E-001	-1,0778494253811E-018	-2,3325701477006E-004	-2,2509880363941E-002
1,6763935983181E-001	8,7059551477432E-001	-1,2798667833012E-018	-2,2578709467780E-004	-2,1301232278347E-002
1,7300893366337E-001	8,7858831882477E-001	2,5906502691773E-018	-2,1734186157119E-004	-2,0123092457652E-002
1,7850865423679E-001	8,8633161783218E-001	-6,3188657865171E-019	-2,0785216474906E-004	-1,8973473459482E-002
1,8414548039436E-001	8,9384222030640E-001	2,4004913725187E-018	-1,9725371384993E-004	-1,7850441858172E-002
1,8992681801319E-001	9,0113592147827E-001	-2,3869388453626E-018	-1,8549244850874E-004	-1,6752129420638E-002
1,9586054980755E-001	9,0822803974152E-001	8,7074986977742E-019	-1,7252811812796E-004	-1,5676723793149E-002
2,0195499062538E-001	9,1513317823410E-001	-2,3623748898922E-018	-1,5833553334232E-004	-1,4622467570007E-002
2,0821902155876E-001	9,2186534404755E-001	-1,4060746924421E-018	-1,4290418766905E-004	-1,3587659224868E-002
2,1466203033924E-001	9,2843818664551E-001	-3,5185748628944E-018	-1,2623766087927E-004	-1,2570645660162E-002
2,2129401564598E-001	9,3486481904984E-001	2,8494188345635E-018	-1,0835264401976E-004	-1,1569827795029E-002
2,2812564671040E-001	9,4115799665451E-001	3,7836961753850E-018	-8,9275323261973E-005	-1,0583655908704E-002
2,3516824841499E-001	9,4733005762100E-001	4,6671515393712E-019	-6,9032386818435E-005	-9,6106370911002E-003
