0,0000000000000E+000	-3,6196000600046E-004	0,0000000000000E+000	0,0000000000000E+000	-1,5502355128150E-005	-3,0120299348918E-004	-6,7866535461779E-004
4,9364879134138E-001	1,4480110967991E-003	-2,2085283327650E-006	8,9511139206711E-004	5,3019435164846E-007	-2,1640964386560E-003	1,7734771622910E-004
9,8754647824507E-001	3,0521559636897E-003	-4,8283787326806E-005	1,3348357696977E-003	-6,6001827192772E-005	-4,3331828251602E-003	-6,0476706292359E-005
1,4819063997645E+000	4,6418826771264E-003	-2,2168826241494E-004	2,6783656759953E-003	-2,8471308214786E-004	-6,7412497349397E-003	7,2597273619107E-005
1,9769952297164E+000	6,2582977887944E-003	-6,2470169562684E-004	3,6262945123803E-003	-7,6786299884133E-004	-8,5879883889948E-003	-9,5960782288141E-005
2,4730263071542E+000	7,6511686203257E-003	-1,3456061262547E-003	5,5881761066611E-003	-1,5654996506398E-003	-1,0228309278419E-002	9,9929671673347E-005
2,9702663058947E+000	8,8214415244360E-003	-2,4560609076461E-003	7,2927051882933E-003	-2,6725294979436E-003	-1,1092043245584E-002	-1,0648693844402E-004
3,4689463432457E+000	9,6783827115285E-003	-3,9998031418361E-003	9,8923345799972E-003	-4,0152245978354E-003	-1,1468100798872E-002	8,7588752982601E-005
3,9693153147696E+000	1,0224258754478E-002	-5,9941269308788E-003	1,2296530988277E-002	-5,4784889741678E-003	-1,1137858607399E-002	-8,9684769690252E-005
4,4716221160286E+000	1,0463590918113E-002	-8,4299455986068E-003	1,5318388595893E-002	-6,9230849494574E-003	-1,0368281401101E-002	6,0667564840919E-005
4,9761156425851E+000	1,0431833878388E-002	-1,1275897495390E-002	1,8133789236275E-002	-8,2129953997991E-003	-9,1438150728773E-003	-6,7084853403312E-005
5,4830625682558E+000	1,0172562461150E-002	-1,4482738044246E-002	2,1267677677160E-002	-9,2307355455388E-003	-7,6906997298776E-003	3,6066818647812E-005
5,9927117886031E+000	9,7358642330935E-003	-1,7988571367452E-002	2,4156495329179E-002	-9,8893328038034E-003	-6,0615639597162E-003	-4,7108568699630E-005
6,5053477556982E+000	9,1709729568676E-003	-2,1723820212256E-002	2,7123799768967E-002	-1,0135710080193E-002	-4,4156095578563E-003	1,9632875529180E-005
7,0212549216122E+000	8,5232776209465E-003	-2,5615807823495E-002	2,9814682832723E-002	-9,9499328774993E-003	-2,8027414359837E-003	-3,0521683307994E-005
7,5406644036531E+000	7,8320306081018E-003	-2,9592431635766E-002	3,2426421275506E-002	-9,3407691850457E-003	-1,3130456849113E-003	1,2205377884865E-005
8,0639139886555E+000	7,1294996975500E-003	-3,3585265908199E-002	3,4751629434396E-002	-8,3397782548704E-003	2,7964055678688E-005	-1,5950975445072E-005
8,5912703504360E+000	6,4409066411524E-003	-3,7531354251769E-002	3,6912841682346E-002	-6,9948726702726E-003	1,1851261501198E-003	1,2647551576094E-005
9,1230357193203E+000	5,7849287128251E-003	-4,1375066212178E-002	3,8798333970619E-002	-5,3642695585889E-003	2,1547374913148E-003	-1,3355960082942E-006
9,6595123256342E+000	5,1745095888374E-003	-4,5068532218625E-002	4,0487348982282E-002	-3,5112117985913E-003	2,9366448689834E-003	1,8759422886118E-005
1,0201055734467E+001	4,6178055787238E-003	-4,8571560850841E-002	4,1926158905452E-002	-1,4997346269326E-003	3,5414468849361E-003	1,4115891337431E-005
1,0747950397889E+001	4,1191400822488E-003	-5,1852520597686E-002	4,3168692102610E-002	6,0859744152343E-004	3,9852182872643E-003	2,9127315960054E-005
1,1300569659244E+001	3,6798928643267E-003	-5,4886510568745E-002	4,4194272453950E-002	2,7569255437858E-003	4,2857052031574E-003	3,0285496474977E-005
1,1859251305367E+001	3,2992730592661E-003	-5,7656277548190E-002	4,5041429508992E-002	4,8945135657346E-003	4,4636506753502E-003	4,2589261152639E-005
1,2424368679602E+001	2,9749659606534E-003	-6,0150396115001E-002	4,5707014384989E-002	6,9776058281925E-003	4,5371114940179E-003	4,6301552851403E-005
1,2996295125291E+001	2,7036613678259E-003	-6,2362910949387E-002	4,6219553617040E-002	8,9695888223971E-003	4,5272951770018E-003	5,7188034877598E-005
1,3575439542287E+001	2,4814592511240E-003	-6,4293079720745E-002	4,6584234962233E-002	1,0840959363685E-002	4,4483909465486E-003	6,1964802846042E-005
1,4162175273934E+001	2,3041727113810E-003	-6,5942714260059E-002	4,6822645700651E-002	1,2568887188877E-002	4,3180230740714E-003	7,1014414921459E-005
1,4756964554847E+001	2,1675505971588E-003	-6,7319180289288E-002	4,6943230068036E-002	1,4136601538524E-002	4,1478630446278E-003	7,6064959058354E-005
1,5360234063134E+001	2,0674199069640E-003	-6,8430108390226E-002	4,6962605503143E-002	1,5532747392496E-002	3,9504533661401E-003	8,3117778518242E-005
1,5972446033409E+001	1,9997820453151E-003	-6,9286477343807E-002	4,6889925148927E-002	1,6750579016020E-002	3,7339112629422E-003	8,7720129396887E-005
1,6594098256798E+001	1,9608685798160E-003	-6,9901294974423E-002	4,6738206748163E-002	1,7787294463352E-002	3,5074188067902E-003	9,2493623698165E-005
1,7225670746170E+001	1,9471626063824E-003	-7,0286582201021E-002	4,6516124710119E-002	1,8643339645734E-002	3,2755296138902E-003	9,5574375103791E-005
1,7867732405669E+001	1,9554120401148E-003	-7,0457512295484E-002	4,6233966020689E-002	1,9321845960038E-002	3,0451970482489E-003	9,8908773607101E-005
1,8520798804672E+001	1,9826257102480E-003	-7,0428454377983E-002	4,5899380204076E-002	1,9828074824474E-002	2,8178720371520E-003	9,9498397966956E-005
1,9185456625578E+001	2,0260589046138E-003	-7,0213892082861E-002	4,5520496199153E-002	2,0168955470212E-002	2,5988574887342E-003	1,0047597985234E-004
1,9862345885546E+001	2,0832106096804E-003	-6,9828813061581E-002	4,5103831730140E-002	2,0352684665656E-002	2,3888464487993E-003	9,9760392694109E-005
2,0552088823482E+001	2,1518184897732E-003	-6,9287202210512E-002	4,4655939251575E-002	2,0388346722332E-002	2,1892282905557E-003	9,8130543724223E-005
2,1255343234801E+001	2,2298550896825E-003	-6,8604033795242E-002	4,4182375615368E-002	2,0285713981726E-002	2,0020369593721E-003	9,5947850906078E-005
2,1972855806189E+001	2,3155206705107E-003	-6,7793283136505E-002	4,3688480438651E-002	2,0055085190965E-002	1,8265130781917E-003	9,2316241813357E-005
2,2705337667826E+001	2,4072185070476E-003	-6,6868189900452E-002	4,3178783645308E-002	1,9707102004703E-002	1,6625856668495E-003	8,7499923456225E-005
2,3453606619415E+001	2,5035122943380E-003	-6,5841635335429E-002	4,2657377965728E-002	1,9252664490635E-002	1,5114724632516E-003	8,3391878523263E-005
2,4218498238915E+001	2,6030819589531E-003	-6,4727225962611E-002	4,2127677867491E-002	1,8702667417535E-002	1,3704588814451E-003	7,6660162813414E-005
2,5000865882541E+001	2,7047072166727E-003	-6,3536272836313E-002	4,1592663348630E-002	1,8067893849450E-002	1,2418119678523E-003	7,0803546291886E-005
2,5801651797778E+001	2,8072686490656E-003	-6,2280394688255E-002	4,1054909901048E-002	1,7358958317115E-002	1,1221231404201E-003	6,2865319393204E-005
2,6621851566876E+001	2,9097537617009E-003	-6,0970477937880E-002	4,0516870439028E-002	1,6586072597524E-002	1,0138336845018E-003	5,6052544875323E-005
2,7462496328592E+001	3,0112264582018E-003	-5,9616141678572E-002	3,9980992428965E-002	1,5758855820954E-002	9,1342480223314E-004	4,8357831780950E-005
2,8324706112958E+001	3,1107718508242E-003	-5,8228389893586E-002	3,9449715165407E-002	1,4886409667343E-002	8,2204956746479E-004	4,0556357452869E-005
2,9209618728257E+001	3,2074511908890E-003	-5,6815247396892E-002	3,8924982184549E-002	1,3977248064870E-002	7,3776706113772E-004	3,2201104554368E-005
3,0118514208811E+001	3,3003050104397E-003	-5,5384511621288E-002	3,8407486730907E-002	1,3040181447252E-002	6,6068333328350E-004	2,4144900593665E-005
3,1052708145448E+001	3,3884134401011E-003	-5,3942986084216E-002	3,7896019372005E-002	1,2084892137839E-002	5,9039806578696E-004	1,6736931516637E-005
3,2013587242017E+001	3,4709865048075E-003	-5,2497453703578E-002	3,7387518391401E-002	1,1121843370836E-002	5,2627737225631E-004	9,1719357237937E-006
3,3002644871890E+001	3,5474172285739E-003	-5,1053754591222E-002	3,6877991844747E-002	1,0161690501610E-002	4,6803128555409E-004	1,3762692627859E-006
3,4021481077969E+001	3,6172337756064E-003	-4,9615372027709E-002	3,6363803262779E-002	9,2137481068492E-003	4,1472995086289E-004	-5,8569316111884E-006
3,5071767016172E+001	3,6799670113495E-003	-4,8186630916001E-002	3,5842487473450E-002	8,2850094683972E-003	3,6663891240943E-004	-1,2528050395416E-005
3,6155333846707E+001	3,7350789196811E-003	-4,6770208763653E-002	3,5312668883518E-002	7,3800844592981E-003	3,2284732401808E-004	-1,9529177138263E-005
3,7274066064546E+001	3,7820352622972E-003	-4,5367510695567E-002	3,4773471744018E-002	6,5022924117368E-003	2,8421119951815E-004	-2,5500077997167E-005
3,8430043725460E+001	3,8204027645540E-003	-4,3981400426426E-002	3,4224084318740E-002	5,6546822026387E-003	2,4995487111580E-004	-3,2276269377364E-005
3,9625400219983E+001	3,8498674956297E-003	-4,2612211484260E-002	3,3663762970150E-002	4,8403375385995E-003	2,2003433159384E-004	-3,8209148286837E-005
4,0862500055957E+001	3,8702719028878E-003	-4,1262254243214E-002	3,3092007853970E-002	4,0620735863153E-003	1,9371691425479E-004	-4,4183985786340E-005
4,2143814410751E+001	3,8816987068454E-003	-3,9932547419435E-002	3,2508368156970E-002	3,3225539542880E-003	1,7011887024208E-004	-4,9807731089392E-005
4,3471974466023E+001	3,8843681954105E-003	-3,8624379879640E-002	3,1911767920079E-002	2,6246040454932E-003	1,4886389477223E-004	-5,4775823885599E-005
4,4849806964231E+001	3,8784010434499E-003	-3,7338801740842E-002	3,1299936733462E-002	1,9711409307602E-003	1,2914725342539E-004	-6,0175779744691E-005
4,6280316430378E+001	3,8636876746612E-003	-3,6074708524177E-002	3,0669842844092E-002	1,3645098547267E-003	1,1145121166045E-004	-6,5216939037383E-005
4,7766702950264E+001	3,8399946864306E-003	-3,4830028063515E-002	3,0019136847670E-002	8,0518628391613E-004	9,5800572415507E-005	-6,9909673083118E-005
4,9312379948744E+001	3,8073534757552E-003	-3,3603953180446E-002	2,9346977044569E-002	2,9233684694021E-004	8,2837568942344E-005	-7,4448244238916E-005
5,0920974189726E+001	3,7661910731130E-003	-3,2396036729462E-002	2,8653232685332E-002	-1,7458970552754E-004	7,1508123692588E-005	-7,9694552851750E-005
5,2596343554427E+001	3,7169699382618E-003	-3,1204382012867E-002	2,7937350808716E-002	-5,9535090600025E-004	6,1594453596589E-005	-8,3817718292486E-005
5,4342577041369E+001	3,6599811980946E-003	-3,0027720420010E-002	2,7198874472609E-002	-9,7031359496422E-004	5,2443882288313E-005	-8,6734461982436E-005
5,6164012544639E+001	3,5952829879488E-003	-2,8866347816894E-002	2,6438990636922E-002	-1,3023570340089E-003	4,4422436220745E-005	-9,0008789810989E-005
5,8065183519122E+001	3,5226920249182E-003	-2,7716722458522E-002	2,5658798414275E-002	-1,5945448526765E-003	3,7201034930072E-005	-9,2575837074715E-005
6,0050961206537E+001	3,4420492883023E-003	-2,6577458318546E-002	2,4857362128869E-002	-1,8481484122724E-003	3,1305709552158E-005	-9,4889604094371E-005
6,2126341296385E+001	3,3534102825452E-003	-2,5446336696697E-002	2,4036055330986E-002	-2,0665998872937E-003	2,6421874926797E-005	-9,7049095532873E-005
6,4296639486748E+001	3,2571700973325E-003	-2,4322011975193E-002	2,3201485635094E-002	-2,2570080173290E-003	2,2497963757481E-005	-9,7866296338445E-005
6,6567313701740E+001	3,1536356320709E-003	-2,3206050182101E-002	2,2362110896669E-002	-2,4280596012281E-003	1,8523299289839E-005	-9,9839955299265E-005
6,8943999648025E+001	3,0428147146003E-003	-2,2095237332559E-002	2,1523494777488E-002	-2,5868037719064E-003	1,5378965356770E-005	-1,0035264702031E-004
7,1432475258297E+001	2,9251496628392E-003	-2,0990438617645E-002	2,0686791890591E-002	-2,7350685517495E-003	1,3026595643773E-005	-1,0053902032068E-004
7,4038589578271E+001	2,8014632581919E-003	-1,9892772992869E-002	1,9847743004328E-002	-2,8677839297093E-003	1,0531475703640E-005	-1,0081918435504E-004
7,6768138318899E+001	2,6727674372251E-003	-1,8801819706972E-002	1,8997656684766E-002	-2,9768237796491E-003	8,3933322504207E-006	-9,9826032379842E-005
7,9626863856368E+001	2,5399392116299E-003	-1,7718273600764E-002	1,8132213432928E-002	-3,0588064813025E-003	6,3352935608769E-006	-9,8592143948012E-005
8,2620188558286E+001	2,4034174542679E-003	-1,6642388804837E-002	1,7253978355667E-002	-3,1160599358422E-003	5,0039354053621E-006	-9,6048995338771E-005
8,5753214783680E+001	2,2635863672946E-003	-1,5576516090517E-002	1,6368000459021E-002	-3,1518760210620E-003	3,6715278556853E-006	-9,3133757407786E-005
8,9030440430926E+001	2,1209227779213E-003	-1,4522844398868E-002	1,5478990979595E-002	-3,1686622266619E-003	2,7942488415497E-006	-8,8798619172360E-005
9,2455545598695E+001	1,9762551049184E-003	-1,3483836639457E-002	1,4589593507966E-002	-3,1664037633225E-003	1,3195284368621E-006	-8,3072261457879E-005
9,6031214803410E+001	1,8299744601296E-003	-1,2459408412038E-002	1,3697207866463E-002	-3,1440008552704E-003	-9,0992248131758E-007	-7,7136863196671E-005
9,9758816970664E+001	1,6817248478037E-003	-1,1442828498799E-002	1,2794990053092E-002	-3,1018123696430E-003	-2,6572078225881E-006	-7,0583175369156E-005
