0,0000000000000E+000	7,9606105323451E-027	0,0000000000000E+000
4,9302476368648E-001	4,9232716327653E-001	3,5003290785697E-001
9,8629810830327E-001	9,8318695925015E-001	6,9998605351054E-001
1,4800331032192E+000	1,4723422779704E+000	1,0496960016792E+000
1,9744960851453E+000	1,9593703360864E+000	1,3989099423293E+000
2,4699001234503E+000	2,4435604880468E+000	1,7472605282109E+000
2,9665115548454E+000	2,9239826560997E+000	2,0942772866787E+000
3,4645612044801E+000	3,3995257651429E+000	2,4393987462918E+000
3,9642976532846E+000	3,8689697082741E+000	2,7819939294875E+000
4,4659694821894E+000	4,3310501271906E+000	3,1213894648978E+000
4,9698252721246E+000	4,7845229644901E+000	3,4568950236327E+000
5,4761313598013E+000	5,2282180671701E+000	3,7878289527439E+000
5,9851363261499E+000	5,6610811570287E+000	4,1135419368830E+000
6,4971242636620E+000	6,0822030274640E+000	4,4334313924774E+000
7,0123792648295E+000	6,4908350542745E+000	4,7469570449889E+000
7,5311321548020E+000	6,8863983196591E+000	5,0536488161332E+000
8,0537202934133E+000	7,2684790502170E+000	5,3531115562114E+000
8,5804100173745E+000	7,6368217739476E+000	5,6450266215542E+000
9,1115031749582E+000	7,9913165466507E+000	5,9291491139952E+000
9,6473016144369E+000	8,3319811601264E+000	6,2053070921484E+000
1,0188160451425E+001	8,6589479123750E+000	6,4733948672719E+000
1,0734363778415E+001	8,9724439909968E+000	6,7333678765755E+000
1,1286284466801E+001	9,2727723127925E+000	6,9852375565275E+000
1,1844259876419E+001	9,5603005749628E+000	7,2290630612743E+000
1,2408662878663E+001	9,8354457443086E+000	7,4649461359480E+000
1,2979866344928E+001	1,0098657634031E+001	7,6930255956124E+000
1,3558278658172E+001	1,0350412516930E+001	7,9134686493218E+000
1,4144272689791E+001	1,0591201264208E+001	8,1264709001205E+000
1,4738310090082E+001	1,0821521133864E+001	8,3322460916581E+000
1,5340816997785E+001	1,1041870296302E+001	8,5310261081889E+000
1,5952255063197E+001	1,1252743272320E+001	8,7230530873527E+000
1,6573121448180E+001	1,1454624546320E+001	8,9085809976185E+000
1,7203895558814E+001	1,1647988566304E+001	9,0878685397871E+000
1,7845145580081E+001	1,1833292444671E+001	9,2611767808253E+000
1,8497386429624E+001	1,2010981432624E+001	9,4287715200313E+000
1,9161204048207E+001	1,2181480708562E+001	9,5909154018157E+000
1,9837237643936E+001	1,2345199940087E+001	9,7478726480330E+000
2,0526108669136E+001	1,2502532371599E+001	9,8999027482060E+000
2,1228474087696E+001	1,2653850262299E+001	1,0047261248248E+001
2,1945079642406E+001	1,2799513097788E+001	1,0190200539183E+001
2,2676635564495E+001	1,2939860290866E+001	1,0328968279706E+001
2,3423958619877E+001	1,3075219393135E+001	1,0463805818733E+001
2,4187883330247E+001	1,3205897883394E+001	1,0594947406686E+001
2,4969261973080E+001	1,3332194116444E+001	1,0722622561653E+001
2,5769035604756E+001	1,3454389111487E+001	1,0847052914502E+001
2,6588198548994E+001	1,3572753851321E+001	1,0968454575050E+001
2,7427780641079E+001	1,3687546545149E+001	1,1087035765891E+001
2,8288900495196E+001	1,3799013540970E+001	1,1202996822402E+001
2,9172694481312E+001	1,3907392062785E+001	1,1316533347628E+001
3,0080441015641E+001	1,4012908385795E+001	1,1427831479949E+001
3,1013454025957E+001	1,4115779661199E+001	1,1537072625416E+001
3,1973118463157E+001	1,4216215740998E+001	1,1644428725413E+001
3,2960925812822E+001	1,4314416440793E+001	1,1750067777717E+001
3,3978474095220E+001	1,4410575189383E+001	1,1854152259050E+001
3,5027432353740E+001	1,4504880853570E+001	1,1956839125082E+001
3,6109629433796E+001	1,4597516825754E+001	1,2058282176593E+001
3,7226947448148E+001	1,4688663761135E+001	1,2158630482032E+001
3,8381463823141E+001	1,4778498665313E+001	1,2258030743682E+001
3,9575309252463E+001	1,4867196719089E+001	1,2356624142775E+001
4,0810845254952E+001	1,4954930366063E+001	1,2454548705650E+001
4,2090539884131E+001	1,5041868400235E+001	1,2551933782709E+001
4,3417020995548E+001	1,5128177790807E+001	1,2648904780743E+001
4,4793111758341E+001	1,5214024594577E+001	1,2745580008044E+001
4,6221812899454E+001	1,5299569393947E+001	1,2842073829296E+001
4,7706320459418E+001	1,5384969121716E+001	1,2938489567074E+001
4,9250043548136E+001	1,5470378885885E+001	1,3034922656735E+001
5,0856604344877E+001	1,5555943758055E+001	1,3131454336640E+001
5,2529855854062E+001	1,5641802423025E+001	1,3228151648156E+001
5,4273881905259E+001	1,5728093565597E+001	1,3325074534151E+001
5,6093014908967E+001	1,5814944921769E+001	1,3422270317941E+001
5,7991782589275E+001	1,5902480577942E+001	1,3519775280737E+001
5,9975050030103E+001	1,5990810022118E+001	1,3617616239086E+001
6,2047806605840E+001	1,6080029968695E+001	1,3715807389982E+001
6,4215361294923E+001	1,6170224358474E+001	1,3814348733425E+001
6,6483165122041E+001	1,6261460709055E+001	1,3913215030313E+001
6,8856846669685E+001	1,6353788290038E+001	1,4012357379885E+001
7,1342176566594E+001	1,6447234473423E+001	1,4111700064833E+001
7,3944996464632E+001	1,6541793784811E+001	1,4211140551304E+001
7,6671094748316E+001	1,6637415129800E+001	1,4310528982125E+001
7,9526206534826E+001	1,6733987195592E+001	1,4409650824926E+001
8,2515747337286E+001	1,6831336626185E+001	1,4508228449579E+001
8,5644813064766E+001	1,6929229847179E+001	1,4605935325196E+001
8,8917895929793E+001	1,7027373065774E+001	1,4702389710350E+001
9,2338671378979E+001	1,7125383073968E+001	1,4797151498191E+001
9,5909820535215E+001	1,7222774474961E+001	1,4889712751782E+001
