0,0000000000000E+000	-1,0453087714002E-005	0,0000000000000E+000	-1,2685131771347E-007	-5,3237820011350E-005	-6,3817759043066E-005
4,9302476368648E-001	-1,1813347493859E-004	-5,5573569791194E-005	2,7501682324591E-008	1,7067705879746E-004	-3,0024842499975E-006
9,8629810830327E-001	-3,8999558226362E-004	-1,2307136441536E-004	-3,9627752188468E-007	5,1856031118016E-004	5,0970869792982E-006
1,4800331032192E+000	-7,0154953220703E-004	-2,8400767541873E-004	-2,0571204030987E-006	9,7511101331800E-004	-1,2503314710850E-005
1,9744960851453E+000	-1,0619493828583E-003	-2,5435974294373E-004	-5,7464280974566E-006	1,3511712324135E-003	2,9115678513961E-005
2,4699001234503E+000	-1,3927814513377E-003	-3,4992758213041E-004	-1,0754405080023E-005	1,7249000341295E-003	-2,8563404418607E-005
2,9665115548454E+000	-1,7217258834978E-003	-1,9641094351309E-004	-1,4463768129447E-005	1,9802348657171E-003	4,7634270576763E-005
3,4645612044801E+000	-2,0284954622418E-003	-1,8238477886137E-004	-1,2175494214800E-005	2,1984656038627E-003	-2,4590131455273E-005
3,9642976532846E+000	-2,3270101366575E-003	5,5249877304631E-005	2,3242705270222E-006	2,3240098492433E-003	5,4573860417491E-005
4,4659694821894E+000	-2,6190241925473E-003	1,6226824395914E-004	3,6062192968071E-005	2,4127308493954E-003	-7,9629062247175E-006
4,9698252721246E+000	-2,9128910374952E-003	4,3507392956223E-004	9,5961405243748E-005	2,4399960993432E-003	5,8140396653900E-005
5,4761313598013E+000	-3,2136196494484E-003	5,9811249052169E-004	1,8804518841131E-004	2,4405771856587E-003	1,3115215143323E-005
5,9851363261499E+000	-3,5261135343836E-003	8,6900030816789E-004	3,1674723215086E-004	2,4033403666529E-003	6,2974372588046E-005
6,4971242636620E+000	-3,8534550417118E-003	1,0550258214134E-003	4,8441750590833E-004	2,3487056804475E-003	3,4693966057384E-005
7,0123792648295E+000	-4,1975246164817E-003	1,3060150558506E-003	6,9102969679569E-004	2,2710687653034E-003	7,0588901468006E-005
7,5311321548020E+000	-4,5589163583562E-003	1,4981866785137E-003	9,3409476160527E-004	2,1819642178151E-003	5,5329299577769E-005
8,0537202934133E+000	-4,9372364190780E-003	1,7311637347998E-003	1,2087774307182E-003	2,0782634277570E-003	8,0968174197026E-005
8,5804100173745E+000	-5,3312967173615E-003	1,9314667736685E-003	1,5081843727811E-003	1,9663981690378E-003	7,4752598125845E-005
9,1115031749582E+000	-5,7393439037390E-003	2,1642934240364E-003	1,8237813509342E-003	1,8447664472396E-003	9,3497318471110E-005
9,6473016144369E+000	-6,1592425501429E-003	2,3893887995410E-003	2,1458801099267E-003	1,7171570078235E-003	9,3183367148396E-005
1,0188160451425E+001	-6,5886334525395E-003	2,6490475919505E-003	2,4641463242913E-003	1,5828371011786E-003	1,0739756488092E-004
1,0734363778415E+001	-7,0250522226498E-003	2,9229971710284E-003	2,7680968330060E-003	1,4446088918401E-003	1,1065067322479E-004
1,1286284466801E+001	-7,4660242026395E-003	3,2382373668707E-003	3,0475530037257E-003	1,3024185649576E-003	1,2218473291455E-004
1,1844259876419E+001	-7,9091261513069E-003	3,5852144092383E-003	3,2930396558063E-003	1,1583014121302E-003	1,2742932586786E-004
1,2408662878663E+001	-8,3520323882236E-003	3,9803723363072E-003	3,4961262056123E-003	1,0127054859118E-003	1,3717163960773E-004
1,2979866344928E+001	-8,7925431825618E-003	4,4189180074833E-003	3,6496593357099E-003	8,6748748446705E-004	1,4352164509849E-004
1,3558278658172E+001	-9,2286005115497E-003	4,9097573695626E-003	3,7478935217910E-003	7,2300022272095E-004	1,5205060252486E-004
1,4144272689791E+001	-9,6582995891293E-003	5,4495065460496E-003	3,7865512389501E-003	5,8115848633550E-004	1,5891668220593E-004
1,4738310090082E+001	-1,0079887449465E-002	6,0417150481711E-003	3,7627593355468E-003	4,4213785866374E-004	1,6672479291630E-004
1,5340816997785E+001	-1,0491766291437E-002	6,6828391824492E-003	3,6750163992551E-003	3,0742272433497E-004	1,7351201460181E-004
1,5952255063197E+001	-1,0892485353493E-002	7,3726359723150E-003	3,5231180952758E-003	1,7750856228298E-004	1,8077727638079E-004
1,6573121448180E+001	-1,1280737215034E-002	8,1066935108328E-003	3,3080774579579E-003	5,3353467710258E-005	1,8738722146689E-004
1,7203895558814E+001	-1,1655349022047E-002	8,8819797242011E-003	3,0320680546112E-003	-6,4506733238666E-005	1,9419202352676E-004
1,7845145580081E+001	-1,2015273043832E-002	9,6929622755037E-003	2,6983327215147E-003	-1,7575072748698E-004	2,0027122569970E-004
1,8497386429624E+001	-1,2359577859286E-002	1,0534588620993E-002	2,3110404534771E-003	-2,7923248371790E-004	2,0681873146560E-004
1,9161204048207E+001	-1,2687432814858E-002	1,1400348357508E-002	1,8751615931477E-003	-3,7579410835086E-004	2,1228302744633E-004
1,9837237643936E+001	-1,2998100784705E-002	1,2283900138824E-002	1,3963290563111E-003	-4,6387026834372E-004	2,1825814208684E-004
2,0526108669136E+001	-1,3290924123833E-002	1,3178131938110E-002	8,8066900386482E-004	-5,4442275287094E-004	2,2345406527088E-004
2,1228474087696E+001	-1,3565316798704E-002	1,4076039185773E-002	3,3470288414269E-004	-6,1690735755386E-004	2,2851791365811E-004
2,1945079642406E+001	-1,3820754471805E-002	1,4970275091705E-002	-2,3478768803273E-004	-6,8138135724706E-004	2,3335157461984E-004
2,2676635564495E+001	-1,4056768835686E-002	1,5853616065181E-002	-8,2082664675382E-004	-7,3835979433079E-004	2,3766078841082E-004
2,3423958619877E+001	-1,4272942261774E-002	1,6718750907028E-002	-1,4163250213783E-003	-7,8766978993427E-004	2,4181383394131E-004
2,4187883330247E+001	-1,4468911420293E-002	1,7558518995097E-002	-2,0141907331563E-003	-8,2977932716876E-004	2,4563751447889E-004
2,4969261973080E+001	-1,4644368460672E-002	1,8365814462524E-002	-2,6073620251799E-003	-8,6526511580029E-004	2,4881886087166E-004
2,5769035604756E+001	-1,4799061326322E-002	1,9133709397115E-002	-3,1888987966335E-003	-8,9363511576429E-004	2,5211415839506E-004
2,6588198548994E+001	-1,4932791944675E-002	1,9855403192709E-002	-3,7520131279472E-003	-9,1609240148583E-004	2,5450571860111E-004
2,7427780641079E+001	-1,5045400881871E-002	2,0524293731046E-002	-4,2900782720183E-003	-9,3189539383242E-004	2,5691918332410E-004
2,8288900495196E+001	-1,5136761362026E-002	2,1134006128292E-002	-4,7966858107695E-003	-9,4208099402572E-004	2,5847796147162E-004
2,9172694481312E+001	-1,5206779109834E-002	2,1678574796354E-002	-5,2657707034904E-003	-9,4584960082261E-004	2,6017538220618E-004
3,0080441015641E+001	-1,5255388179803E-002	2,2152589913260E-002	-5,6917976084308E-003	-9,4478733585167E-004	2,6061678917470E-004
3,1013454025957E+001	-1,5282552530120E-002	2,2551352106839E-002	-6,0698834296456E-003	-9,3742988317826E-004	2,6148626389487E-004
3,1973118463157E+001	-1,5288254061188E-002	2,2871023031745E-002	-6,3959505709279E-003	-9,2582271671301E-004	2,6099568291696E-004
3,2960925812822E+001	-1,5272480811531E-002	2,3108711609032E-002	-6,6667986692591E-003	-9,0836712687528E-004	2,6106500136649E-004
3,3978474095220E+001	-1,5235234197641E-002	2,3262472657266E-002	-6,8800782517960E-003	-8,8764607079874E-004	2,5951413703062E-004
3,5027432353740E+001	-1,5176547270959E-002	2,3331343852348E-002	-7,0343620962007E-003	-8,6185475844317E-004	2,5857972674539E-004
3,6109629433796E+001	-1,5096498725394E-002	2,3315481246835E-002	-7,1293056478756E-003	-8,3333870919967E-004	2,5633816436557E-004
3,7226947448148E+001	-1,4995218405894E-002	2,3216105883538E-002	-7,1656420274089E-003	-8,0116447188712E-004	2,5408097834783E-004
3,8381463823141E+001	-1,4872872671384E-002	2,3035183477122E-002	-7,1448702835328E-003	-7,6623900642726E-004	2,5120151577875E-004
3,9575309252463E+001	-1,4729659200960E-002	2,2775053447058E-002	-7,0688532514244E-003	-7,2861188769147E-004	2,4792910698178E-004
4,0810845254952E+001	-1,4565802272263E-002	2,2438337202522E-002	-6,9396855875074E-003	-6,8886562732437E-004	2,4398371542742E-004
4,2090539884131E+001	-1,4381535291426E-002	2,2028047652969E-002	-6,7597122774299E-003	-6,4686896047654E-004	2,3993112363648E-004
4,3417020995548E+001	-1,4177120938716E-002	2,1547653545582E-002	-6,5315732435345E-003	-6,0389818464780E-004	2,3506117868384E-004
4,4793111758341E+001	-1,3952923724317E-002	2,1001116425093E-002	-6,2583189589838E-003	-5,5970396615529E-004	2,3016977563739E-004
4,6221812899454E+001	-1,3709467120109E-002	2,0393049424104E-002	-5,9435667945075E-003	-5,1565182027594E-004	2,2436368921129E-004
4,7706320459418E+001	-1,3447421440807E-002	1,9728974612915E-002	-5,5917540432834E-003	-4,7116400259704E-004	2,1863512622745E-004
4,9250043548136E+001	-1,3167545767853E-002	1,9015614571409E-002	-5,2084088645903E-003	-4,2756264079957E-004	2,1209729816586E-004
5,0856604344877E+001	-1,2870638844419E-002	1,8260778771837E-002	-4,8000246373178E-003	-3,8471467919360E-004	2,0540061090650E-004
5,2529855854062E+001	-1,2557515782011E-002	1,7472312277386E-002	-4,3728812043314E-003	-3,4361178003457E-004	1,9830351100880E-004
5,4273881905259E+001	-1,2229102335770E-002	1,6657041702975E-002	-3,9320772250238E-003	-3,0504743110359E-004	1,9081471107833E-004
5,6093014908967E+001	-1,1886582376857E-002	1,5820753313148E-002	-3,4820214776877E-003	-2,6899055847992E-004	1,8315890012340E-004
5,7991782589275E+001	-1,1531391596941E-002	1,4968340861329E-002	-3,0265580223356E-003	-2,3537008930611E-004	1,7502115274683E-004
5,9975050030103E+001	-1,1165087663249E-002	1,4104109481654E-002	-2,5689048146047E-003	-2,0339999918208E-004	1,6671700461800E-004
6,2047806605840E+001	-1,0789217540637E-002	1,3232974829662E-002	-2,1128160104577E-003	-1,7276251839055E-004	1,5817876017604E-004
6,4215361294923E+001	-1,0405179462474E-002	1,2361240607320E-002	-1,6632257380764E-003	-1,4340195566127E-004	1,4943345110775E-004
6,6483165122041E+001	-1,0014264481024E-002	1,1495329609335E-002	-1,2249819579572E-003	-1,1551389973318E-004	1,4056927062043E-004
6,8856846669685E+001	-9,6178163734715E-003	1,0639596249597E-002	-8,0066092324093E-004	-8,9538412436777E-005	1,3158054044760E-004
7,1342176566594E+001	-9,2172945970449E-003	9,7969295537290E-003	-3,9143188474456E-004	-6,5821456454661E-005	1,2238161548484E-004
7,3944996464632E+001	-8,8141952803353E-003	8,9707400914277E-003	7,0026860287487E-007	-4,4003284447373E-005	1,1324179524790E-004
7,6671094748316E+001	-8,4100867929415E-003	8,1649894074252E-003	3,7293717643466E-004	-2,3923646392612E-005	1,0391614452574E-004
7,9526206534826E+001	-8,0068041194248E-003	7,3846225882264E-003	7,2212220552907E-004	-5,2494568153532E-006	9,4691217515289E-005
8,2515747337286E+001	-7,6062417369414E-003	6,6341610513331E-003	1,0464793596063E-003	1,1074337446898E-005	8,5473011444963E-005
8,5644813064766E+001	-7,2105558585874E-003	5,9179236196998E-003	1,3446302665041E-003	2,4335332102128E-005	7,6333359718642E-005
