0,0000000000000D+00 2,2630553485148D-02
-5,5224330855263D-03 2,2574141098691D-02
-4,9696987290734D-02 2,2129443816467D-02
-1,3801989347191D-01 2,1274033908292D-02
-2,7043877969030D-01 2,0070577809600D-02
-4,4687511296958D-01 1,8601259776837D-02
-6,6722421447171D-01 1,6956817094050D-02
-9,3135545027933D-01 1,5226092220714D-02
-1,2391121706923D+00 1,3487855721376D-02
-1,5903119183540D+00 1,1805736482050D-02
-1,9847462895003D+00 1,0226277071295D-02
-2,4221814889632D+00 8,7794863973882D-03
-2,9023579139180D+00 7,4810315391356D-03
-3,4249907088871D+00 6,3352087480946D-03
-3,9897704594937D+00 5,3380521451472D-03
-4,5963616662029D+00 4,4801355419597D-03
-5,2444049643349D+00 3,7488732993976D-03
-5,9335154590554D+00 3,1302614795729D-03
-6,6632855003916D+00 2,6101058162363D-03
-7,4332810757112D+00 2,1748180392427D-03
-8,2430459722470D+00 1,8118853511759D-03
-9,0921006670906D+00 1,5101012886023D-03
-9,9799406621819D+00 1,2596355091368D-03
-1,0906039259326D+01 1,0520006602090D-03
-1,1869849225205D+01 8,7995921215620D-04
-1,2870796686337D+01 7,3739968604424D-04
-1,3908287789119D+01 6,1920125031214D-04
-1,4981709809837D+01 5,2110007971555D-04
-1,6090423384612D+01 4,3956326278730D-04
-1,7233773609471D+01 3,7167495728043D-04
-1,8411080050288D+01 3,1503564537189D-04
-1,9621644512827D+01 2,6767495857349D-04
-2,0864752152754D+01 2,2797722057200D-04
-2,2139661485570D+01 1,9461857718932D-04
-2,3445619926710D+01 1,6651443579563D-04
-2,4781850471463D+01 1,4277576027823D-04
-2,6147562795034D+01 1,2267312012880D-04
-2,7541946592508D+01 1,0560713520983D-04
-2,8964171578850D+01 9,1084332249433D-05
-3,0413398588970D+01 7,8697502543308D-05
-3,1888766257643D+01 6,8109694399596D-05
-3,3389399899564D+01 5,9041374051707D-05
-3,4914409289333D+01 5,1259800460043D-05
-3,6462888661456D+01 4,4570746175136D-05
-3,8033923370386D+01 3,8811426110323D-05
-3,9626578790455D+01 3,3845181271160D-05
-4,1239911415938D+01 2,9556700353362D-05
-4,2872962201020D+01 2,5848665866299D-05
-4,4524767659856D+01 2,2638475521365D-05
-4,6194342106467D+01 1,9856000807116D-05
-4,7880699854876D+01 1,7441519958652D-05
-4,9582841899023D+01 1,5344012565562D-05
-5,1299751472741D+01 1,3519918619260D-05
-5,3030416249889D+01 1,1931802102422D-05
-5,4773810584246D+01 1,0547738773430D-05
-5,6528895509512D+01 9,3400761315748D-06
-5,8294636499411D+01 8,2852021152261D-06
-6,0069981267560D+01 7,3627011255175D-06
-6,1853877527578D+01 6,5550240540973D-06
-6,3645272993081D+01 5,8469522503192D-06
-6,5443097617579D+01 5,2254529576004D-06
-6,7246285794610D+01 4,6791841255783D-06
-6,9053776357736D+01 4,1984177684340D-06
-7,0864490380413D+01 3,7746021435739D-06
-7,2677353376125D+01 3,4005535852896D-06
-7,4491290858355D+01 3,0698027558398D-06
-7,6305228340584D+01 2,7769445812526D-06
-7,8118091336296D+01 2,5171866620415D-06
-7,9928805358973D+01 2,2863797921967D-06
-8,1736295922099D+01 2,0809709186346D-06
-8,3539488539157D+01 1,8978278290981D-06
-8,5337308723628D+01 1,7342243515930D-06
-8,7128699749104D+01 1,5878267011550D-06
-8,8912596009122D+01 1,4565703712877D-06
-9,0687949657325D+01 1,3387078629108D-06
-9,2453686207197D+01 1,2325976902821D-06
-9,4208775572490D+01 1,1369893778927D-06
