-4,4567546498628D+01 1,8768220961922D-04
-4,6238725051445D+01 1,6453080467682D-04
-4,7926703031245D+01 1,4452228585904D-04
-4,9630480472136D+01 1,2720198880186D-04
-5,1349039631055D+01 1,1218361166861D-04
-5,3081367209232D+01 9,9138863193909D-05
-5,4826436575017D+01 8,7788453327278D-05
-5,6583207763884D+01 7,7894668584259D-05
-5,8350645255597D+01 6,9254908493475D-05
-6,0127695752751D+01 6,1696425247606D-05
-6,1913305957939D+01 5,5071587921962D-05
-6,3706422573755D+01 4,9254320550568D-05
-6,5505974525622D+01 4,4136565880382D-05
-6,7310895183255D+01 3,9625772582546D-05
-6,9120122360662D+01 3,5642488844465D-05
-7,0932576094680D+01 3,2118275104407D-05
-7,2747180866439D+01 2,8994570545330D-05
-7,4562861157069D+01 2,6220376560440D-05
-7,6378541447698D+01 2,3752232909203D-05
-7,8193146219457D+01 2,1551936031792D-05
-8,0005599953475D+01 1,9587177334117D-05
-8,1814827130883D+01 1,7829109267618D-05
-8,3619752232808D+01 1,6253284415285D-05
-8,5419299740382D+01 1,4838275291992D-05
-8,7212411911906D+01 1,3565291006654D-05
-8,8998022117094D+01 1,2418075466769D-05
-9,0775081502833D+01 1,1382520372266D-05
-9,2542514550253D+01 1,0446076452593D-05
-9,4299290183413D+01 9,5978772720011D-06
-9,6044350660613D+01 8,8283696478446D-06
-9,7776682683083D+01 8,1294567144623D-06
-9,9495246286295D+01 7,4936166129629D-06
-1,0119901928289D+02 6,9137497980397D-06
-1,0288699726269D+02 6,3856065386389D-06
-1,0455817581551D+02 5,9030240827794D-06
-1,0621156830833D+02 5,4618347777265D-06
-1,0784618810814D+02 5,0579594685973D-06
-1,0946106635910D+02 4,6887973273237D-06
-1,1105525198253D+02 4,3497868169482D-06
-1,1262780278836D+02 4,0402502181681D-06
-1,1417776769792D+02 3,7549922943802D-06
-1,1570424007545D+02 3,4944541592309D-06
-1,1720632217380D+02 3,2556952079244D-06
-1,1868309846866D+02 3,0363127008489D-06
-1,2013372454437D+02 2,8352632345721D-06
-1,2155731154236D+02 2,6521847932688D-06
-1,2295303282416D+02 2,4835409018903D-06
-1,2432006175131D+02 2,3302633098433D-06
-1,2565757168533D+02 2,1896046861385D-06
-1,2696478931927D+02 2,0625291071184D-06
-1,2824092356900D+02 1,9467906531992D-06
-1,2948522779331D+02 1,8402830296470D-06
-1,3069695535102D+02 1,7462924643457D-06
-1,3187539515525D+02 1,6590445870797D-06
-1,3301983611917D+02 1,5821398389618D-06
-1,3412962048742D+02 1,5115206163996D-06
-1,3520407272749D+02 1,4523423778166D-06
-1,3624256174979D+02 1,3927036523529D-06
-1,3724446535333D+02 1,3463935975662D-06
-1,3820920578004D+02 1,3027669077047D-06
-1,3913619638326D+02 1,2644957135100D-06
-1,4002488607067D+02 1,2303929744919D-06
-1,4087475930431D+02 1,2028226837931D-06
-1,4168530054620D+02 1,1788441219832D-06
-1,4245603870130D+02 1,1544656003210D-06
-1,4318650267457D+02 1,1418006635348D-06
-1,4387627470248D+02 1,1236497769940D-06
-1,4452494591009D+02 1,1077450393058D-06
-1,4513211631104D+02 1,1066716016281D-06
-1,4569743925049D+02 1,0901016398003D-06
-1,4622057696218D+02 1,0881501016730D-06
-1,4670120945703D+02 1,0822330114756D-06
-1,4713907007746D+02 1,0792486162919D-06
-1,4753388327733D+02 1,0773025806217D-06
-1,4788541795339D+02 1,0649150593823D-06
-1,4819346966818D+02 1,0843310525240D-06
-1,4845786064999D+02 1,0570989336693D-06
-1,4867842201568D+02 1,1120107045582D-06
-1,4885502043648D+02 1,0294693769218D-06
-1,4898756702652D+02 1,1087519889599D-06
-1,4907598178853D+02 7,8308344686606D-07
-1,4912019361383D+02 -7,0468799140508D-07
-1,4912572231414D+02 -1,0416486072321D-06
