0,0000000000000E+000	1,1126491719178E-026	0,0000000000000E+000	1,0467592566604E-026	0,0000000000000E+000
3,3101204317063E-003	3,2192748039961E-002	-1,3164579448781E-020	-6,0211923482711E-006	3,3096300903708E-003
6,6218348219991E-003	6,4289629459381E-002	2,6337430703688E-021	-1,2041396985296E-005	6,6198385320604E-003
9,9367406219244E-003	9,6275113523006E-002	1,9296469329637E-020	-1,8052936866297E-005	9,9300369620323E-003
1,3256439939141E-002	1,2812151014805E-001	5,7876173099110E-020	-2,4041990400292E-005	1,3238311745226E-002
1,6582544893026E-002	1,5978235006332E-001	-7,5306522966828E-021	-2,9990724215168E-005	1,6541410237551E-002
1,9916677847505E-002	1,9119678437710E-001	2,4616895029578E-020	-3,5880620998796E-005	1,9834861159325E-002
2,3260477930307E-002	2,2229214012623E-001	-1,5770694686691E-019	-4,1696097468957E-005	2,3113161325455E-002
2,6615601032972E-002	2,5298860669136E-001	-2,9381455357884E-020	-4,7428158723051E-005	2,6370024308562E-002
2,9983721673489E-002	2,8320354223251E-001	1,3690170009998E-019	-5,3076972108101E-005	2,9598686844110E-002
3,3366542309523E-002	3,1285548210144E-001	3,7216510119986E-020	-5,8652691222960E-005	3,2792180776596E-002
3,6765791475773E-002	3,4186792373657E-001	-7,1680163161395E-020	-6,4174229919445E-005	3,5943619906902E-002
4,0183223783970E-002	3,7017178535461E-001	1,1847873349720E-019	-6,9666399213020E-005	3,9046414196491E-002
4,3620638549328E-002	3,9770749211311E-001	-1,4039571100740E-019	-7,5156109232921E-005	4,2094465345144E-002
4,7079864889383E-002	4,2442598938942E-001	3,0789647632694E-019	-8,0668505688664E-005	4,5082297176123E-002
5,0562772899866E-002	4,5028930902481E-001	-4,6650339570031E-019	-8,6223735706881E-005	4,8005152493715E-002
5,4071281105280E-002	4,7527018189430E-001	-1,4346620544120E-019	-9,1834757768083E-005	5,0859015434980E-002
5,7607360184193E-002	4,9935176968575E-001	4,2351647362715E-019	-9,7506228485145E-005	5,3640652447939E-002
6,1173029243946E-002	5,2252674102783E-001	6,9604932440622E-019	-1,0323435708415E-004	5,6347586214542E-002
6,4770370721817E-002	5,4479604959488E-001	1,5521878758435E-019	-1,0900748020504E-004	5,8978054672480E-002
6,8401530385017E-002	5,6616830825806E-001	-1,5931630946669E-018	-1,1480697139632E-004	6,1530966311693E-002
7,2068713605404E-002	5,8665806055069E-001	-4,4564520937417E-019	-1,2060831795679E-004	6,4005851745605E-002
7,5774215161800E-002	6,0628527402878E-001	1,3680640889341E-018	-1,2638214684557E-004	6,6402785480022E-002
7,9520389437675E-002	6,2507385015488E-001	3,6845933205562E-020	-1,3209524331614E-004	6,8722322583199E-002
8,3309695124626E-002	6,4305090904236E-001	-5,2981910850756E-019	-1,3771146768704E-004	7,0965439081192E-002
8,7144672870636E-002	6,6024601459503E-001	1,1236950836512E-018	-1,4319276669994E-004	7,3133490979671E-002
