0,0000000000000E+00	2,0847170129928E+00
4,9326223639939E-01	2,0786408508939E+00
9,8676199877202E-01	2,0727814433337E+00
1,4807373335249E+00	2,0723080057887E+00
1,9754269809767E+00	2,0744536855861E+00
2,4710711733564E+00	2,0804560750876E+00
2,9679116694984E+00	2,0893295115488E+00
3,4661927263195E+00	2,1014580688015E+00
3,9661610988185E+00	2,1162722908427E+00
4,4680663176409E+00	2,1338531754211E+00
4,9721620769024E+00	2,1537966844711E+00
5,4787059566243E+00	2,1760512912560E+00
5,9879594227334E+00	2,2003034622368E+00
6,5001906027085E+00	2,2264402568908E+00
7,0156720650636E+00	2,2542057527539E+00
7,5346824847354E+00	2,2834603903248E+00
8,0575077533423E+00	2,3139868446583E+00
8,5844415343137E+00	2,3456349086616E+00
9,1157847077605E+00	2,3782119750124E+00
9,6518475909929E+00	2,4115651747200E+00
1,0192949938520E+01	2,4455186323914E+00
1,0739420386920E+01	2,4799194790360E+00
1,1291600895878E+01	2,5146043882077E+00
1,1849842307145E+01	2,5494235330849E+00
1,2414511006097E+01	2,5842234742705E+00
1,2985985590955E+01	2,6188604692809E+00
1,3564657983044E+01	2,6531902052260E+00
1,4150937867829E+01	2,6870769253158E+00
1,4745251584655E+01	2,7203865839801E+00
1,5348041016490E+01	2,7529919805293E+00
1,5959770251476E+01	2,7847695268492E+00
1,6580922252152E+01	2,8156015290280E+00
1,7212003296492E+01	2,8453739057295E+00
1,7853540757382E+01	2,8739780895488E+00
1,8506089764181E+01	2,9013093157923E+00
1,9170230982193E+01	2,9272671928841E+00
1,9846576163970E+01	2,9517558925019E+00
2,0535764818529E+01	2,9746831988989E+00
2,1238469762651E+01	2,9959618398530E+00
2,1955403782428E+01	3,0155075853110E+00
2,2687315192233E+01	3,0332409586087E+00
2,3434990055233E+01	3,0490853351153E+00
2,4199263285981E+01	3,0629673225046E+00
2,4981014209376E+01	3,0748161903482E+00
2,5781168781184E+01	3,0845634898443E+00
2,6600717352177E+01	3,0921432439536E+00
2,7440696903992E+01	3,0974913769923E+00
2,8302211033788E+01	3,1005478061233E+00
2,9186434395284E+01	3,1012549202718E+00
3,0094606037202E+01	3,0995583406677E+00
3,1028049387926E+01	3,0954069208453E+00
3,1988163373435E+01	3,0887502748810E+00
3,2976437960920E+01	3,0795389675292E+00
3,3994463040857E+01	3,0677231832731E+00
3,5043926206489E+01	3,0532525361893E+00
3,6126626076928E+01	3,0360764502186E+00
3,7244476738196E+01	3,0161447295734E+00
3,8399523286840E+01	2,9934075587366E+00
3,9593944050453E+01	2,9678175939539E+00
4,0830061690261E+01	2,9393292026907E+00
4,2110354303710E+01	2,9079016959373E+00
4,3437459865499E+01	2,8735008492926E+00
4,4814193991724E+01	2,8361019451340E+00
4,6243567704012E+01	2,7956909134299E+00
4,7728778547453E+01	2,7522633810625E+00
4,9273228354741E+01	2,7058241014207E+00
5,0880549892384E+01	2,6563903768406E+00
5,2554589096560E+01	2,6039952909096E+00
5,4299436160365E+01	2,5486865676533E+00
5,6119412210707E+01	2,4905168746220E+00
5,8019091513480E+01	2,4295362174680E+00
6,0003279268390E+01	2,3657947919792E+00
6,2077020491025E+01	2,2993534415349E+00
6,4245591130787E+01	2,2302872696813E+00
6,6514458101573E+01	2,1586734714559E+00
6,8889257076607E+01	2,0845715592892E+00
7,1375765842227E+01	2,0080423765603E+00
7,3979802154085E+01	1,9291840332183E+00
7,6707197090937E+01	1,8481366591713E+00
7,9563635177391E+01	1,7650824042858E+00
8,2554592209413E+01	1,6802513325897E+00
8,5685139848803E+01	1,5939191406455E+00
8,8959754658687E+01	1,5064352976129E+00
9,2382140462128E+01	1,4182636391911E+00
9,5954979644177E+01	1,3299986242092E+00
9,9679622279427E+01	1,2423637184740E+00
1,0355586408027E+02	1,1561892439771E+00
1,0758162664241E+02	1,0723930801355E+00
1,1175267321859E+02	9,9198684319755E-01
1,1606239554895E+02	9,1611714565938E-01
1,2050160069137E+02	8,4610714088472E-01
1,2505841331865E+02	7,8339453891241E-01
1,2971831124685E+02	7,2941353227338E-01
1,3446423202006E+02	6,8553689971264E-01
1,3927686601877E+02	6,5305333252366E-01
1,4413507391710E+02	6,3305791646569E-01
1,4901640184285E+02	6,2627939360727E-01
