0,0000000000000E+000	-1,4453426794322E-026	0,0000000000000E+000
4,9326833971353E-001	4,9257137499451E-001	3,5023892225969E-001
9,8678538316733E-001	9,8367576529139E-001	7,0053893060527E-001
1,4807643049959E+000	1,4730745821136E+000	1,0508371640525E+000
1,9754715734924E+000	1,9603429710071E+000	1,4009304460396E+000
2,4711203632914E+000	2,4447675595081E+000	1,7504734109237E+000
2,9679771426859E+000	2,9254150813395E+000	2,0989916678103E+000
3,4662728508634E+000	3,4011706782883E+000	2,4459012751326E+000
3,9662561915641E+000	3,8708109701560E+000	2,7905362515765E+000
4,4681758685284E+000	4,3330681192080E+000	3,1321791437750E+000
4,9722805854964E+000	4,7866950345598E+000	3,4700915940024E+000
5,4788368107613E+000	5,2305180372584E+000	3,8035437246030E+000
5,9880932480634E+000	5,6634815458055E+000	4,1318383949357E+000
6,5003341302487E+000	6,0846731547681E+000	4,4543295419904E+000
7,0158436901633E+000	6,4933446096154E+000	4,7704389433174E+000
7,5348528669944E+000	6,8889159104918E+000	5,0796629221988E+000
8,0576991872468E+000	7,2709730323433E+000	5,3815786583987E+000
8,5846491192136E+000	7,6392619972455E+000	5,6758453714281E+000
9,1160046602937E+000	7,9936729152889E+000	5,9622019540144E+000
9,6520678078861E+000	8,3342249374119E+000	6,2404642111481E+000
1,0193193853048E+001	8,6610521201850E+000	6,5105193381765E+000
1,0739667028626E+001	8,9743815390234E+000	6,7723188212108E+000
1,1291860390230E+001	9,2745196089451E+000	7,0258729152192E+000
1,1850111464364E+001	9,5618347575314E+000	7,2712419667467E+000
1,2414793306640E+001	9,8367455695835E+000	7,5085316808523E+000
1,2986278972668E+001	1,0099704372033E+001	7,7378848382500E+000
1,3564977047163E+001	1,0351188114447E+001	7,9594757734029E+000
1,4151260585736E+001	1,0591689249532E+001	8,1735056414607E+000
1,4745591466763E+001	1,0821708437542E+001	8,3801961075097E+000
1,5348396039511E+001	1,1041744514830E+001	8,5797854023547E+000
1,5960136182356E+001	1,1252293581901E+001	8,7725235894561E+000
1,6581309302778E+001	1,1453840795868E+001	8,9586701983992E+000
1,7212395043705E+001	1,1646862194348E+001	9,1384910695190E+000
1,7853961870829E+001	1,1831817399868E+001	9,3122551985255E+000
1,8506524956183E+001	1,2009150531814E+001	9,4802339476596E+000
1,9170670530013E+001	1,2179288382532E+001	9,6426963126313E+000
1,9847038116222E+001	1,2342641329280E+001	9,7999105003068E+000
2,0536249474160E+001	1,2499600598374E+001	9,9521423510211E+000
