3,8399523286840D+01 2,9118983629644D-04 6,8304021687028D-04 5,9437760134341D-05 3,2494469757866D-03 2,6610393592628D-04 -3,3833836174683D-05 7,3649818504094D-05 -3,9623872500040D-03
3,9593944050453D+01 2,8058631180119D-04 6,2833500821453D-04 5,0708410494259D-05 3,0811069953539D-03 2,7062621658627D-04 -2,9901073621168D-05 7,0127073566741D-05 -3,7508802101000D-03
4,0830061690261D+01 2,7003346626110D-04 5,7775610976768D-04 4,3226257801477D-05 2,9166507705943D-03 2,7232025988018D-04 -2,6079687336913D-05 6,6250208887105D-05 -3,5451291954526D-03
4,2110354303710D+01 2,5952311175512D-04 5,3098752251936D-04 3,6836513895459D-05 2,7562490200873D-03 2,7145080375997D-04 -2,2422386952617D-05 6,2399799008240D-05 -3,3453290084393D-03
4,3437459865499D+01 2,4905762852434D-04 4,8773230005486D-04 3,1392644616799D-05 2,6001623062311D-03 2,6825741824547D-04 -1,8944768039336D-05 5,8580738372759D-05 -3,1515724487463D-03
4,4814193991724D+01 2,3864768807618D-04 4,4771702761001D-04 2,6763038818690D-05 2,4486042012873D-03 2,6279810919744D-04 -1,5655809878042D-05 5,5335118719535D-05 -2,9642010905678D-03
4,6243567704012D+01 2,2830730370696D-04 4,1069748675798D-04 2,2829995968044D-05 2,3018545119445D-03 2,5520870943573D-04 -1,2554977848399D-05 5,2694391182654D-05 -2,7833649418032D-03
4,7728778547453D+01 2,1806232386001D-04 3,7645604437751D-04 1,9489638359284D-05 2,1603918802317D-03 2,4592801691401D-04 -9,6301828762885D-06 4,9983581319016D-05 -2,6089289707149D-03
4,9273228354741D+01 2,0794483567813D-04 3,4479425686267D-04 1,6655973034241D-05 2,0245059714747D-03 2,3529831376124D-04 -6,8671720785161D-06 4,6968836635969D-05 -2,4410186148804D-03
5,0880549892384D+01 1,9797623159759D-04 3,1552699040687D-04 1,4257505725817D-05 1,8941658352280D-03 2,2357932685614D-04 -4,2617605313219D-06 4,3923285601775D-05 -2,2797892651058D-03
5,2554589096560D+01 1,8817208080859D-04 2,8848145888563D-04 1,2230056011487D-05 1,7693781662948D-03 2,1116988513050D-04 -1,8253543987015D-06 4,0626814377522D-05 -2,1252715419374D-03
5,4299436160365D+01 1,7855896075042D-04 2,6349329028210D-04 1,0517925252427D-05 1,6503089622012D-03 1,9825433357859D-04 4,2085972276534D-07 3,7222807465615D-05 -1,9776538779040D-03
5,6119412210707D+01 1,6916320519401D-04 2,4040098415091D-04 9,0814254732560D-06 1,5371098652646D-03 1,8498846206563D-04 2,4082320160539D-06 3,4030954806911D-05 -1,8373323091800D-03
5,8019091513480D+01 1,5997856139268D-04 2,1904344337701D-04 7,8905860097406D-06 1,4297698271338D-03 1,7186485175739D-04 4,0509663303057D-06 3,1080059830577D-05 -1,7043445016267D-03
6,0003279268390D+01 1,5097980368746D-04 1,9926147668109D-04 6,9108404977637D-06 1,3281461637445D-03 1,5937276794937D-04 5,3433345525110D-06 2,7652775103882D-05 -1,5782489029472D-03
6,2077020491025D+01 1,4214564955589D-04 1,8090901969648D-04 6,1063629053265D-06 1,2317349869514D-03 1,4748203345980D-04 6,3941674812788D-06 2,4361419237950D-05 -1,4588922229818D-03
6,4245591130787D+01 1,3345723553871D-04 1,6386980037549D-04 5,4453952014902D-06 1,1399152997010D-03 1,3602748062318D-04 7,2663074845914D-06 2,1844344316491D-05 -1,3462257222018D-03
6,6514458101573D+01 1,2490690441490D-04 1,4805991946258D-04 4,8985687625877D-06 1,0525170260098D-03 1,2530449284034D-04 7,8803050209123D-06 1,9979030238882D-05 -1,2398741861869D-03
6,8889257076607D+01 1,1650683640849D-04 1,3341486967161D-04 4,4440532265550D-06 9,6974867575274D-04 1,1547382104581D-04 8,2070765787441D-06 1,8075688407884D-05 -1,1395192393061D-03
7,1375765842227D+01 1,0826538814779D-04 1,1987073153626D-04 4,0723347910866D-06 8,9172335308922D-04 1,0642725822940D-04 8,3734334934018D-06 1,6222636313612D-05 -1,0450681941493D-03
7,3979802154085D+01 1,0016504325962D-04 1,0734995531622D-04 3,7783993436900D-06 8,1828223977888D-04 9,8092877198952D-05 8,5269437571592D-06 1,4023686669259D-05 -9,5622653734431D-04
7,6707197090937D+01 9,2190828049098D-05 9,5769254926925D-05 3,5476818073365D-06 7,4896915055758D-04 9,0306477953078D-05 8,6501728569959D-06 1,2553320690860D-05 -8,7310706365462D-04
7,9563635177391D+01 8,4367505562611D-05 8,5053746679959D-05 3,3634654555588D-06 6,8374740737839D-04 8,3212709262564D-05 8,6340085839854D-06 1,1578558555829D-05 -7,9552006295985D-04
8,2554592209413D+01 7,6743510916430D-05 7,5139572501637D-05 3,2179215364767D-06 6,2258808656527D-04 7,7168216480077D-05 8,5272435231013D-06 1,0504376491834D-05 -7,2317439288252D-04
8,5685139848803D+01 6,9347324945726D-05 6,5974621097702D-05 3,1150084366271D-06 5,6542837421108D-04 7,1984170815057D-05 8,3785733967324D-06 9,4495161226818D-06 -6,5587097007220D-04
8,8959754658687D+01 6,2170792437357D-05 5,7520064234381D-05 3,0595838898692D-06 5,1232129955449D-04 6,7408578134845D-05 8,0842216166895D-06 8,5046209189202D-06 -5,9347689195962D-04
9,2382140462128D+01 5,5205768649663D-05 4,9736069900624D-05 3,0525591076807D-06 4,6332809505806D-04 6,3370996424049D-05 7,7406446128268D-06 7,6667635544849D-06 -5,3591304882700D-04
9,5954979644177D+01 4,8460803228099D-05 4,2570920438479D-05 3,0959827403558D-06 4,1841958562125D-04 5,9660076537035D-05 7,4405158750247D-06 6,9224118308300D-06 -4,8303023817384D-04
9,9679622279427D+01 4,1969458047894D-05 3,5977941326030D-05 3,1772225377126D-06 3,7738600125394D-04 5,6214591718434D-05 7,0905096515550D-06 6,6026527363081D-06 -4,3470111961713D-04
1,0355586408027D+02 3,5772767012585D-05 2,9937922855427D-05 3,2922621300691D-06 3,4023567049850D-04 5,3269356341094D-05 6,7607626017550D-06 6,0465662948729D-06 -3,9070456388239D-04
1,0758162664241D+02 2,9889733213228D-05 2,4448626119340D-05 3,4439319846733D-06 3,0689260528998D-04 5,0805064110326D-05 6,4898273093384D-06 5,6340402243563D-06 -3,5115563841533D-04
1,1175267321859D+02 2,4355104196119D-05 1,9501082711588D-05 3,6264659156824D-06 2,7731020641102D-04 4,8833414694221D-05 6,2500405565678D-06 5,1713872231267D-06 -3,1595224273585D-04
1,1606239554895D+02 1,9219598659061D-05 1,5085135448641D-05 3,8438149704382D-06 2,5137749973791D-04 4,7315333185198D-05 6,0047084800300D-06 4,8175107162573D-06 -2,8512671367281D-04
1,2050160069137D+02 1,4537377626992D-05 1,1202140381009D-05 4,0880610724937D-06 2,2923199851506D-04 4,6051647961527D-05 5,7727920758676D-06 4,7095625527695D-06 -2,5863239763048D-04
1,2505841331865D+02 1,0373526041452D-05 7,8596229956694D-06 4,3522836175027D-06 2,1087354224316D-04 4,5032939989070D-05 5,5672530612030D-06 4,1969390494605D-06 -2,3613370838911D-04
1,2971831124685D+02 6,7997273501188D-06 5,0740637605948D-06 4,6236587301044D-06 1,9583482937076D-04 4,4192149105888D-05 5,4216081124282D-06 4,0594912486018D-06 -2,1773786856582D-04
1,3446423202006D+02 3,8983202122501D-06 2,8705382211627D-06 4,8736404964292D-06 1,8396909301328D-04 4,3547086052716D-05 5,3455183370815D-06 3,9929096429876D-06 -2,0336430274383D-04
1,3927686601877D+02 1,7542537090713D-06 1,2772795002878D-06 5,0731589430560D-06 1,7540837883831D-04 4,3173229333911D-05 5,2569913767742D-06 4,0744557455158D-06 -1,9308650367483D-04
1,4413507391710D+02 4,3918304407238D-07 3,1576140695077D-07 5,1958243570801D-06 1,7039769806014D-04 4,2970644906943D-05 5,1886760030496D-06 4,0408446104654D-06 -1,8697039702910D-04
1,4901640184285D+02 -3,0469846483062D-11 7,6170742801067D-11 5,2320145487800D-06 1,6889267933721D-04 4,2890681492621D-05 5,1690395091851D-06 3,9992450828283D-06 -1,8500914483972D-04
