0,0000000000000E+00	1,0763176374468E-12	-0,0000000000000E+00	7,3111108096421E-13	-0,0000000000000E+00	1,7318661782451E-10	-0,0000000000000E+00	1,3093350571580E-04
3,3101204317063E-03	1,3088136620354E-04	9,4252197158085E-09	3,2080093660625E-05	-2,7664717094922E-07	1,0274504165864E-04	-1,2416610672972E-07	1,3926364772487E-04
6,6218348219991E-03	5,2153645083308E-04	2,0685612867055E-07	1,1480815010145E-04	-2,8196718631079E-06	2,1836163068656E-04	-7,1144540925161E-07	1,4860785449855E-04
9,9367406219244E-03	1,1690224055201E-03	9,5448194770142E-07	2,3203584714793E-04	-9,8843256637338E-06	3,4763049916364E-04	-1,8676203126233E-06	1,5905256441329E-04
1,3256439939141E-02	2,0671319216490E-03	2,7076280275651E-06	3,7181493826210E-04	-2,3897599021439E-05	4,9117696471512E-04	-3,8129930999276E-06	1,7078134987969E-04
1,6582544893026E-02	3,2030702568591E-03	5,8844061641139E-06	5,2533904090524E-04	-4,6914781705709E-05	6,4888485940173E-04	-6,7192618189438E-06	1,8386029114481E-04
1,9916677847505E-02	4,5556765981019E-03	1,0865841431951E-05	6,8621395621449E-04	-8,0624849942978E-05	8,2002609269693E-04	-1,0755758921732E-05	1,9832806719933E-04
2,3260477930307E-02	6,0952384956181E-03	1,7957187083084E-05	8,4992346819490E-04	-1,2611820420716E-04	1,0031480342150E-03	-1,6052295904956E-05	2,1415649098344E-04
2,6615601032972E-02	7,7848499640822E-03	2,7399621103541E-05	1,0134003823623E-03	-1,8387466843706E-04	1,1960992123932E-03	-2,2688211174682E-05	2,3124310246203E-04
2,9983721673489E-02	9,5827961340547E-03	3,9370414015139E-05	1,1746688978747E-03	-2,5376220582984E-04	1,3962329830974E-03	-3,0697614420205E-05	2,4943141033873E-04
3,3366542309523E-02	1,1445367708802E-02	5,3994484915165E-05	1,3325494946912E-03	-3,3511570654809E-04	1,6005343059078E-03	-4,0059752791421E-05	2,6850908761844E-04
3,6765791475773E-02	1,3329610228539E-02	7,1352820668835E-05	1,4864186523482E-03	-4,2684105574153E-04	1,8058678833768E-03	-5,0712438678602E-05	2,8823263710365E-04
4,0183223783970E-02	1,5195610933006E-02	9,1491710918490E-05	1,6360196750611E-03	-5,2753608906642E-04	2,0091389305890E-03	-6,2553983298130E-05	3,0833770870231E-04
4,3620638549328E-02	1,7008161172271E-02	1,1442996037658E-04	1,7813203157857E-03	-6,3560903072357E-04	2,2074673324823E-03	-7,5455653131939E-05	3,2855756580830E-04
4,7079864889383E-02	1,8737753853202E-02	1,4016489149071E-04	1,9224087009206E-03	-7,4938486795872E-04	2,3982913699001E-03	-8,9268694864586E-05	3,4863405744545E-04
5,0562772899866E-02	2,0360967144370E-02	1,6867666272447E-04	2,0594224333763E-03	-8,6719379760325E-04	2,5794431567192E-03	-1,0383389599156E-04	3,6832827026956E-04
5,4071281105280E-02	2,1860392764211E-02	1,9993144087493E-04	2,1925021428615E-03	-9,8743918351829E-04	2,7491780929267E-03	-1,1898831871804E-04	3,8742669858038E-04
5,7607360184193E-02	2,3224195465446E-02	2,3388357658405E-04	2,3217648267746E-03	-1,1086469748989E-03	2,9061755631119E-03	-1,3457151362672E-04	4,0574555168860E-04
6,1173029243946E-02	2,4445481598377E-02	2,7047691401094E-04	2,4472894147038E-03	-1,2294960906729E-03	3,0495163518935E-03	-1,5042995801196E-04	4,2313215089962E-04
6,4770370721817E-02	2,5521548464894E-02	3,0964583856985E-04	2,5691150221974E-03	-1,3488355325535E-03	3,1786435283720E-03	-1,6642028640490E-04	4,3946481309831E-04
6,8401530385017E-02	2,6453116908669E-02	3,5131571348757E-04	2,6872418820858E-03	-1,4656893908978E-03	3,2933165784925E-03	-1,8241147336084E-04	4,5465139555745E-04
7,2068713605404E-02	2,7243589982390E-02	3,9540350553580E-04	2,8016378637403E-03	-1,5792526537552E-03	3,3935611136258E-03	-1,9828601216432E-04	4,6862696763128E-04
7,5774215161800E-02	2,7898387983441E-02	4,4181811972521E-04	2,9122468549758E-03	-1,6888815443963E-03	3,4796199761331E-03	-2,1394043869805E-04	4,8135081306100E-04
7,9520389437675E-02	2,8424369171262E-02	4,9046089407057E-04	3,0189973767847E-03	-1,7940796678886E-03	3,5519073717296E-03	-2,2928522957955E-04	4,9280340317637E-04
8,3309695124626E-02	2,8829336166382E-02	5,4122589062899E-04	3,1218109652400E-03	-1,8944818293676E-03	3,6109669599682E-03	-2,4424435105175E-04	5,0298334099352E-04
8,7144672870636E-02	2,9121650382876E-02	5,9400056488812E-04	3,2206093892455E-03	-1,9898368045688E-03	3,6574371624738E-03	-2,5875450228341E-04	5,1190430531278E-04
9,1027952730656E-02	2,9309919103980E-02	6,4866628963500E-04	3,3153230324388E-03	-2,0799911580980E-03	3,6920194979757E-03	-2,7276403852738E-04	5,1959225675091E-04
9,4962283968925E-02	2,9402749612927E-02	7,0509879151359E-04	3,4058955498040E-03	-2,1648723632097E-03	3,7154555320740E-03	-2,8623203979805E-04	5,2608310943469E-04
9,8950527608395E-02	2,9408594593406E-02	7,6316873310134E-04	3,4922889899462E-03	-2,2444743663073E-03	3,7285054568201E-03	-2,9912710306235E-04	5,3142046090215E-04
1,0299564898014E-01	2,9335608705878E-02	8,2274241140112E-04	3,5744868218899E-03	-2,3188448976725E-03	3,7319336552173E-03	-3,1142617808655E-04	5,3565361304209E-04
1,0710076242685E-01	2,9191585257649E-02	8,8368193246424E-04	3,6524955648929E-03	-2,3880722001195E-03	3,7264958955348E-03	-3,2311354880221E-04	5,3883611690253E-04
1,1126910895109E-01	2,8983892872930E-02	9,4584614271298E-04	3,7263440899551E-03	-2,4522768799216E-03	3,7129304837435E-03	-3,3417984377593E-04	5,4102414287627E-04
1,1550408601761E-01	2,8719455003738E-02	1,0090904543176E-03	3,7960838526487E-03	-2,5116021279246E-03	3,6919515114278E-03	-3,4462107578292E-04	5,4227537475526E-04
1,1980923265219E-01	2,8404738754034E-02	1,0732675436884E-03	3,8617854006588E-03	-2,5662069674581E-03	3,6642441991717E-03	-3,5443779779598E-04	5,4264802020043E-04
1,2418827414513E-01	2,8045745566487E-02	1,1382279917598E-03	3,9235367439687E-03	-2,6162602007389E-03	3,6304602399468E-03	-3,6363452090882E-04	5,4220005404204E-04
1,2864510715008E-01	2,7648029848933E-02	1,2038196437061E-03	3,9814407937229E-03	-2,6619364507496E-03	3,5912161692977E-03	-3,7221872480586E-04	5,4098811233416E-04
1,3318383693695E-01	2,7216704562306E-02	1,2698887148872E-03	4,0356116369367E-03	-2,7034112717956E-03	3,5470912698656E-03	-3,8020053762011E-04	5,3906737593934E-04
1,3780875504017E-01	2,6756456121802E-02	1,3362795580178E-03	4,0861722081900E-03	-2,7408588211983E-03	3,4986268728971E-03	-3,8759197923355E-04	5,3649075562134E-04
1,4252437651157E-01	2,6271561160684E-02	1,4028346631676E-03	4,1332510299981E-03	-2,7744497638196E-03	3,4463275223970E-03	-3,9440658292733E-04	5,3330877562985E-04
1,4733548462391E-01	2,5765920057893E-02	1,4693951234221E-03	4,1769798845053E-03	-2,8043491765857E-03	3,3906602766365E-03	-4,0065898792818E-04	5,2956939907745E-04
1,5224710106850E-01	2,5243071839213E-02	1,5358004020527E-03	4,2174905538559E-03	-2,8307156171650E-03	3,3320579677820E-03	-4,0636447374709E-04	5,2531808614731E-04
1,5726450085640E-01	2,4706233292818E-02	1,6018883325160E-03	4,2549110949039E-03	-2,8537006583065E-03	3,2709194347262E-03	-4,1153869824484E-04	5,2059750305489E-04
1,6239328682423E-01	2,4158315733075E-02	1,6674948856235E-03	4,2893621139228E-03	-2,8734479565173E-03	3,2076116185635E-03	-4,1619737748988E-04	5,1544787129387E-04
1,6763935983181E-01	2,3601964116096E-02	1,7324551008642E-03	4,3209544382989E-03	-2,8900934848934E-03	3,1424718908966E-03	-4,2035628575832E-04	5,0990661839023E-04
1,7300893366337E-01	2,3039575666189E-02	1,7966021550819E-03	4,3497867882252E-03	-2,9037643689662E-03	3,0758092179894E-03	-4,2403125553392E-04	5,0400861073285E-04
1,7850865423679E-01	2,2473316639662E-02	1,8597682937980E-03	4,3759411200881E-03	-2,9145786538720E-03	3,0079050920904E-03	-4,2723814840429E-04	4,9778568791226E-04
1,8414548039436E-01	2,1905133500695E-02	1,9217851804569E-03	4,3994830921292E-03	-2,9226441401988E-03	2,9390153940767E-03	-4,2999253491871E-04	4,9126672092825E-04
1,8992681801319E-01	2,1336778998375E-02	1,9824833143502E-03	4,4204597361386E-03	-2,9280586168170E-03	2,8693722561002E-03	-4,3230937444605E-04	4,8447769950144E-04
1,9586054980755E-01	2,0769810304046E-02	2,0416930783540E-03	4,4389027170837E-03	-2,9309084638953E-03	2,7991849929094E-03	-4,3420246220194E-04	4,7744167386554E-04
2,0195499062538E-01	2,0205618813634E-02	2,0992434583604E-03	4,4548278674483E-03	-2,9312691185623E-03	2,7286419644952E-03	-4,3568437104113E-04	4,7017924953252E-04
2,0821902155876E-01	1,9645437598228E-02	2,1549621596932E-03	4,4682337902486E-03	-2,9292069375515E-03	2,6579136028886E-03	-4,3676630593836E-04	4,6270876191556E-04
2,1466203033924E-01	1,9090358167887E-02	2,2086752578616E-03	4,4791018590331E-03	-2,9247798956931E-03	2,5871542748064E-03	-4,3745845323429E-04	4,5504700392485E-04
2,2129401564598E-01	1,8541354686022E-02	2,2602071985602E-03	4,4873920269310E-03	-2,9180382844061E-03	2,5165039114654E-03	-4,3776989332400E-04	4,4720948790200E-04
2,2812564671040E-01	1,7999293282628E-02	2,3093807976693E-03	4,4930446892977E-03	-2,9090265743434E-03	2,4460905697197E-03	-4,3770883348770E-04	4,3921056203544E-04
2,3516824841499E-01	1,7464937642217E-02	2,3560179397464E-03	4,4959816150367E-03	-2,8977824840695E-03	2,3760292679071E-03	-4,3728208402172E-04	4,3106294469908E-04
2,4243389070034E-01	1,6938947141171E-02	2,3999409750104E-03	4,4961133971810E-03	-2,8843369800597E-03	2,3064198903739E-03	-4,3649502913468E-04	4,2277725879103E-04
2,4993541836739E-01	1,6421873122454E-02	2,4409724865109E-03	4,4933422468603E-03	-2,8687133453786E-03	2,2373467218131E-03	-4,3535185977817E-04	4,1436168248765E-04
2,5768655538559E-01	1,5914140269160E-02	2,4789362214506E-03	4,4875596649945E-03	-2,8509267140180E-03	2,1688763517886E-03	-4,3385569006205E-04	4,0582244400866E-04
2,6570191979408E-01	1,5416072681546E-02	2,5136573240161E-03	4,4786338694394E-03	-2,8309854678810E-03	2,1010614000261E-03	-4,3200814980082E-04	3,9716446190141E-04
2,7399709820747E-01	1,4927916228771E-02	2,5449625682086E-03	4,4664046727121E-03	-2,8088910039514E-03	2,0339412149042E-03	-4,2980912257917E-04	3,8839201442897E-04
2,8258872032166E-01	1,4449865557253E-02	2,5726831518114E-03	4,4506797567010E-03	-2,7846386656165E-03	1,9675455987453E-03	-4,2725756065920E-04	3,7950862315483E-04
2,9149448871613E-01	1,3982072472572E-02	2,5966567918658E-03	4,4312346726656E-03	-2,7582177426666E-03	1,9019007449970E-03	-4,2435229988769E-04	3,7051728577353E-04
