 0.000000000000000000E+00 -0.000000000000000000E+00
 0.331012037474653908E-02 -0.221630120962779998E-03
 0.662183483406764140E-02 -0.119316063009901568E-02
 0.993674036189995391E-02 -0.294312005299433334E-02
 0.132564397513506016E-01 -0.555547368883400981E-02
 0.165825445354421674E-01 -0.887439142358970381E-02
 0.199166779494195367E-01 -0.125711221326587474E-01
 0.232604779354139701E-01 -0.161872259972527174E-01
 0.266156002004951375E-01 -0.192453853952932880E-01
 0.299837213394578139E-01 -0.213456518686223583E-01
 0.333665420340474306E-01 -0.222269201686193588E-01
 0.367657903407625497E-01 -0.217891721545204649E-01
 0.401832250798950241E-01 -0.200810286184496499E-01
 0.436206393390381475E-01 -0.172668163417114551E-01
 0.470798641049610112E-01 -0.135856282046902255E-01
 0.505627720384977941E-01 -0.931146391746725741E-02
 0.540712814079340465E-01 -0.472048232233326578E-02
 0.576073601973068339E-01 -0.669922750051430051E-04
 0.611730304070841058E-01 0.443153158672512058E-02
 0.647703725658153040E-01 0.860192710643335919E-02
 0.684015304726404150E-01 0.123168959199580347E-01
 0.720687161919215669E-01 0.154924696489560088E-01
 0.757742153228098125E-01 0.180829120412406598E-01
 0.795203925682432811E-01 0.200743501656632274E-01
 0.833096976297200698E-01 0.214780397878459976E-01
 0.871446714562229552E-01 0.223239080584805155E-01
 0.910279528778730196E-01 0.226548073097876806E-01
 0.949622856573255625E-01 0.225217362634828611E-01
 0.989505259945437921E-01 0.219800963210885596E-01
 0.102995650523479032 0.210868883860760824E-01
 0.107100764842301688 0.198986578266870558E-01
 0.111269112622238708 0.184699792155006218E-01
 0.115504085343779872 0.168522976461248607E-01
 0.119809232712986713 0.150930098556646929E-01
 0.124188273815018180 0.132347991972891366E-01
 0.128645109066618080 0.113153352375885662E-01
 0.133183833034375976 0.936738292433532405E-02
 0.137808748190964891 0.741918695596500023E-02
 0.142524379687345437 0.549490673048035495E-02
 0.147335491225083715 0.361498371947986587E-02
 0.152247102119448030 0.179648739668371608E-02
 0.157264505650830833 0.535336623307847650E-04
 0.162393288809196790 -0.160225737181046344E-02
 0.167639353543673986 -0.316139753919110825E-02
 0.173008939636976056 -0.461638781673802488E-02
 0.178508649331902358 -0.596179053718284401E-02
 0.184145473844603558 -0.719411046848757348E-02
 0.189926821906297949 -0.831114117094469522E-02
 0.195860550481423701 -0.931145196662837640E-02
 0.201954997815341208 -0.101947710512288563E-01
 0.208219018968123892 -0.109625160600357995E-01
 0.214662023991960105 -0.116173531195773016E-01
 0.221294018907312928 -0.121625797564199993E-01
 0.228125649626040428 -0.126021469475024097E-01
 0.235168248956668657 -0.129406492108489184E-01
 0.242433886805965448 -0.131833433640460244E-01
 0.249935423659531253 -0.133362618891001757E-01
 0.257686567379129539 -0.134053759252320166E-01
 0.265701933292239012 -0.133962026294568715E-01
 0.273997107464953427 -0.133142826796215311E-01
 0.282588712937073661 -0.131654719500482534E-01
 0.291494478550786251 -0.129558264992175581E-01
 0.300733309812837302 -0.126914376608080626E-01
 0.310325360983985998 -0.123783195924250921E-01
 0.320292107275887084 -0.120211178107724557E-01
 0.330656415639321022 -0.116237429973557686E-01
 0.341442612131250156 -0.111923363864025252E-01
 0.352676543231464024 -0.107346887577565286E-01
 0.364385627720396954 -0.102569372520757013E-01
 0.376598894804481832 -0.976408891639628414E-02
 0.389347003060644958 -0.926023335518408319E-02
 0.402662233446409612 -0.874896056924638794E-02
 0.416578448072201457 -0.823360031496100757E-02
 0.431131004656285288 -0.771748885627360302E-02
 0.446356614599918045 -0.720385857294273194E-02
 0.462293130484153547 -0.669683842908275727E-02
 0.478979246603053799 -0.620049971887017947E-02
 0.496454094083784270 -0.571827850607182098E-02
 0.514756710468977419 -0.525311538718324124E-02
 0.533925362737153852 -0.480739984088331736E-02
 0.553996703141117930 -0.438078996161139420E-02
 0.575004739633996120 -0.397420496759050366E-02
 0.596979607850977034 -0.358895118092219037E-02
 0.619946140532487755 -0.322753916718369590E-02
 0.643922243792862670 -0.289438043940337024E-02
 0.668917108408850547 -0.259268368481550349E-02
 0.694929308450184635 -0.232296894349513739E-02
 0.721944868322298650 -0.208575356693697055E-02
 0.749935410556105575 -0.188008922712209060E-02
 0.778856526762241597 -0.170335499710066443E-02
 0.808646537709191593 -0.155404241824156318E-02
 0.839225818902016085 -0.143038783780238127E-02
 0.870496858588253319 -0.133122411360062304E-02
 0.902345180596794139 -0.125512718944538861E-02
 0.934641203204055193 -0.120085277589413158E-02
 0.967243021066621855 -0.116594499931228649E-02
 0.999999999999999556 -0.115244424386123532E-02
 1.03275697893337726 -0.116205307287667618E-02
 1.06535879679594414 -0.119419820939532686E-02
 1.09765481940320497 -0.124728552895656095E-02
 1.12950314141174601 -0.132203067464332566E-02
 1.16077418109798325 -0.142148301723835427E-02
 1.19135346229080774 -0.154633311900828196E-02
 1.22114347323775752 -0.169647463062041473E-02
 1.25006458944389376 -0.187521280597651905E-02
 1.27805513167770068 -0.208479016560908590E-02
 1.30507069154981470 -0.232536171076246122E-02
 1.33108289159114879 -0.259598605421464471E-02
 1.35607775620713644 -0.289414801020993796E-02
 1.38005385946751158 -0.322087878484180693E-02
 1.40302039214902230 -0.357723637990251843E-02
 1.42499526036600299 -0.396259219031981375E-02
 1.44600329685888118 -0.437479134061832722E-02
 1.46607463726284526 -0.481053626504597542E-02
 1.48524328953102192 -0.526675336838561183E-02
 1.50354590591621506 -0.574038171007400233E-02
 1.52102075339694531 -0.622994479934901174E-02
 1.53770686951584601 -0.673366658330347163E-02
 1.55364338540008129 -0.724780300587537715E-02
 1.56886899534371382 -0.776910996292318971E-02
 1.58342155192779788 -0.829400492113804844E-02
 1.59733776655359017 -0.881582375057800467E-02
 1.61065299693935415 -0.933091310827635460E-02
 1.62340110519551750 -0.983494843551474540E-02
 1.63561437227960260 -0.103219880657186274E-01
 1.64732345676853553 -0.107897925835287092E-01
 1.65855738786874918 -0.112388126699126210E-01
 1.66934358436067853 -0.116655494714756666E-01
 1.67970789272411247 -0.120627738893834251E-01
 1.68967463901601400 -0.124244172496616786E-01
 1.69926669018716248 -0.127453802338900763E-01
 1.70850552144921330 -0.130196755928164674E-01
 1.71741128706292590 -0.132404315351348275E-01
 1.72600289253504613 -0.133999803114687611E-01
 1.73429806670776032 -0.134905937283054961E-01
 1.74231343262087002 -0.135053120397935211E-01
 1.75006457634046853 -0.134384700350987964E-01
 1.75756611319403411 -0.132851362149897199E-01
 1.76483175104333090 -0.130406165640805146E-01
 1.77187435037395868 -0.127003898635210805E-01
 1.77870598109268663 -0.122601995777622784E-01
 1.78533797600803945 -0.117161336165956739E-01
 1.79178098103187544 -0.110644048471344805E-01
 1.79804500218465790 -0.103015452495658459E-01
 1.80413944951857586 -0.942533455908980099E-02
 1.81007317809370161 -0.843498548477941007E-02
 1.81585452615539600 -0.733038093119362747E-02
 1.82149135066809720 -0.611195984106690203E-02
 1.82699106036302350 -0.478099221048122573E-02
 1.83236064645632535 -0.333957974257437749E-02
 1.83760671119080277 -0.179099877530543923E-02
 1.84273549434916850 -0.140738177596138730E-03
 1.84775289788055153 0.160253072690280858E-02
 1.85266450877491584 0.342665460604592905E-02
 1.85747562031265367 0.531619074797202561E-02
 1.86219125180903466 0.725261856008447680E-02
 1.86681616696562358 0.921424080172973670E-02
 1.87135489093338148 0.111757871423951612E-01
 1.87581172618498138 0.131079831104095323E-01
 1.88019076728701284 0.149772798647968032E-01
 1.88449591465621968 0.167457404451148047E-01
 1.88873088737776040 0.183710636805580717E-01
 1.89289923515769787 0.198067813668547608E-01
 1.89700434947652008 0.210026246747805519E-01
 1.90104947400545554 0.219050715590580342E-01
 1.90503771434267422 0.224582282875769937E-01
 1.90897204712212654 0.226052805163321595E-01
 1.91285532854377660 0.222906975636722737E-01
 1.91669030237027949 0.214632700288467509E-01
 1.92047960743175627 0.200799954088570522E-01
 1.92422578467718974 0.181108122925615206E-01
 1.92793128380807777 0.155441523759652211E-01
 1.93159846952735892 0.123931808230755593E-01
 1.93522962743418470 0.870241144879470643E-02
 1.93882696959291567 0.455409702922893612E-02
 1.94239263980269272 0.734839754936136624E-04
 1.94592871859206551 -0.456836604314024477E-02
 1.94943722796150132 -0.915573310369592434E-02
 1.95292013589503810 -0.134353136342254993E-01
 1.95637936066096163 -0.171309398622959130E-01
 1.95981677492010453 -0.199675561264094810E-01
 1.96323420965923701 -0.217041045167566948E-01
 1.96663345796595213 -0.221735452746008137E-01
 1.97001627866054196 -0.213239224599602768E-01
 1.97338439979950442 -0.192515240436403993E-01
 1.97673952206458559 -0.162138254253371174E-01
 1.98008332205058002 -0.126081093064246679E-01
 1.98341745546455739 -0.891118803306862120E-02
 1.98674356024864895 -0.558395161470564162E-02
 1.99006325963809938 -0.295998352477726788E-02
 1.99337816516593191 -0.120014633443162239E-02
 1.99668987962525302 -0.222859053090611119E-03
 2.00000000000000000 0.000000000000000000E+00
