0,0000000000000E+00	-7,2583700885162E-26	0,0000000000000E+00
4,9311463333315E-01	4,9241726121712E-01	3,5009748553098E-01
9,8647789290848E-01	9,8336685241147E-01	7,0011300021542E-01
1,4803028869336E+00	1,4726102244658E+00	1,0498762969105E+00
1,9748560006679E+00	1,9597222764677E+00	1,3991225467276E+00
2,4703503423191E+00	2,4439899837374E+00	1,7474734226825E+00
2,9670522971466E+00	2,9244801311816E+00	2,0944560160453E+00
3,4651927323753E+00	3,4000800217230E+00	2,4395091417898E+00
3,9650202742473E+00	3,8695677182965E+00	2,7820022549426E+00
4,4667835490049E+00	4,3316784088523E+00	3,1212606723824E+00
4,9707311828903E+00	4,7851675785410E+00	3,4565971000882E+00
5,4771295611629E+00	5,2288657437363E+00	3,7873242440391E+00
5,9862273100649E+00	5,6617192744941E+00	4,1128052538121E+00
6,4983085738730E+00	6,0828191299145E+00	4,4324221953332E+00
7,0136574968642E+00	6,4914191028164E+00	4,7456517162748E+00
7,5325049462631E+00	6,8869390125553E+00	5,0520082970072E+00
8,0551883433986E+00	7,2689656172570E+00	5,3511073050969E+00
8,5819740735301E+00	7,6372439475973E+00	5,6426208571576E+00
9,1131640399517E+00	7,9916617988289E+00	5,9263156515493E+00
9,6490601459574E+00	8,3322378717432E+00	6,2020151356794E+00
1,0190017571893E+01	8,6591021596447E+00	6,4696184223522E+00
1,0736320462036E+01	8,9724790720283E+00	6,7290750679699E+00
1,1288341755749E+01	9,2726723827218E+00	6,9804039888815E+00
1,1846418874361E+01	9,5600478974462E+00	7,2236619341349E+00
1,2410924757235E+01	9,8350188580755E+00	7,4589624018250E+00
1,2982232343734E+01	1,0098036820300E+01	7,6864315009466E+00
1,3560750091257E+01	1,0349575233420E+01	7,9062520895420E+00
1,4146850939166E+01	1,0590123054707E+01	8,1186196365529E+00
1,4740996621911E+01	1,0820179276005E+01	8,3237485272701E+00
1,5343613355908E+01	1,1040241976925E+01	8,5218720633339E+00
1,5955162875607E+01	1,1250802851440E+01	8,7132361572838E+00
1,6576142433490E+01	1,1452348120122E+01	8,8980993325588E+00
1,7207031523027E+01	1,1645352144503E+01	9,0767201125981E+00
1,7848398432770E+01	1,1830273778145E+01	9,2493633262904E+00
1,8500758174220E+01	1,2007555454400E+01	9,4162938025245E+00
1,9164696794950E+01	1,2177626835349E+01	9,5777889810887E+00
1,9840853619581E+01	1,2340895689464E+01	9,7341010799723E+00
2,0529850213718E+01	1,2497755189478E+01	9,8854949280641E+00
2,1232343661003E+01	1,2648582087916E+01	1,0032229048803E+01
2,1949079840162E+01	1,2793732155928E+01	1,0174555660179E+01
2,2680769111886E+01	1,2933548393391E+01	1,0312720674730E+01
2,3428228390971E+01	1,3068355555510E+01	1,0446970004998E+01
2,4192292351230E+01	1,3198465626216E+01	1,0577530647171E+01
2,4973813425495E+01	1,3324175993701E+01	1,0704642208341E+01
2,5773732841680E+01	1,3445768538184E+01	1,0828512768348E+01
2,6593045104756E+01	1,3563516929780E+01	1,0949363017932E+01
2,7432780237725E+01	1,3677680242865E+01	1,1067407342386E+01
2,8294057058678E+01	1,3788510253945E+01	1,1182841210650E+01
2,9178012144721E+01	1,3896246880487E+01	1,1295872702565E+01
3,0085924145100E+01	1,4001121829857E+01	1,1406690981624E+01
3,1019107227095E+01	1,4103357687081E+01	1,1515472600420E+01
3,1978946594055E+01	1,4203171563785E+01	1,1622406722444E+01
3,2966934003434E+01	1,4300770537021E+01	1,1727669900288E+01
3,3984667766788E+01	1,4396357122676E+01	1,1831419770196E+01
3,5033817231744E+01	1,4490128363232E+01	1,1933839190211E+01
3,6116211577083E+01	1,4582275827771E+01	1,2035066880226E+01
3,7233733258638E+01	1,4672987436438E+01	1,2135266781935E+01
3,8388460081435E+01	1,4762444723743E+01	1,2234583920681E+01
3,9582523127548E+01	1,4850826487494E+01	1,2333157016359E+01
4,0818284346278E+01	1,4938303315398E+01	1,2431118483412E+01
4,2098212241031E+01	1,5025044882925E+01	1,2528581819937E+01
4,3424935146365E+01	1,5111210830976E+01	1,2625666829477E+01
4,4801276746032E+01	1,5196959888218E+01	1,2722487010129E+01
4,6230238313955E+01	1,5282444397681E+01	1,2819143249088E+01
4,7715016473248E+01	1,5367815790164E+01	1,2915742738999E+01
4,9259020955232E+01	1,5453219110827E+01	1,3012373756159E+01
5,0865874599436E+01	1,5538799404831E+01	1,3109124576863E+01
5,2539431112614E+01	1,5624695331702E+01	1,3206089782859E+01
5,4283775068745E+01	1,5711043726496E+01	1,3303319817743E+01
5,6103239668049E+01	1,5797974126403E+01	1,3400884041464E+01
5,8002353459938E+01	1,5885610595207E+01	1,3498801370369E+01
5,9985982415151E+01	1,5974060776487E+01	1,3597109637158E+01
6,2059116817550E+01	1,6063425015953E+01	1,3695808841830E+01
6,4227066613307E+01	1,6153778116768E+01	1,3794886373486E+01
6,6495283820732E+01	1,6245178461892E+01	1,3894310704878E+01
6,8869398048310E+01	1,6337660716205E+01	1,3994031392407E+01
7,1355180976661E+01	1,6431230353110E+01	1,4093991687026E+01
7,3958475322479E+01	1,6525863654530E+01	1,4194071785189E+01
7,6685070525401E+01	1,6621500413040E+01	1,4294126661554E+01
7,9540702748015E+01	1,6718043931864E+01	1,4393954541729E+01
8,2530788490598E+01	1,6815337306805E+01	1,4493309513173E+01
8,5660424591114E+01	1,6913156128368E+01	1,4591895219750E+01
8,8934104080940E+01	1,7011204832827E+01	1,4689345945375E+01
9,2355503076657E+01	1,7109105755424E+01	1,4785245530366E+01
9,5927303189877E+01	1,7206390008028E+01	1,4879083233294E+01
9,9650871864931E+01	1,7302459165320E+01	1,4970241120086E+01
1,0352601375263E+02	1,7396587089260E+01	1,5058006674921E+01
1,0755059777090E+02	1,7487883439740E+01	1,5141591716583E+01
1,1172045055067E+02	1,7575264483103E+01	1,5220145009358E+01
1,1602893021947E+02	1,7657454916612E+01	1,5292708124886E+01
1,2046685536537E+02	1,7733037129068E+01	1,5358278496661E+01
1,2502234520578E+02	1,7800509583774E+01	1,5415859863623E+01
1,2968090838259E+02	1,7858347025951E+01	1,5464506408314E+01
1,3442546072117E+02	1,7905097179522E+01	1,5503354284120E+01
1,3923671592871E+02	1,7939519406631E+01	1,5531703586120E+01
1,4409352301563E+02	1,7960666808678E+01	1,5549037267436E+01
1,4897343458406E+02	1,7967940960343E+01	1,5555040055582E+01
