0,0000000000000D+00 8,9764620617407D-02
-5,5219905948333D-03 8,9594147544898D-02
-4,9693005267954D-02 8,8246325791879D-02
-1,3800883448444D-01 8,5631901811239D-02
-2,7041711050189D-01 8,1900410617028D-02
-4,4683930663652D-01 7,7252544927506D-02
-6,6717075243777D-01 7,1918202520217D-02
-9,3128082445549D-01 6,6133992474287D-02
-1,2390128855413D+00 6,0124758423572D-02
-1,5901844929580D+00 5,4090024433033D-02
-1,9845872596402D+00 4,8195773090640D-02
-2,4219874091529D+00 4,2571123676127D-02
-2,9021253594724D+00 3,7308722964671D-02
-3,4247162779454D+00 3,2467916749029D-02
-3,9894507749872D+00 2,8079465787732D-02
-4,5959933779453D+00 2,4151018935408D-02
-5,2439847509343D+00 2,0672616334926D-02
-5,9330400299598D+00 1,7621741682213D-02
-6,6627515977127D+00 1,4967709373292D-02
-7,4326854763362D+00 1,2675208041448D-02
-8,2423854896177D+00 1,0707056850462D-02
-9,0913721530710D+00 9,0262177577638D-03
-9,9791410090596D+00 7,5971830553700D-03
-1,0905165401591D+01 6,3868612541747D-03
-1,1868898141194D+01 5,3650716948517D-03
-1,2869765400370D+01 4,5047512228753D-03
-1,3907173373099D+01 3,7819661662775D-03
-1,4980509384761D+01 3,1757833986174D-03
-1,6089134122708D+01 2,6680667171147D-03
-1,7232392735442D+01 2,2432227263175D-03
-1,8409604843356D+01 1,8879331000069D-03
-1,9620072308159D+01 1,5908859036707D-03
-2,0863080342793D+01 1,3425184250170D-03
-2,2137887522173D+01 1,1347791454135D-03
-2,3443741322036D+01 9,6091278612349D-04
-2,4779864799927D+01 8,1526660918785D-04
-2,6145467694378D+01 6,9312355083219D-04
-2,7539739765401D+01 5,9055349765195D-04
-2,8961850794487D+01 5,0428834216821D-04
-3,0410961683786D+01 4,3161256836712D-04
-3,1886211137090D+01 3,7027265523489D-04
-3,3386724539180D+01 3,1839839933511D-04
-3,4911611735986D+01 2,7443876922357D-04
-3,6459967034590D+01 2,3710646428675D-04
-3,8030875862730D+01 2,0533304218943D-04
-3,9623403669627D+01 1,7823066638149D-04
-4,1236607025156D+01 1,5506109016622D-04
-4,2869526960346D+01 1,3520936728535D-04
-4,4521200066552D+01 1,1816272937970D-04
-4,6190640736775D+01 1,0349269274697D-04
-4,7876863364016D+01 9,0840658611930D-05
-4,9578869022262D+01 7,9905825279896D-05
-5,1295641026814D+01 7,0435419512688D-05
-5,3026167132648D+01 6,2216505856653D-05
-5,4769421775722D+01 5,5069373922720D-05
