0,0000000000000E+00	-6,9691781642568E-02	8,9169680522581E-09	-1,0126738093035E-05	6,8419679704175E-02	-1,2822197595182E-03
4,9358612160764E-01	-5,5450259940030E-02	7,1056666985914E-03	-7,8785681548471E-06	4,8521015059572E-02	1,6854324997831E-04
9,8740992515251E-01	-4,4982527777529E-02	1,2263053962025E-02	-8,9827647795499E-05	3,2817629368285E-02	8,3279049867199E-06
1,4817096133474E+00	-3,7008285807767E-02	1,6097114185962E-02	-2,8583959758579E-04	2,1284405249770E-02	8,7394030379807E-05
1,9767240832722E+00	-3,1004780200871E-02	1,8975330635156E-02	-6,1764711220619E-04	1,2712082152700E-02	6,4985474777830E-05
2,4726937248970E+00	-2,6611285427610E-02	2,1254592751956E-02	-1,0637923401385E-03	6,5301882170721E-03	1,0970320127972E-04
2,9698604557995E+00	-2,3579314750301E-02	2,3124005853457E-02	-1,5906596950177E-03	2,1474189740658E-03	1,0145038220378E-04
3,4684686932802E+00	-2,1685022270152E-02	2,4758452498271E-02	-2,1509213423070E-03	-7,9190549538381E-04	1,3060339042769E-04
3,9687653543618E+00	-2,0716908306134E-02	2,6235161024872E-02	-2,7016349680452E-03	-2,6878496810502E-03	1,2876806964301E-04
4,4710001335363E+00	-2,0474964862926E-02	2,7624587029605E-02	-3,2045584970652E-03	-3,7963635338688E-03	1,4870013574455E-04
4,9754268914998E+00	-2,0776907122637E-02	2,8944075273410E-02	-3,6324019522174E-03	-4,3839746928503E-03	1,5079150570536E-04
5,4823033774053E+00	-2,1463729117453E-02	3,0211057731615E-02	-3,9674779589565E-03	-4,6158146352302E-03	1,6403601997550E-04
5,9918912288631E+00	-2,2402453187326E-02	3,1416979218081E-02	-4,2017040858184E-03	-4,6447090166893E-03	1,6811292824804E-04
6,5044587494095E+00	-2,3486185503398E-02	3,2557271879360E-02	-4,3343751267717E-03	-4,5591393190718E-03	1,7757193011859E-04
7,0202786865321E+00	-2,4632203515898E-02	3,3616825823141E-02	-4,3705901816653E-03	-4,4325803275154E-03	1,8145179806220E-04
7,5396298981508E+00	-2,5778944684379E-02	3,4586003859812E-02	-4,3193766076258E-03	-4,2993510792051E-03	1,8833148860255E-04
8,0627984636057E+00	-2,6882559324534E-02	3,5452560544541E-02	-4,1922536715887E-03	-4,1853259877978E-03	1,9242156062000E-04
8,5900782391511E+00	-2,7913486173602E-02	3,6209638646257E-02	-4,0020038329858E-03	-4,0976846362766E-03	1,9646400339225E-04
9,1217703024616E+00	-2,8853329407849E-02	3,6851193117856E-02	-3,7617044996013E-03	-4,0361537636133E-03	2,0000544679303E-04
9,6581851746073E+00	-2,9692145299599E-02	3,7375643198600E-02	-3,4840043951935E-03	-3,9966708881733E-03	2,0282261563376E-04
1,0199642820054E+01	-3,0426204867739E-02	3,7783201473551E-02	-3,1806846996315E-03	-3,9704932776078E-03	2,0581862857315E-04
1,0746472091170E+01	-3,1056192724999E-02	3,8077307460045E-02	-2,8622977594497E-03	-3,9512988346762E-03	2,0751814092080E-04
1,1299015172175E+01	-3,1585770636825E-02	3,8263030494246E-02	-2,5380709742462E-03	-3,9295241603750E-03	2,0966472280033E-04
1,1857623135192E+01	-3,2020496508555E-02	3,8347454019537E-02	-2,2158200262169E-03	-3,9004268596510E-03	2,1071062511353E-04
1,2422662606170E+01	-3,2366986461431E-02	3,8338708051928E-02	-1,9019346017354E-03	-3,8569371857175E-03	2,1284980304394E-04
1,2994512431927E+01	-3,2632324462809E-02	3,8245922847415E-02	-1,6015318664323E-03	-3,7992495266944E-03	2,1281699147916E-04
1,3573564791130E+01	-3,2823675483545E-02	3,8078640204876E-02	-1,3185853665711E-03	-3,7210067171120E-03	2,1537263764809E-04
1,4160229638250E+01	-3,2948035045204E-02	3,7846649939098E-02	-1,0560958488873E-03	-3,6278723142413E-03	2,1464673076491E-04
1,4754933592576E+01	-3,3012074577025E-02	3,7559611043290E-02	-8,1627883169349E-04	-3,5139956302433E-03	2,1726200432784E-04
1,5358118827225E+01	-3,3022067306332E-02	3,7226904514805E-02	-6,0078096176539E-04	-3,3880327273585E-03	2,1602351934979E-04
1,5970249735065E+01	-3,2983824411487E-02	3,6857398966484E-02	-4,1073444414639E-04	-3,2438504942671E-03	2,1898961658311E-04
1,6591809595760E+01	-3,2902628354604E-02	3,6459352510465E-02	-2,4686258323251E-04	-3,0924469243828E-03	2,1741464824559E-04
1,7223305019714E+01	-3,2783141615513E-02	3,6040295563857E-02	-1,0947523792737E-04	-2,9267060932558E-03	2,2097261716088E-04
1,7865263726098E+01	-3,2629343236416E-02	3,5606965437952E-02	1,6620282677678E-06	-2,7606448024052E-03	2,1863942739809E-04
1,8518241208777E+01	-3,2444546370028E-02	3,5165276358273E-02	8,7263705562788E-05	-2,5852884425992E-03	2,2270525120835E-04
1,9182818514332E+01	-3,2231497927984E-02	3,4720281308289E-02	1,4840346870101E-04	-2,4168186156340E-03	2,2036823337214E-04
1,9859607797003E+01	-3,1992561896294E-02	3,4276202009354E-02	1,8635106336368E-04	-2,2454851712179E-03	2,2450600520632E-04
2,0549248985721E+01	-3,1729890273092E-02	3,3836439822508E-02	2,0240624250383E-04	-2,0870900725632E-03	2,2186571935662E-04
2,1252415339049E+01	-3,1445480570153E-02	3,3403611179320E-02	1,9789836405098E-04	-1,9297089610447E-03	2,2632001217260E-04
2,1969820111110E+01	-3,1141176439611E-02	3,2979572110933E-02	1,7422254661226E-04	-1,7888666891386E-03	2,2375152879598E-04
2,2702212107633E+01	-3,0818652476008E-02	3,2565491835206E-02	1,3283343898538E-04	-1,6522784649136E-03	2,2739433326922E-04
2,3450377907929E+01	-3,0479468897579E-02	3,2161909991149E-02	7,5147562043409E-05	-1,5314358526605E-03	2,2615280295317E-04
2,4215152974772E+01	-3,0125133434795E-02	3,1768812951514E-02	2,4513177918505E-06	-1,4183054044372E-03	2,2782543007438E-04
2,4997417210442E+01	-2,9757109321044E-02	3,1385712860833E-02	-8,4019094691416E-05	-1,3164992455830E-03	2,2808519951418E-04
2,5798097178705E+01	-2,9376771422263E-02	3,1011658537211E-02	-1,8296327704908E-04	-1,2232937126059E-03	2,2863012529276E-04
2,6618183880614E+01	-2,8985352025698E-02	3,0645257275928E-02	-2,9298718011258E-04	-1,1376525442516E-03	2,2926552586585E-04
2,7458714978710E+01	-2,8583874407637E-02	3,0284707554831E-02	-4,1258917402367E-04	-1,0590369952331E-03	2,2920697793759E-04
2,8320794794794E+01	-2,8173046917811E-02	2,9927837190628E-02	-5,3998645829960E-04	-9,8508248197512E-04	2,2972133254201E-04
