0,0000000000000D+00 3,7411873929996D-02
-5,5273136738632D-03 3,7360826930430D-02
-4,9740908246008D-02 3,6955751920627D-02
-1,3814187200418D-01 3,6162534948990D-02
-2,7067778672463D-01 3,5013209481738D-02
-4,4727005002552D-01 3,3552449623692D-02
-6,6781389055630D-01 3,1834092628276D-02
-9,3217855894860D-01 2,9917145041556D-02
-1,2402072670592D+00 2,7862034824251D-02
-1,5917173962802D+00 2,5727186437168D-02
-1,9865003586655D+00 2,3566318838983D-02
-2,4243221524247D+00 2,1426485173306D-02
-2,9049229453027D+00 1,9346929252795D-02
-3,4280176300737D+00 1,7358649934062D-02
-3,9932965189081D+00 1,5484569171319D-02
-4,6004238157650D+00 1,3740136633970D-02
-5,2490398383672D+00 1,2134230999918D-02
-5,9387593517197D+00 1,0670208647877D-02
-6,6691743455791D+00 9,3469945978113D-03
-7,4398504237433D+00 8,1601246313192D-03
-8,2503309702560D+00 7,1026907107560D-03
-9,1001360384181D+00 6,1661540209033D-03
-9,9887606843071D+00 5,3410228166419D-03
-1,0915677744245D+01 4,6173828716160D-03
-1,1880339501283D+01 3,9853082238796D-03
-1,2882171574764D+01 3,4351601987281D-03
-1,3920579586253D+01 2,9577911385384D-03
-1,4994950270524D+01 2,5446760760882D-03
-1,6104643698646D+01 2,1879854952130D-03
-1,7249004387858D+01 1,8806144350697D-03
-1,8427351302682D+01 1,6161782653237D-03
-1,9638985631837D+01 1,3889886281898D-03
-2,0883191899226D+01 1,1940125985790D-03
-2,2159227965046D+01 1,0268244508247D-03
-2,3466340579617D+01 8,8355261381557D-04
-2,4803752051528D+01 7,6082545257043D-04
-2,6170671357517D+01 6,5571828204989D-04
-2,7566287476542D+01 5,6570243469608D-04
-2,8989769389780D+01 4,8859825939502D-04
-3,0440277190511D+01 4,2253172913297D-04
-3,1916948752255D+01 3,6589483338047D-04
-3,3418908616682D+01 3,1731063537338D-04
-3,4945265771635D+01 2,7560173271503D-04
-3,6495113651126D+01 2,3976281076526D-04
-3,8067536801266D+01 2,0893623261346D-04
-3,9661599770389D+01 1,8239101770312D-04
-4,1276358218924D+01 1,5950451964206D-04
-4,2910852253474D+01 1,3974653914766D-04
-4,4564117536691D+01 1,2266571076248D-04
-4,6235167511470D+01 1,0787775992967D-04
-4,7923015620709D+01 9,5055505737294D-05
-4,9626661975452D+01 8,3920227924978D-05
