-1,4897092071843E+02	1,8040099199080E-03
-1,4896539775725E+02	1,8040099199080E-03
-1,4892123182652E+02	1,8040100792257E-03
-1,4883290884442E+02	1,8040116724022E-03
-1,4870049984583E+02	1,8040161332967E-03
-1,4852408474497E+02	1,8040263296268E-03
-1,4830375233543E+02	1,8040465629693E-03
-1,4803963580758E+02	1,8040812942187E-03
-1,4773190386926E+02	1,8041364181283E-03
-1,4738073410763E+02	1,8042183074045E-03
-1,4698633074795E+02	1,8043344499771E-03
-1,4654892465355E+02	1,8044937676350E-03
-1,4606879108455E+02	1,8047053414846E-03
-1,4554619642171E+02	1,8049798458091E-03
-1,4498146032195E+02	1,8053287514799E-03
-1,4437492020091E+02	1,8057648039095E-03
-1,4372692235358E+02	1,8063013857812E-03
-1,4303786635111E+02	1,8069541102255E-03
-1,4230816064400E+02	1,8077392276435E-03
-1,4153822256211E+02	1,8086752188835E-03
-1,4072852271147E+02	1,8097823172880E-03
-1,3987953169809E+02	1,8110820307410E-03
-1,3899176452478E+02	1,8125992127969E-03
-1,3806573619435E+02	1,8143612660930E-03
-1,3710199722705E+02	1,8163981423489E-03
-1,3610113366056E+02	1,8187432982727E-03
-1,3506372265320E+02	1,8214344921495E-03
-1,3399038576009E+02	1,8245136245232E-03
-1,3288175341571E+02	1,8280280127383E-03
-1,3173850045132E+02	1,8320295943510E-03
-1,3056128393948E+02	1,8365776355303E-03
-1,2935081422889E+02	1,8417372971982E-03
-1,2810780166826E+02	1,8475826620655E-03
-1,2683299212372E+02	1,8541948228202E-03
-1,2552713146142E+02	1,8616655464332E-03
-1,2419100994429E+02	1,8700963182525E-03
-1,2282540007655E+02	1,8796004131329E-03
-1,2143112763857E+02	1,8903030547535E-03
-1,2000901841071E+02	1,9023431681119E-03
-1,1855989817335E+02	1,9158746540656E-03
-1,1708465486237E+02	1,9310676638734E-03
-1,1558413201685E+02	1,9481098737360E-03
-1,1405924421075E+02	1,9672076000205E-03
-1,1251088825932E+02	1,9885885076600E-03
-1,1093996985714E+02	2,0125027253773E-03
-1,0934743909562E+02	2,0392245981793E-03
-1,0773423718679E+02	2,0690558737100E-03
-1,0610131422203E+02	2,1023268174742E-03
-1,0444963805147E+02	2,1393998771436E-03
-1,0278019428393E+02	2,1806715943684E-03
-1,0109396852823E+02	2,2265772249902E-03
-9,9391964151921E+01	2,2775929694883E-03
-9,7675184522553E+01	2,3342404338745E-03
-9,5944650766387E+01	2,3970918871759E-03
-9,4201401768403E+01	2,4667739257409E-03
-9,2446449775505E+01	2,5439748018516E-03
-9,0680851431393E+01	2,6294492032533E-03
-8,8905636741688E+01	2,7240260597198E-03
-8,7121880108806E+01	2,8286168275720E-03
-8,5330629297088E+01	2,9442240928307E-03
-8,3532949829591E+01	3,0719512895945E-03
-8,1729898350013E+01	3,2130156047693E-03
-7,9922549260770E+01	3,3687578557641E-03
-7,8111976964278E+01	3,5406593781615E-03
-7,6299255862954E+01	3,7303566829433E-03
-7,4485460359214E+01	3,9396589814323E-03
-7,2671664855474E+01	4,1705679406819E-03
-7,0858943754151E+01	4,4253006252192E-03
-6,9048371457659E+01	4,7063137133286E-03
-6,7241022368416E+01	5,0163296251478E-03
-6,5437975328517E+01	5,3583690234699E-03
-6,3640291421340E+01	5,7357829959109E-03
-6,1849036169943E+01	6,1522928843231E-03
-6,0065279537061E+01	6,6120301142106E-03
-5,8290073726715E+01	7,1195823968495E-03
-5,6524470942924E+01	7,6800498091037E-03
-5,4769523389705E+01	8,2990957750750E-03
-5,3026265512362E+01	8,9830165286028E-03
-5,1295736195875E+01	9,7388093012207E-03
-4,9578961006187E+01	1,0574250069174E-02
-4,7876952190201E+01	1,1497983408580E-02
-4,6190726434503E+01	1,2519619997830E-02
-4,4521282666958E+01	1,3649838580898E-02
-4,2869606496395E+01	1,4900515333271E-02
-4,1236683531641E+01	1,6284849404270E-02
-3,9623477183127E+01	1,7817512038372E-02
-3,8030946421606E+01	1,9514816089202E-02
-3,6460034678950E+01	2,1394898278932E-02
-3,4911676507675E+01	2,3477919301260E-02
-3,3386786481738E+01	2,5786302160627E-02
-3,1886270295738E+01	2,8344981982300E-02
-3,0411018105396E+01	3,1181692784163E-02
-2,8961904527554E+01	3,4327291210191E-02
-2,7539790860018E+01	3,7816108303846E-02
-2,6145516202195E+01	4,1686359910355E-02
-2,4779910774135E+01	4,5980569824417E-02
-2,3443784817327E+01	5,0746069410375E-02
-2,2137928594707E+01	5,6035527811379E-02
-2,0863119050171E+01	6,1907538238372E-02
-1,9620108709378E+01	6,8427209357232E-02
-1,8409638998788E+01	7,5666792363073E-02
-1,7232424706787E+01	8,3706333545378E-02
-1,6089163972959E+01	9,2634250380641E-02
-1,4980537178176E+01	1,0254779546539E-01
-1,3907199175148E+01	1,1355345927124E-01
-1,2869789277710E+01	1,2576697014485E-01
-1,1868920161620E+01	1,3931299861442E-01
-1,0905185633999E+01	1,5432431109423E-01
-9,9791595234101E+00	1,7094009768651E-01
-9,0913890203395E+00	1,8930335172466E-01
-8,2424007817569E+00	2,0955693398974E-01
-7,4326992662349E+00	2,3183813806662E-01
-6,6627639591492E+00	2,5627113486330E-01
-5,9330510375588E+00	2,8295737786430E-01
-5,2439944801255E+00	3,1196336753458E-01
-4,5960019049149E+00	3,4330594821145E-01
-3,9894581766353E+00	3,7693499473613E-01
-3,4247226318387E+00	4,1271403942651E-01
-2,9021307438002E+00	4,5040004255823E-01
-2,4219919026783E+00	4,8962340755768E-01
-1,9845909416549E+00	5,2987117745002E-01
-1,5901874432353E+00	5,7047610439323E-01
-1,2390151842881E+00	6,1061542611858E-01
-9,3128255226549E-01	6,4932367252119E-01
-6,6717199024302E-01	6,8552203109076E-01
-4,4684013565973E-01	7,1806692222815E-01
-2,7041761220812E-01	7,4581611224982E-01
-1,3800909053292E-01	7,6770869340113E-01
-4,9693097463637E-02	7,8285008046406E-01
-5,5220008398102E-03	7,9059137899083E-01
0,0000000000000E+00	7,9156720856709E-01
