0,0000000000000D+00 5,9274593967655D-02
-5,5220008398102D-03 5,9124439447556D-02
-4,9693097463637D-02 5,7940904612978D-02
-1,3800909053292D-01 5,5664998843941D-02
-2,7041761220812D-01 5,2464645735828D-02
-4,4684013565973D-01 4,8559826515934D-02
-6,6717199024302D-01 4,4193094143069D-02
-9,3128255226549D-01 3,9601600469701D-02
-1,2390151842881D+00 3,4995329971600D-02
-1,5901874432353D+00 3,0543662849134D-02
-1,9845909416549D+00 2,6370271264068D-02
-2,4219919026783D+00 2,2554622992510D-02
-2,9021307438002D+00 1,9137843601310D-02
-3,4247226318387D+00 1,6130654380648D-02
-3,9894581766353D+00 1,3521668782125D-02
-4,5960019049149D+00 1,1284905037747D-02
-5,2439944801255D+00 9,3859663805699D-03
-5,9330510375588D+00 7,7867270219690D-03
-6,6627639591492D+00 6,4486424464358D-03
-7,4326992662349D+00 5,3349009149992D-03
-8,2424007817569D+00 4,4116852916374D-03
-9,0913890203395D+00 3,6487914887726D-03
-9,9791595234101D+00 3,0198065438176D-03
-1,0905185633999D+01 2,5020051136536D-03
-1,1868920161620D+01 2,0760836536297D-03
-1,2869789277710D+01 1,7258124978646D-03
-1,3907199175148D+01 1,4376570055114D-03
-1,4980537178176D+01 1,2004043527780D-03
-1,6089163972959D+01 1,0048147898893D-03
-1,7232424706787D+01 8,4330565519472D-04
-1,8409638998788D+01 7,0967514480565D-04
-1,9620108709378D+01 5,9886260321587D-04
-2,0863119050171D+01 5,0674545252404D-04
-2,2137928594707D+01 4,2996870237188D-04
-2,3443784817327D+01 3,6580283568598D-04
-2,4779910774135D+01 3,1202657103093D-04
-2,6145516202195D+01 2,6683076714153D-04
-2,7539790860018D+01 2,2874004395423D-04
-2,8961904527554D+01 1,9654915023492D-04
-3,0411018105396D+01 1,6927137254527D-04
-3,1886270295738D+01 1,4609695660389D-04
-3,3386786481738D+01 1,2635958561163D-04
-3,4911676507675D+01 1,0950940853550D-04
-3,6460034678950D+01 9,5091324532594D-05
-3,8030946421606D+01 8,2727516393124D-05
-3,9623477183127D+01 7,2103328799851D-05
-4,1236683531641D+01 6,2955976816541D-05
-4,2869606496395D+01 5,5065305373670D-05
-4,4521282666958D+01 4,8246368187124D-05
-4,6190726434503D+01 4,2343355630266D-05
-4,7876952190201D+01 3,7224709831977D-05
-4,9578961006187D+01 3,2779019006625D-05
-5,1295736195875D+01 2,8911762690565D-05
-5,3026265512362D+01 2,5542505404568D-05
-5,4769523389705D+01 2,2602803386953D-05
-5,6524470942924D+01 2,0034089272993D-05
-5,8290073726715D+01 1,7786291898759D-05
-6,0065279537061D+01 1,5816573724886D-05
-6,1849036169943D+01 1,4088061827997D-05
-6,3640291421340D+01 1,2569033750372D-05
-6,5437975328517D+01 1,1232265077005D-05
-6,7241022368416D+01 1,0054199663882D-05
-6,9048371457659D+01 9,0144846717711D-06
-7,0858943754151D+01 8,0955120323439D-06
-7,2671664855474D+01 7,2821519655661D-06
-7,4485460359214D+01 6,5609388293715D-06
-7,6299255862954D+01 5,9207910821675D-06
-7,8111976964278D+01 5,3513283073031D-06
-7,9922549260770D+01 4,8441838696609D-06
-8,1729898350013D+01 4,3916224222423D-06
-8,3532949829591D+01 3,9872079505099D-06
-8,5330629297088D+01 3,6250911611259D-06
-8,7121880108806D+01 3,3002989372031D-06
-8,8905636741688D+01 3,0084933553225D-06
-9,0680851431393D+01 2,7458703761948D-06
-9,2446449775505D+01 2,5089994956408D-06
-9,4201401768403D+01 2,2951405372824D-06
-9,5944650766387D+01 2,1014678665248D-06
-9,7675184522553D+01 1,9260514371038D-06
-9,9391964151921D+01 1,7666856459507D-06
-1,0109396852823D+02 1,6218336235175D-06
-1,0278019428393D+02 1,4899868714653D-06
-1,0444963805147D+02 1,3694954948625D-06
-1,0610131422203D+02 1,2597292393585D-06
-1,0773423718679D+02 1,1592317545050D-06
-1,0934743909562D+02 1,0674305621385D-06
-1,1093996985714D+02 9,8306928863300D-07
-1,1251088825932D+02 9,0617957879879D-07
-1,1405924421075D+02 8,3521324906317D-07
-1,1558413201685D+02 7,7049358188821D-07
-1,1708465486237D+02 7,1101839589828D-07
-1,1855989817335D+02 6,5649662775748D-07
-1,2000901841071D+02 6,0647824346812D-07
-1,2143112763857D+02 5,6062497092118D-07
-1,2282540007655D+02 5,1870174258825D-07
-1,2419100994429D+02 4,8050243646608D-07
-1,2552713146142D+02 4,4538267003118D-07
-1,2683299212372D+02 4,1346692627104D-07
